# driver=stencil form=wf grain=compiler-chosen width=1 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
# driver=stencil form=static grain=equal contiguous partition, persistent helpers, no stealing: a regular-work reference, not a dynamic-scheduling ceiling for skew width=16 cpus=8 oversubscribed=1 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note=excursions retained chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	static	16	0	0	first	868236167	6557348000	2097152	0
stencil	static	16	0	1	warm	951706083	7146907000	2097152	0
stencil	static	16	0	2	warm	1068923792	7863625000	2097152	0
stencil	static	16	0	3	warm	881624125	6568996000	2097152	0
stencil	static	16	0	4	warm	895098833	6623845000	2097152	0
stencil	static	16	0	5	warm	1092309125	7991601000	2097152	0
# batch form=static width=16 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=1 shutdown_ns=179000
# driver=stencil form=tbb grain=oneTBB v2023.1.0 parallel_for, auto_partitioner, range grain 1 width=16 cpus=8 oversubscribed=1 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	tbb	16	0	0	first	5463916	26230000	2097152	0
stencil	tbb	16	0	1	warm	5544167	17732000	2097152	0
stencil	tbb	16	0	2	warm	5488292	30264000	2097152	0
stencil	tbb	16	0	3	warm	8923833	37034000	2097152	0
stencil	tbb	16	0	4	warm	6972250	33686000	2097152	0
stencil	tbb	16	0	5	warm	5578542	30732000	2097152	0
# batch form=tbb width=16 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=375
# driver=stencil form=parlay grain=ParlayLib native scheduler, parallel_for granularity 1, right-offer fork width=16 cpus=8 oversubscribed=1 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	parlay	16	0	0	first	5295625	25497000	2097152	0
stencil	parlay	16	0	1	warm	6103000	45711000	2097152	0
stencil	parlay	16	0	2	warm	6275250	46632000	2097152	0
stencil	parlay	16	0	3	warm	5660625	32419000	2097152	0
stencil	parlay	16	0	4	warm	5884500	45173000	2097152	0
stencil	parlay	16	0	5	warm	6883833	49803000	2097152	0
# batch form=parlay width=16 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=1 shutdown_ns=173084
# driver=stencil form=rayon-join grain=rayon 1.12.0 join, bisect the chunk range to one callback, right-offer fork width=16 cpus=8 oversubscribed=1 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	rayon-join	16	0	0	first	7780167	51316000	2097152	0
stencil	rayon-join	16	0	1	warm	7824000	47787000	2097152	0
stencil	rayon-join	16	0	2	warm	10451875	51009000	2097152	0
stencil	rayon-join	16	0	3	warm	7676333	50620000	2097152	0
stencil	rayon-join	16	0	4	warm	10982708	50109000	2097152	0
stencil	rayon-join	16	0	5	warm	8021791	52278000	2097152	0
# batch form=rayon-join width=16 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=292
# driver=stencil form=rayon-iter grain=rayon 1.12.0 parallel iterator, its own adaptive splitting width=16 cpus=8 oversubscribed=1 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	rayon-iter	16	0	0	first	11036375	46747000	2097152	0
stencil	rayon-iter	16	0	1	warm	8318750	41620000	2097152	0
stencil	rayon-iter	16	0	2	warm	8170917	42083000	2097152	0
stencil	rayon-iter	16	0	3	warm	7677041	43851000	2097152	0
stencil	rayon-iter	16	0	4	warm	8149167	42713000	2097152	0
stencil	rayon-iter	16	0	5	warm	9584500	46733000	2097152	0
# batch form=rayon-iter width=16 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=292
# driver=stencil form=wf grain=compiler-chosen width=1 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=1 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	wf	1	1	0	first	16810417	16802000	2097152	0
stencil	wf	1	1	1	warm	14607917	14600000	2097152	0
stencil	wf	1	1	2	warm	16535542	16529000	2097152	0
stencil	wf	1	1	3	warm	14760166	14754000	2097152	0
stencil	wf	1	1	4	warm	14470958	14464000	2097152	0
stencil	wf	1	1	5	warm	14897000	14890000	2097152	0
# batch form=wf width=1 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=83
# driver=stencil form=rayon-iter grain=rayon 1.12.0 parallel iterator, its own adaptive splitting width=16 cpus=8 oversubscribed=1 gap_us=0 calls=5 pass=1 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	rayon-iter	16	1	0	first	12300042	61526000	2097152	0
stencil	rayon-iter	16	1	1	warm	10128000	47215000	2097152	0
stencil	rayon-iter	16	1	2	warm	7265709	45797000	2097152	0
stencil	rayon-iter	16	1	3	warm	7199625	46325000	2097152	0
stencil	rayon-iter	16	1	4	warm	8007500	43418000	2097152	0
stencil	rayon-iter	16	1	5	warm	9003625	47105000	2097152	0
# batch form=rayon-iter width=16 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=209
# driver=stencil form=rayon-join grain=rayon 1.12.0 join, bisect the chunk range to one callback, right-offer fork width=16 cpus=8 oversubscribed=1 gap_us=0 calls=5 pass=1 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	rayon-join	16	1	0	first	10511542	60374000	2097152	0
stencil	rayon-join	16	1	1	warm	7375042	46845000	2097152	0
stencil	rayon-join	16	1	2	warm	10582583	51488000	2097152	0
stencil	rayon-join	16	1	3	warm	8421833	46500000	2097152	0
stencil	rayon-join	16	1	4	warm	7504833	47592000	2097152	0
stencil	rayon-join	16	1	5	warm	7632209	49282000	2097152	0
# batch form=rayon-join width=16 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=167
# driver=stencil form=parlay grain=ParlayLib native scheduler, parallel_for granularity 1, right-offer fork width=16 cpus=8 oversubscribed=1 gap_us=0 calls=5 pass=1 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	parlay	16	1	0	first	7703583	34555000	2097152	0
stencil	parlay	16	1	1	warm	5347333	40840000	2097152	0
stencil	parlay	16	1	2	warm	6289875	36413000	2097152	0
stencil	parlay	16	1	3	warm	6775250	43843000	2097152	0
stencil	parlay	16	1	4	warm	6643791	44126000	2097152	0
stencil	parlay	16	1	5	warm	6420125	42517000	2097152	0
# batch form=parlay width=16 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=1 shutdown_ns=115167
# driver=stencil form=tbb grain=oneTBB v2023.1.0 parallel_for, auto_partitioner, range grain 1 width=16 cpus=8 oversubscribed=1 gap_us=0 calls=5 pass=1 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	tbb	16	1	0	first	7771417	27291000	2097152	0
stencil	tbb	16	1	1	warm	9386917	21543000	2097152	0
stencil	tbb	16	1	2	warm	5649875	16664000	2097152	0
