cohort,contract,variant,operation,capacity,sample,repetitions,operations,elapsed_ns,checksum,digest,requests,peak_bytes
0,retained,interleaved,insert,4096,6,4,8192,23416,0,7352625120983369704,8196,180224
0,retained,split,insert,4096,6,4,8192,24542,0,7352625120983369704,8196,151552
0,retained,whitefoot,insert,4096,7,4,8192,26749,0,17960812127515588248,8196,212992
0,retained,interleaved,insert,4096,7,4,8192,23376,0,17960812127515588248,8196,180224
0,retained,split,insert,4096,7,4,8192,24624,0,17960812127515588248,8196,151552
0,retained,whitefoot,insert,4096,8,4,8192,26960,0,2615156060198523864,8196,212992
0,retained,interleaved,insert,4096,8,4,8192,23416,0,2615156060198523864,8196,180224
0,retained,split,insert,4096,8,4,8192,24750,0,2615156060198523864,8196,151552
0,retained,whitefoot,insert,4096,9,4,8192,26834,0,1726498032405399000,8196,212992
0,retained,interleaved,insert,4096,9,4,8192,23250,0,1726498032405399000,8196,180224
0,retained,split,insert,4096,9,4,8192,24667,0,1726498032405399000,8196,151552
0,retained,whitefoot,insert,4096,10,4,8192,26835,0,4534567279263349320,8196,212992
0,retained,interleaved,insert,4096,10,4,8192,23209,0,4534567279263349320,8196,180224
0,retained,split,insert,4096,10,4,8192,24748,0,4534567279263349320,8196,151552
0,retained,whitefoot,insert,4096,11,4,8192,26792,0,6412549644183669048,8196,212992
0,retained,interleaved,insert,4096,11,4,8192,23292,0,6412549644183669048,8196,180224
0,retained,split,insert,4096,11,4,8192,24457,0,6412549644183669048,8196,151552
0,retained,whitefoot,insert,4096,12,4,8192,26751,0,8054235486273026056,8196,212992
0,retained,interleaved,insert,4096,12,4,8192,23584,0,8054235486273026056,8196,180224
0,retained,split,insert,4096,12,4,8192,24792,0,8054235486273026056,8196,151552
0,retained,whitefoot,insert,4096,13,4,8192,26708,0,12270942348091423640,8196,212992
0,retained,interleaved,insert,4096,13,4,8192,23583,0,12270942348091423640,8196,180224
0,retained,split,insert,4096,13,4,8192,24874,0,12270942348091423640,8196,151552
0,retained,whitefoot,rehash,4096,0,4,4,62958,1827965534208,16755485260950900696,8200,475136
0,retained,interleaved,rehash,4096,0,4,4,53875,1827965534208,16755485260950900696,8200,376832
0,retained,split,rehash,4096,0,4,4,39916,1827965534208,16755485260950900696,8200,290816
0,retained,whitefoot,rehash,4096,1,4,4,62377,1827965534208,11397508409219617008,8200,475136
0,retained,interleaved,rehash,4096,1,4,4,54041,1827965534208,11397508409219617008,8200,376832
0,retained,split,rehash,4096,1,4,4,39917,1827965534208,11397508409219617008,8200,290816
0,retained,whitefoot,rehash,4096,2,4,4,62458,1827965534208,2291712753279154904,8200,475136
0,retained,interleaved,rehash,4096,2,4,4,53625,1827965534208,2291712753279154904,8200,376832
0,retained,split,rehash,4096,2,4,4,39709,1827965534208,2291712753279154904,8200,290816
0,retained,whitefoot,rehash,4096,3,4,4,62459,1827965534208,13715796755296672336,8200,475136
0,retained,interleaved,rehash,4096,3,4,4,53625,1827965534208,13715796755296672336,8200,376832
0,retained,split,rehash,4096,3,4,4,39832,1827965534208,13715796755296672336,8200,290816
0,retained,whitefoot,rehash,4096,4,4,4,62958,1827965534208,11472147109226316488,8200,475136
0,retained,interleaved,rehash,4096,4,4,4,53834,1827965534208,11472147109226316488,8200,376832
0,retained,split,rehash,4096,4,4,4,39626,1827965534208,11472147109226316488,8200,290816
0,retained,whitefoot,rehash,4096,5,4,4,62541,1827965534208,17478255965976599768,8200,475136
0,retained,interleaved,rehash,4096,5,4,4,53666,1827965534208,17478255965976599768,8200,376832
0,retained,split,rehash,4096,5,4,4,39751,1827965534208,17478255965976599768,8200,290816
0,retained,whitefoot,rehash,4096,6,4,4,62334,1827965534208,9565289437605259256,8200,475136
0,retained,interleaved,rehash,4096,6,4,4,53666,1827965534208,9565289437605259256,8200,376832
0,retained,split,rehash,4096,6,4,4,39833,1827965534208,9565289437605259256,8200,290816
0,retained,whitefoot,rehash,4096,7,4,4,62833,1827965534208,5938984280190480528,8200,475136
0,retained,interleaved,rehash,4096,7,4,4,53666,1827965534208,5938984280190480528,8200,376832
0,retained,split,rehash,4096,7,4,4,39959,1827965534208,5938984280190480528,8200,290816
0,retained,whitefoot,rehash,4096,8,4,4,62666,1827965534208,7753566762732457912,8200,475136
0,retained,interleaved,rehash,4096,8,4,4,53666,1827965534208,7753566762732457912,8200,376832
0,retained,split,rehash,4096,8,4,4,39750,1827965534208,7753566762732457912,8200,290816
0,retained,whitefoot,rehash,4096,9,4,4,62375,1827965534208,13780301973079490048,8200,475136
0,retained,interleaved,rehash,4096,9,4,4,53626,1827965534208,13780301973079490048,8200,376832
0,retained,split,rehash,4096,9,4,4,39583,1827965534208,13780301973079490048,8200,290816
0,retained,whitefoot,rehash,4096,10,4,4,62916,1827965534208,15143009266973162248,8200,475136
0,retained,interleaved,rehash,4096,10,4,4,53667,1827965534208,15143009266973162248,8200,376832
0,retained,split,rehash,4096,10,4,4,39667,1827965534208,15143009266973162248,8200,290816
0,retained,whitefoot,rehash,4096,11,4,4,62500,1827965534208,16669691421769542776,8200,475136
0,retained,interleaved,rehash,4096,11,4,4,53750,1827965534208,16669691421769542776,8200,376832
0,retained,split,rehash,4096,11,4,4,39749,1827965534208,16669691421769542776,8200,290816
0,retained,whitefoot,rehash,4096,12,4,4,62876,1827965534208,12295864366953237120,8200,475136
0,retained,interleaved,rehash,4096,12,4,4,53709,1827965534208,12295864366953237120,8200,376832
0,retained,split,rehash,4096,12,4,4,39750,1827965534208,12295864366953237120,8200,290816
0,retained,whitefoot,rehash,4096,13,4,4,62249,1827965534208,9430538475723708128,8200,475136
0,retained,interleaved,rehash,4096,13,4,4,53667,1827965534208,9430538475723708128,8200,376832
0,retained,split,rehash,4096,13,4,4,39751,1827965534208,9430538475723708128,8200,290816
0,retained,whitefoot,lookup,16384,0,4,1048576,3143542,159344702076223488,10909911768892883176,32772,851968
0,retained,interleaved,lookup,16384,0,4,1048576,2911416,159344702076223488,10909911768892883176,32772,720896
0,retained,split,lookup,16384,0,4,1048576,3089668,159344702076223488,10909911768892883176,32772,606208
0,retained,whitefoot,lookup,16384,1,4,1048576,3145542,159344702076223488,13502755409350941448,32772,851968
0,retained,interleaved,lookup,16384,1,4,1048576,2908043,159344702076223488,13502755409350941448,32772,720896
0,retained,split,lookup,16384,1,4,1048576,3086584,159344702076223488,13502755409350941448,32772,606208
0,retained,whitefoot,lookup,16384,2,4,1048576,3162666,159344702076223488,14940797459546303912,32772,851968
0,retained,interleaved,lookup,16384,2,4,1048576,2914999,159344702076223488,14940797459546303912,32772,720896
0,retained,split,lookup,16384,2,4,1048576,3096918,159344702076223488,14940797459546303912,32772,606208
0,retained,whitefoot,lookup,16384,3,4,1048576,3149166,159344702076223488,7567640889831038072,32772,851968
0,retained,interleaved,lookup,16384,3,4,1048576,2910667,159344702076223488,7567640889831038072,32772,720896
0,retained,split,lookup,16384,3,4,1048576,3086585,159344702076223488,7567640889831038072,32772,606208
0,retained,whitefoot,lookup,16384,4,4,1048576,3151333,159344702076223488,11576670716104284088,32772,851968
0,retained,interleaved,lookup,16384,4,4,1048576,2914332,159344702076223488,11576670716104284088,32772,720896
0,retained,split,lookup,16384,4,4,1048576,3086083,159344702076223488,11576670716104284088,32772,606208
0,retained,whitefoot,lookup,16384,5,4,1048576,3151209,159344702076223488,18226598782554959048,32772,851968
0,retained,interleaved,lookup,16384,5,4,1048576,2913293,159344702076223488,18226598782554959048,32772,720896
0,retained,split,lookup,16384,5,4,1048576,3088249,159344702076223488,18226598782554959048,32772,606208
0,retained,whitefoot,lookup,16384,6,4,1048576,3148792,159344702076223488,8952695809931110936,32772,851968
0,retained,interleaved,lookup,16384,6,4,1048576,2913000,159344702076223488,8952695809931110936,32772,720896
0,retained,split,lookup,16384,6,4,1048576,3092249,159344702076223488,8952695809931110936,32772,606208
0,retained,whitefoot,lookup,16384,7,4,1048576,3152584,159344702076223488,7818766382147352904,32772,851968
0,retained,interleaved,lookup,16384,7,4,1048576,2914834,159344702076223488,7818766382147352904,32772,720896
0,retained,split,lookup,16384,7,4,1048576,3085916,159344702076223488,7818766382147352904,32772,606208
0,retained,whitefoot,lookup,16384,8,4,1048576,3150166,159344702076223488,16149779501894872504,32772,851968
0,retained,interleaved,lookup,16384,8,4,1048576,2911167,159344702076223488,16149779501894872504,32772,720896
0,retained,split,lookup,16384,8,4,1048576,3085001,159344702076223488,16149779501894872504,32772,606208
0,retained,whitefoot,lookup,16384,9,4,1048576,3154082,159344702076223488,2356081379217275400,32772,851968
0,retained,interleaved,lookup,16384,9,4,1048576,2913666,159344702076223488,2356081379217275400,32772,720896
0,retained,split,lookup,16384,9,4,1048576,3084250,159344702076223488,2356081379217275400,32772,606208
0,retained,whitefoot,lookup,16384,10,4,1048576,3243583,159344702076223488,15550830537941824056,32772,851968
0,retained,interleaved,lookup,16384,10,4,1048576,3005958,159344702076223488,15550830537941824056,32772,720896
0,retained,split,lookup,16384,10,4,1048576,3151084,159344702076223488,15550830537941824056,32772,606208
0,retained,whitefoot,lookup,16384,11,4,1048576,3315125,159344702076223488,10293427524117068264,32772,851968
0,retained,interleaved,lookup,16384,11,4,1048576,3001708,159344702076223488,10293427524117068264,32772,720896
0,retained,split,lookup,16384,11,4,1048576,3188291,159344702076223488,10293427524117068264,32772,606208
0,retained,whitefoot,lookup,16384,12,4,1048576,3246291,159344702076223488,5521175825229903656,32772,851968
0,retained,interleaved,lookup,16384,12,4,1048576,3005418,159344702076223488,5521175825229903656,32772,720896
0,retained,split,lookup,16384,12,4,1048576,3187790,159344702076223488,5521175825229903656,32772,606208
0,retained,whitefoot,lookup,16384,13,4,1048576,3314417,159344702076223488,5725350131714615384,32772,851968
0,retained,interleaved,lookup,16384,13,4,1048576,3102876,159344702076223488,5725350131714615384,32772,720896
0,retained,split,lookup,16384,13,4,1048576,3190708,159344702076223488,5725350131714615384,32772,606208
0,retained,whitefoot,insert,16384,0,4,32768,115209,0,10909911768892883176,32772,851968
0,retained,interleaved,insert,16384,0,4,32768,93083,0,10909911768892883176,32772,720896
0,retained,split,insert,16384,0,4,32768,140250,0,10909911768892883176,32772,606208
0,retained,whitefoot,insert,16384,1,4,32768,114709,0,13502755409350941448,32772,851968
0,retained,interleaved,insert,16384,1,4,32768,98000,0,13502755409350941448,32772,720896
0,retained,split,insert,16384,1,4,32768,103292,0,13502755409350941448,32772,606208
0,retained,whitefoot,insert,16384,2,4,32768,110876,0,14940797459546303912,32772,851968
0,retained,interleaved,insert,16384,2,4,32768,95874,0,14940797459546303912,32772,720896
0,retained,split,insert,16384,2,4,32768,100751,0,14940797459546303912,32772,606208
0,retained,whitefoot,insert,16384,3,4,32768,112501,0,7567640889831038072,32772,851968
0,retained,interleaved,insert,16384,3,4,32768,97334,0,7567640889831038072,32772,720896
0,retained,split,insert,16384,3,4,32768,101043,0,7567640889831038072,32772,606208
0,retained,whitefoot,insert,16384,4,4,32768,112500,0,11576670716104284088,32772,851968
0,retained,interleaved,insert,16384,4,4,32768,96000,0,11576670716104284088,32772,720896
0,retained,split,insert,16384,4,4,32768,101459,0,11576670716104284088,32772,606208
0,retained,whitefoot,insert,16384,5,4,32768,111917,0,18226598782554959048,32772,851968
0,retained,interleaved,insert,16384,5,4,32768,98040,0,18226598782554959048,32772,720896
0,retained,split,insert,16384,5,4,32768,102209,0,18226598782554959048,32772,606208
0,retained,whitefoot,insert,16384,6,4,32768,115915,0,8952695809931110936,32772,851968
0,retained,interleaved,insert,16384,6,4,32768,99334,0,8952695809931110936,32772,720896
0,retained,split,insert,16384,6,4,32768,102624,0,8952695809931110936,32772,606208
0,retained,whitefoot,insert,16384,7,4,32768,111625,0,7818766382147352904,32772,851968
0,retained,interleaved,insert,16384,7,4,32768,97709,0,7818766382147352904,32772,720896
0,retained,split,insert,16384,7,4,32768,102458,0,7818766382147352904,32772,606208
0,retained,whitefoot,insert,16384,8,4,32768,115833,0,16149779501894872504,32772,851968
0,retained,interleaved,insert,16384,8,4,32768,96041,0,16149779501894872504,32772,720896
0,retained,split,insert,16384,8,4,32768,100083,0,16149779501894872504,32772,606208
0,retained,whitefoot,insert,16384,9,4,32768,111124,0,2356081379217275400,32772,851968
0,retained,interleaved,insert,16384,9,4,32768,96792,0,2356081379217275400,32772,720896
0,retained,split,insert,16384,9,4,32768,99584,0,2356081379217275400,32772,606208
0,retained,whitefoot,insert,16384,10,4,32768,111248,0,15550830537941824056,32772,851968
0,retained,interleaved,insert,16384,10,4,32768,97750,0,15550830537941824056,32772,720896
0,retained,split,insert,16384,10,4,32768,100166,0,15550830537941824056,32772,606208
0,retained,whitefoot,insert,16384,11,4,32768,114250,0,10293427524117068264,32772,851968
0,retained,interleaved,insert,16384,11,4,32768,96167,0,10293427524117068264,32772,720896
0,retained,split,insert,16384,11,4,32768,100500,0,10293427524117068264,32772,606208
0,retained,whitefoot,insert,16384,12,4,32768,108624,0,5521175825229903656,32772,851968
0,retained,interleaved,insert,16384,12,4,32768,113083,0,5521175825229903656,32772,720896
0,retained,split,insert,16384,12,4,32768,97667,0,5521175825229903656,32772,606208
0,retained,whitefoot,insert,16384,13,4,32768,109375,0,5725350131714615384,32772,851968
0,retained,interleaved,insert,16384,13,4,32768,95916,0,5725350131714615384,32772,720896
0,retained,split,insert,16384,13,4,32768,96542,0,5725350131714615384,32772,606208
0,retained,whitefoot,rehash,16384,0,4,4,276249,7311862136832,11734543581844066032,32776,1900544
0,retained,interleaved,rehash,16384,0,4,4,220916,7311862136832,11734543581844066032,32776,1507328
0,retained,split,rehash,16384,0,4,4,201334,7311862136832,11734543581844066032,32776,1163264
0,retained,whitefoot,rehash,16384,1,4,4,245541,7311862136832,9106608044878866272,32776,1900544
0,retained,interleaved,rehash,16384,1,4,4,215125,7311862136832,9106608044878866272,32776,1507328
0,retained,split,rehash,16384,1,4,4,155708,7311862136832,9106608044878866272,32776,1163264
0,retained,whitefoot,rehash,16384,2,4,4,245333,7311862136832,7309884484771575248,32776,1900544
0,retained,interleaved,rehash,16384,2,4,4,221667,7311862136832,7309884484771575248,32776,1507328
0,retained,split,rehash,16384,2,4,4,159250,7311862136832,7309884484771575248,32776,1163264
0,retained,whitefoot,rehash,16384,3,4,4,248458,7311862136832,9388458061057511456,32776,1900544
0,retained,interleaved,rehash,16384,3,4,4,221707,7311862136832,9388458061057511456,32776,1507328
0,retained,split,rehash,16384,3,4,4,161417,7311862136832,9388458061057511456,32776,1163264
0,retained,whitefoot,rehash,16384,4,4,4,244042,7311862136832,11073332935378422512,32776,1900544
0,retained,interleaved,rehash,16384,4,4,4,214417,7311862136832,11073332935378422512,32776,1507328
0,retained,split,rehash,16384,4,4,4,155207,7311862136832,11073332935378422512,32776,1163264
0,retained,whitefoot,rehash,16384,5,4,4,244959,7311862136832,12626423576593689920,32776,1900544
0,retained,interleaved,rehash,16384,5,4,4,212709,7311862136832,12626423576593689920,32776,1507328
0,retained,split,rehash,16384,5,4,4,155000,7311862136832,12626423576593689920,32776,1163264
0,retained,whitefoot,rehash,16384,6,4,4,244625,7311862136832,5875688640427425904,32776,1900544
0,retained,interleaved,rehash,16384,6,4,4,214916,7311862136832,5875688640427425904,32776,1507328
0,retained,split,rehash,16384,6,4,4,155707,7311862136832,5875688640427425904,32776,1163264
0,retained,whitefoot,rehash,16384,7,4,4,245750,7311862136832,995894157135461184,32776,1900544
0,retained,interleaved,rehash,16384,7,4,4,213166,7311862136832,995894157135461184,32776,1507328
0,retained,split,rehash,16384,7,4,4,155459,7311862136832,995894157135461184,32776,1163264
0,retained,whitefoot,rehash,16384,8,4,4,247542,7311862136832,9620557774374313120,32776,1900544
0,retained,interleaved,rehash,16384,8,4,4,217083,7311862136832,9620557774374313120,32776,1507328
0,retained,split,rehash,16384,8,4,4,169791,7311862136832,9620557774374313120,32776,1163264
0,retained,whitefoot,rehash,16384,9,4,4,267584,7311862136832,10225861738127010000,32776,1900544
0,retained,interleaved,rehash,16384,9,4,4,230416,7311862136832,10225861738127010000,32776,1507328
0,retained,split,rehash,16384,9,4,4,171916,7311862136832,10225861738127010000,32776,1163264
0,retained,whitefoot,rehash,16384,10,4,4,258084,7311862136832,15873380271962991376,32776,1900544
0,retained,interleaved,rehash,16384,10,4,4,221208,7311862136832,15873380271962991376,32776,1507328
0,retained,split,rehash,16384,10,4,4,164167,7311862136832,15873380271962991376,32776,1163264
0,retained,whitefoot,rehash,16384,11,4,4,252083,7311862136832,785342622397670336,32776,1900544
0,retained,interleaved,rehash,16384,11,4,4,226916,7311862136832,785342622397670336,32776,1507328
0,retained,split,rehash,16384,11,4,4,162166,7311862136832,785342622397670336,32776,1163264
0,retained,whitefoot,rehash,16384,12,4,4,266833,7311862136832,1847626916838410768,32776,1900544
0,retained,interleaved,rehash,16384,12,4,4,222584,7311862136832,1847626916838410768,32776,1507328
0,retained,split,rehash,16384,12,4,4,165375,7311862136832,1847626916838410768,32776,1163264
0,retained,whitefoot,rehash,16384,13,4,4,251291,7311862136832,7996111961345360336,32776,1900544
0,retained,interleaved,rehash,16384,13,4,4,220292,7311862136832,7996111961345360336,32776,1507328
0,retained,split,rehash,16384,13,4,4,161000,7311862136832,7996111961345360336,32776,1163264
0,inlined,whitefoot,lookup,256,0,64,262144,718206,15406439159171514368,7835046105847459488,8256,13312
0,inlined,interleaved,lookup,256,0,64,262144,605332,15406439159171514368,7835046105847459488,8256,11264
0,inlined,split,lookup,256,0,64,262144,599164,15406439159171514368,7835046105847459488,8256,9472
0,inlined,whitefoot,lookup,256,1,64,262144,697708,15406439159171514368,12636395056238259104,8256,13312
0,inlined,interleaved,lookup,256,1,64,262144,605338,15406439159171514368,12636395056238259104,8256,11264
0,inlined,split,lookup,256,1,64,262144,598538,15406439159171514368,12636395056238259104,8256,9472
0,inlined,whitefoot,lookup,256,2,64,262144,697407,15406439159171514368,5108038417128779696,8256,13312
0,inlined,interleaved,lookup,256,2,64,262144,604755,15406439159171514368,5108038417128779696,8256,11264
0,inlined,split,lookup,256,2,64,262144,599082,15406439159171514368,5108038417128779696,8256,9472
0,inlined,whitefoot,lookup,256,3,64,262144,699751,15406439159171514368,16848939090334181552,8256,13312
0,inlined,interleaved,lookup,256,3,64,262144,605711,15406439159171514368,16848939090334181552,8256,11264
0,inlined,split,lookup,256,3,64,262144,598250,15406439159171514368,16848939090334181552,8256,9472
0,inlined,whitefoot,lookup,256,4,64,262144,697293,15406439159171514368,16286268131356312368,8256,13312
0,inlined,interleaved,lookup,256,4,64,262144,621043,15406439159171514368,16286268131356312368,8256,11264
0,inlined,split,lookup,256,4,64,262144,598214,15406439159171514368,16286268131356312368,8256,9472
0,inlined,whitefoot,lookup,256,5,64,262144,697916,15406439159171514368,9120727054633088000,8256,13312
0,inlined,interleaved,lookup,256,5,64,262144,605128,15406439159171514368,9120727054633088000,8256,11264
0,inlined,split,lookup,256,5,64,262144,630751,15406439159171514368,9120727054633088000,8256,9472
0,inlined,whitefoot,lookup,256,6,64,262144,676923,15406439159171514368,5762771361541884512,8256,13312
0,inlined,interleaved,lookup,256,6,64,262144,586918,15406439159171514368,5762771361541884512,8256,11264
0,inlined,split,lookup,256,6,64,262144,580170,15406439159171514368,5762771361541884512,8256,9472
0,inlined,whitefoot,lookup,256,7,64,262144,676469,15406439159171514368,1624341757828425648,8256,13312
0,inlined,interleaved,lookup,256,7,64,262144,586670,15406439159171514368,1624341757828425648,8256,11264
0,inlined,split,lookup,256,7,64,262144,580546,15406439159171514368,1624341757828425648,8256,9472
0,inlined,whitefoot,lookup,256,8,64,262144,736334,15406439159171514368,12269272641764206400,8256,13312
0,inlined,interleaved,lookup,256,8,64,262144,604744,15406439159171514368,12269272641764206400,8256,11264
0,inlined,split,lookup,256,8,64,262144,598547,15406439159171514368,12269272641764206400,8256,9472
0,inlined,whitefoot,lookup,256,9,64,262144,699214,15406439159171514368,5992509345126799584,8256,13312
0,inlined,interleaved,lookup,256,9,64,262144,604504,15406439159171514368,5992509345126799584,8256,11264
0,inlined,split,lookup,256,9,64,262144,597378,15406439159171514368,5992509345126799584,8256,9472
0,inlined,whitefoot,lookup,256,10,64,262144,676208,15406439159171514368,18073023074693822304,8256,13312
0,inlined,interleaved,lookup,256,10,64,262144,588920,15406439159171514368,18073023074693822304,8256,11264
0,inlined,split,lookup,256,10,64,262144,580581,15406439159171514368,18073023074693822304,8256,9472
0,inlined,whitefoot,lookup,256,11,64,262144,729204,15406439159171514368,4901604239908314144,8256,13312
0,inlined,interleaved,lookup,256,11,64,262144,605004,15406439159171514368,4901604239908314144,8256,11264
0,inlined,split,lookup,256,11,64,262144,600000,15406439159171514368,4901604239908314144,8256,9472
0,inlined,whitefoot,lookup,256,12,64,262144,697336,15406439159171514368,4218347057476397696,8256,13312
0,inlined,interleaved,lookup,256,12,64,262144,605874,15406439159171514368,4218347057476397696,8256,11264
0,inlined,split,lookup,256,12,64,262144,598372,15406439159171514368,4218347057476397696,8256,9472
0,inlined,whitefoot,lookup,256,13,64,262144,698628,15406439159171514368,5237384556868179408,8256,13312
0,inlined,interleaved,lookup,256,13,64,262144,612499,15406439159171514368,5237384556868179408,8256,11264
0,inlined,split,lookup,256,13,64,262144,598504,15406439159171514368,5237384556868179408,8256,9472
0,inlined,whitefoot,insert,256,0,64,8192,34124,0,7835046105847459488,8256,13312
0,inlined,interleaved,insert,256,0,64,8192,17958,0,7835046105847459488,8256,11264
0,inlined,split,insert,256,0,64,8192,18251,0,7835046105847459488,8256,9472
0,inlined,whitefoot,insert,256,1,64,8192,35042,0,12636395056238259104,8256,13312
0,inlined,interleaved,insert,256,1,64,8192,17918,0,12636395056238259104,8256,11264
0,inlined,split,insert,256,1,64,8192,18419,0,12636395056238259104,8256,9472
0,inlined,whitefoot,insert,256,2,64,8192,33002,0,5108038417128779696,8256,13312
0,inlined,interleaved,insert,256,2,64,8192,17996,0,5108038417128779696,8256,11264
0,inlined,split,insert,256,2,64,8192,18294,0,5108038417128779696,8256,9472
0,inlined,whitefoot,insert,256,3,64,8192,35454,0,16848939090334181552,8256,13312
0,inlined,interleaved,insert,256,3,64,8192,17666,0,16848939090334181552,8256,11264
0,inlined,split,insert,256,3,64,8192,18409,0,16848939090334181552,8256,9472
0,inlined,whitefoot,insert,256,4,64,8192,33910,0,16286268131356312368,8256,13312
0,inlined,interleaved,insert,256,4,64,8192,17998,0,16286268131356312368,8256,11264
0,inlined,split,insert,256,4,64,8192,18040,0,16286268131356312368,8256,9472
0,inlined,whitefoot,insert,256,5,64,8192,33412,0,9120727054633088000,8256,13312
0,inlined,interleaved,insert,256,5,64,8192,17957,0,9120727054633088000,8256,11264
0,inlined,split,insert,256,5,64,8192,18415,0,9120727054633088000,8256,9472
0,inlined,whitefoot,insert,256,6,64,8192,33418,0,5762771361541884512,8256,13312
0,inlined,interleaved,insert,256,6,64,8192,17750,0,5762771361541884512,8256,11264
0,inlined,split,insert,256,6,64,8192,18538,0,5762771361541884512,8256,9472
0,inlined,whitefoot,insert,256,7,64,8192,34295,0,1624341757828425648,8256,13312
0,inlined,interleaved,insert,256,7,64,8192,18037,0,1624341757828425648,8256,11264
0,inlined,split,insert,256,7,64,8192,18494,0,1624341757828425648,8256,9472
0,inlined,whitefoot,insert,256,8,64,8192,33160,0,12269272641764206400,8256,13312
0,inlined,interleaved,insert,256,8,64,8192,18000,0,12269272641764206400,8256,11264
0,inlined,split,insert,256,8,64,8192,18372,0,12269272641764206400,8256,9472
0,inlined,whitefoot,insert,256,9,64,8192,33455,0,5992509345126799584,8256,13312
0,inlined,interleaved,insert,256,9,64,8192,18044,0,5992509345126799584,8256,11264
0,inlined,split,insert,256,9,64,8192,18629,0,5992509345126799584,8256,9472
0,inlined,whitefoot,insert,256,10,64,8192,34962,0,18073023074693822304,8256,13312
0,inlined,interleaved,insert,256,10,64,8192,17875,0,18073023074693822304,8256,11264
0,inlined,split,insert,256,10,64,8192,18371,0,18073023074693822304,8256,9472
0,inlined,whitefoot,insert,256,11,64,8192,34955,0,4901604239908314144,8256,13312
0,inlined,interleaved,insert,256,11,64,8192,17953,0,4901604239908314144,8256,11264
0,inlined,split,insert,256,11,64,8192,18543,0,4901604239908314144,8256,9472
0,inlined,whitefoot,insert,256,12,64,8192,34246,0,4218347057476397696,8256,13312
0,inlined,interleaved,insert,256,12,64,8192,18129,0,4218347057476397696,8256,11264
0,inlined,split,insert,256,12,64,8192,18378,0,4218347057476397696,8256,9472
0,inlined,whitefoot,insert,256,13,64,8192,35171,0,5237384556868179408,8256,13312
0,inlined,interleaved,insert,256,13,64,8192,17832,0,5237384556868179408,8256,11264
0,inlined,split,insert,256,13,64,8192,18297,0,5237384556868179408,8256,9472
0,inlined,whitefoot,rehash,256,0,64,64,56124,1849948637904797696,5116650466399058720,8320,29696
0,inlined,interleaved,rehash,256,0,64,64,35752,1849948637904797696,5116650466399058720,8320,23552
0,inlined,split,rehash,256,0,64,64,31624,1849948637904797696,5116650466399058720,8320,18176
0,inlined,whitefoot,rehash,256,1,64,64,55582,1849948637904797696,2345175331444990928,8320,29696
0,inlined,interleaved,rehash,256,1,64,64,35497,1849948637904797696,2345175331444990928,8320,23552
0,inlined,split,rehash,256,1,64,64,31625,1849948637904797696,2345175331444990928,8320,18176
0,inlined,whitefoot,rehash,256,2,64,64,55415,1849948637904797696,9167743694309703168,8320,29696
0,inlined,interleaved,rehash,256,2,64,64,35420,1849948637904797696,9167743694309703168,8320,23552
0,inlined,split,rehash,256,2,64,64,32084,1849948637904797696,9167743694309703168,8320,18176
0,inlined,whitefoot,rehash,256,3,64,64,55955,1849948637904797696,2261161121994670040,8320,29696
0,inlined,interleaved,rehash,256,3,64,64,35870,1849948637904797696,2261161121994670040,8320,23552
0,inlined,split,rehash,256,3,64,64,31708,1849948637904797696,2261161121994670040,8320,18176
0,inlined,whitefoot,rehash,256,4,64,64,55625,1849948637904797696,5701732356075431008,8320,29696
0,inlined,interleaved,rehash,256,4,64,64,35798,1849948637904797696,5701732356075431008,8320,23552
0,inlined,split,rehash,256,4,64,64,31586,1849948637904797696,5701732356075431008,8320,18176
0,inlined,whitefoot,rehash,256,5,64,64,55584,1849948637904797696,6599659187284699208,8320,29696
0,inlined,interleaved,rehash,256,5,64,64,35457,1849948637904797696,6599659187284699208,8320,23552
0,inlined,split,rehash,256,5,64,64,31501,1849948637904797696,6599659187284699208,8320,18176
0,inlined,whitefoot,rehash,256,6,64,64,56084,1849948637904797696,7026256584100517184,8320,29696
0,inlined,interleaved,rehash,256,6,64,64,35708,1849948637904797696,7026256584100517184,8320,23552
0,inlined,split,rehash,256,6,64,64,31544,1849948637904797696,7026256584100517184,8320,18176
0,inlined,whitefoot,rehash,256,7,64,64,55957,1849948637904797696,2398031619502997424,8320,29696
0,inlined,interleaved,rehash,256,7,64,64,35914,1849948637904797696,2398031619502997424,8320,23552
0,inlined,split,rehash,256,7,64,64,31833,1849948637904797696,2398031619502997424,8320,18176
0,inlined,whitefoot,rehash,256,8,64,64,55665,1849948637904797696,2136864517181178400,8320,29696
0,inlined,interleaved,rehash,256,8,64,64,35669,1849948637904797696,2136864517181178400,8320,23552
0,inlined,split,rehash,256,8,64,64,31623,1849948637904797696,2136864517181178400,8320,18176
0,inlined,whitefoot,rehash,256,9,64,64,55458,1849948637904797696,1818022764526631496,8320,29696
0,inlined,interleaved,rehash,256,9,64,64,35795,1849948637904797696,1818022764526631496,8320,23552
0,inlined,split,rehash,256,9,64,64,31706,1849948637904797696,1818022764526631496,8320,18176
0,inlined,whitefoot,rehash,256,10,64,64,55792,1849948637904797696,14795153613927278256,8320,29696
0,inlined,interleaved,rehash,256,10,64,64,35791,1849948637904797696,14795153613927278256,8320,23552
0,inlined,split,rehash,256,10,64,64,31749,1849948637904797696,14795153613927278256,8320,18176
