cohort,implementation,contract,variant,operation,capacity,sample,repetitions,operations,elapsed_ns,checksum,digest,requests,peak_bytes
1,owning-behavior,inlined,interleaved,insert,256,6,64,8192,17998,0,5762771361541884512,8256,11264
1,owning-behavior,inlined,split,insert,256,6,64,8192,18419,0,5762771361541884512,8256,9472
1,owning-behavior,inlined,whitefoot,insert,256,7,64,8192,37167,0,1624341757828425648,8256,13312
1,owning-behavior,inlined,interleaved,insert,256,7,64,8192,17958,0,1624341757828425648,8256,11264
1,owning-behavior,inlined,split,insert,256,7,64,8192,18340,0,1624341757828425648,8256,9472
1,owning-behavior,inlined,whitefoot,insert,256,8,64,8192,37040,0,12269272641764206400,8256,13312
1,owning-behavior,inlined,interleaved,insert,256,8,64,8192,17879,0,12269272641764206400,8256,11264
1,owning-behavior,inlined,split,insert,256,8,64,8192,18417,0,12269272641764206400,8256,9472
1,owning-behavior,inlined,whitefoot,insert,256,9,64,8192,36917,0,5992509345126799584,8256,13312
1,owning-behavior,inlined,interleaved,insert,256,9,64,8192,18046,0,5992509345126799584,8256,11264
1,owning-behavior,inlined,split,insert,256,9,64,8192,18251,0,5992509345126799584,8256,9472
1,owning-behavior,inlined,whitefoot,insert,256,10,64,8192,37082,0,18073023074693822304,8256,13312
1,owning-behavior,inlined,interleaved,insert,256,10,64,8192,17876,0,18073023074693822304,8256,11264
1,owning-behavior,inlined,split,insert,256,10,64,8192,18504,0,18073023074693822304,8256,9472
1,owning-behavior,inlined,whitefoot,insert,256,11,64,8192,37124,0,4901604239908314144,8256,13312
1,owning-behavior,inlined,interleaved,insert,256,11,64,8192,18127,0,4901604239908314144,8256,11264
1,owning-behavior,inlined,split,insert,256,11,64,8192,18923,0,4901604239908314144,8256,9472
1,owning-behavior,inlined,whitefoot,insert,256,12,64,8192,37086,0,4218347057476397696,8256,13312
1,owning-behavior,inlined,interleaved,insert,256,12,64,8192,36667,0,4218347057476397696,8256,11264
1,owning-behavior,inlined,split,insert,256,12,64,8192,18418,0,4218347057476397696,8256,9472
1,owning-behavior,inlined,whitefoot,insert,256,13,64,8192,36961,0,5237384556868179408,8256,13312
1,owning-behavior,inlined,interleaved,insert,256,13,64,8192,17961,0,5237384556868179408,8256,11264
1,owning-behavior,inlined,split,insert,256,13,64,8192,18460,0,5237384556868179408,8256,9472
1,owning-behavior,inlined,whitefoot,rehash,256,0,64,64,55745,1849948637904797696,5116650466399058720,8320,29696
1,owning-behavior,inlined,interleaved,rehash,256,0,64,64,36291,1849948637904797696,5116650466399058720,8320,23552
1,owning-behavior,inlined,split,rehash,256,0,64,64,31460,1849948637904797696,5116650466399058720,8320,18176
1,owning-behavior,inlined,whitefoot,rehash,256,1,64,64,55003,1849948637904797696,2345175331444990928,8320,29696
1,owning-behavior,inlined,interleaved,rehash,256,1,64,64,35838,1849948637904797696,2345175331444990928,8320,23552
1,owning-behavior,inlined,split,rehash,256,1,64,64,31208,1849948637904797696,2345175331444990928,8320,18176
1,owning-behavior,inlined,whitefoot,rehash,256,2,64,64,54877,1849948637904797696,9167743694309703168,8320,29696
1,owning-behavior,inlined,interleaved,rehash,256,2,64,64,35877,1849948637904797696,9167743694309703168,8320,23552
1,owning-behavior,inlined,split,rehash,256,2,64,64,31001,1849948637904797696,9167743694309703168,8320,18176
1,owning-behavior,inlined,whitefoot,rehash,256,3,64,64,56002,1849948637904797696,2261161121994670040,8320,29696
1,owning-behavior,inlined,interleaved,rehash,256,3,64,64,36203,1849948637904797696,2261161121994670040,8320,23552
1,owning-behavior,inlined,split,rehash,256,3,64,64,36584,1849948637904797696,2261161121994670040,8320,18176
1,owning-behavior,inlined,whitefoot,rehash,256,4,64,64,55166,1849948637904797696,5701732356075431008,8320,29696
1,owning-behavior,inlined,interleaved,rehash,256,4,64,64,35800,1849948637904797696,5701732356075431008,8320,23552
1,owning-behavior,inlined,split,rehash,256,4,64,64,31375,1849948637904797696,5701732356075431008,8320,18176
1,owning-behavior,inlined,whitefoot,rehash,256,5,64,64,55038,1849948637904797696,6599659187284699208,8320,29696
1,owning-behavior,inlined,interleaved,rehash,256,5,64,64,35794,1849948637904797696,6599659187284699208,8320,23552
1,owning-behavior,inlined,split,rehash,256,5,64,64,31122,1849948637904797696,6599659187284699208,8320,18176
1,owning-behavior,inlined,whitefoot,rehash,256,6,64,64,55092,1849948637904797696,7026256584100517184,8320,29696
1,owning-behavior,inlined,interleaved,rehash,256,6,64,64,35751,1849948637904797696,7026256584100517184,8320,23552
1,owning-behavior,inlined,split,rehash,256,6,64,64,31417,1849948637904797696,7026256584100517184,8320,18176
1,owning-behavior,inlined,whitefoot,rehash,256,7,64,64,55041,1849948637904797696,2398031619502997424,8320,29696
1,owning-behavior,inlined,interleaved,rehash,256,7,64,64,35959,1849948637904797696,2398031619502997424,8320,23552
1,owning-behavior,inlined,split,rehash,256,7,64,64,31374,1849948637904797696,2398031619502997424,8320,18176
1,owning-behavior,inlined,whitefoot,rehash,256,8,64,64,55044,1849948637904797696,2136864517181178400,8320,29696
1,owning-behavior,inlined,interleaved,rehash,256,8,64,64,35587,1849948637904797696,2136864517181178400,8320,23552
1,owning-behavior,inlined,split,rehash,256,8,64,64,31752,1849948637904797696,2136864517181178400,8320,18176
1,owning-behavior,inlined,whitefoot,rehash,256,9,64,64,55500,1849948637904797696,1818022764526631496,8320,29696
1,owning-behavior,inlined,interleaved,rehash,256,9,64,64,35293,1849948637904797696,1818022764526631496,8320,23552
1,owning-behavior,inlined,split,rehash,256,9,64,64,31333,1849948637904797696,1818022764526631496,8320,18176
1,owning-behavior,inlined,whitefoot,rehash,256,10,64,64,55412,1849948637904797696,14795153613927278256,8320,29696
1,owning-behavior,inlined,interleaved,rehash,256,10,64,64,36170,1849948637904797696,14795153613927278256,8320,23552
1,owning-behavior,inlined,split,rehash,256,10,64,64,31374,1849948637904797696,14795153613927278256,8320,18176
1,owning-behavior,inlined,whitefoot,rehash,256,11,64,64,55245,1849948637904797696,1188486088324579704,8320,29696
1,owning-behavior,inlined,interleaved,rehash,256,11,64,64,35877,1849948637904797696,1188486088324579704,8320,23552
1,owning-behavior,inlined,split,rehash,256,11,64,64,31126,1849948637904797696,1188486088324579704,8320,18176
1,owning-behavior,inlined,whitefoot,rehash,256,12,64,64,54792,1849948637904797696,11172147813737468064,8320,29696
1,owning-behavior,inlined,interleaved,rehash,256,12,64,64,35918,1849948637904797696,11172147813737468064,8320,23552
1,owning-behavior,inlined,split,rehash,256,12,64,64,31375,1849948637904797696,11172147813737468064,8320,18176
1,owning-behavior,inlined,whitefoot,rehash,256,13,64,64,55119,1849948637904797696,15843050885541994000,8320,29696
1,owning-behavior,inlined,interleaved,rehash,256,13,64,64,35832,1849948637904797696,15843050885541994000,8320,23552
1,owning-behavior,inlined,split,rehash,256,13,64,64,31753,1849948637904797696,15843050885541994000,8320,18176
1,owning-behavior,inlined,whitefoot,lookup,4096,0,4,262144,626583,9962801879973888,1837996882287840280,8196,212992
1,owning-behavior,inlined,interleaved,lookup,4096,0,4,262144,563750,9962801879973888,1837996882287840280,8196,180224
1,owning-behavior,inlined,split,lookup,4096,0,4,262144,563709,9962801879973888,1837996882287840280,8196,151552
1,owning-behavior,inlined,whitefoot,lookup,4096,1,4,262144,625707,9962801879973888,17130842932224972264,8196,212992
1,owning-behavior,inlined,interleaved,lookup,4096,1,4,262144,561084,9962801879973888,17130842932224972264,8196,180224
1,owning-behavior,inlined,split,lookup,4096,1,4,262144,563001,9962801879973888,17130842932224972264,8196,151552
1,owning-behavior,inlined,whitefoot,lookup,4096,2,4,262144,626291,9962801879973888,7748136960903208664,8196,212992
1,owning-behavior,inlined,interleaved,lookup,4096,2,4,262144,565625,9962801879973888,7748136960903208664,8196,180224
1,owning-behavior,inlined,split,lookup,4096,2,4,262144,563083,9962801879973888,7748136960903208664,8196,151552
1,owning-behavior,inlined,whitefoot,lookup,4096,3,4,262144,622041,9962801879973888,9072104606401219352,8196,212992
1,owning-behavior,inlined,interleaved,lookup,4096,3,4,262144,565333,9962801879973888,9072104606401219352,8196,180224
1,owning-behavior,inlined,split,lookup,4096,3,4,262144,566333,9962801879973888,9072104606401219352,8196,151552
1,owning-behavior,inlined,whitefoot,lookup,4096,4,4,262144,622083,9962801879973888,13239724372104250040,8196,212992
1,owning-behavior,inlined,interleaved,lookup,4096,4,4,262144,559626,9962801879973888,13239724372104250040,8196,180224
1,owning-behavior,inlined,split,lookup,4096,4,4,262144,566291,9962801879973888,13239724372104250040,8196,151552
1,owning-behavior,inlined,whitefoot,lookup,4096,5,4,262144,621459,9962801879973888,3801496594800721496,8196,212992
1,owning-behavior,inlined,interleaved,lookup,4096,5,4,262144,560750,9962801879973888,3801496594800721496,8196,180224
1,owning-behavior,inlined,split,lookup,4096,5,4,262144,565917,9962801879973888,3801496594800721496,8196,151552
1,owning-behavior,inlined,whitefoot,lookup,4096,6,4,262144,624500,9962801879973888,7352625120983369704,8196,212992
1,owning-behavior,inlined,interleaved,lookup,4096,6,4,262144,561166,9962801879973888,7352625120983369704,8196,180224
1,owning-behavior,inlined,split,lookup,4096,6,4,262144,563708,9962801879973888,7352625120983369704,8196,151552
1,owning-behavior,inlined,whitefoot,lookup,4096,7,4,262144,624082,9962801879973888,17960812127515588248,8196,212992
1,owning-behavior,inlined,interleaved,lookup,4096,7,4,262144,561375,9962801879973888,17960812127515588248,8196,180224
1,owning-behavior,inlined,split,lookup,4096,7,4,262144,563334,9962801879973888,17960812127515588248,8196,151552
1,owning-behavior,inlined,whitefoot,lookup,4096,8,4,262144,622417,9962801879973888,2615156060198523864,8196,212992
1,owning-behavior,inlined,interleaved,lookup,4096,8,4,262144,563750,9962801879973888,2615156060198523864,8196,180224
1,owning-behavior,inlined,split,lookup,4096,8,4,262144,563375,9962801879973888,2615156060198523864,8196,151552
1,owning-behavior,inlined,whitefoot,lookup,4096,9,4,262144,620668,9962801879973888,1726498032405399000,8196,212992
1,owning-behavior,inlined,interleaved,lookup,4096,9,4,262144,561209,9962801879973888,1726498032405399000,8196,180224
1,owning-behavior,inlined,split,lookup,4096,9,4,262144,562959,9962801879973888,1726498032405399000,8196,151552
1,owning-behavior,inlined,whitefoot,lookup,4096,10,4,262144,621459,9962801879973888,4534567279263349320,8196,212992
1,owning-behavior,inlined,interleaved,lookup,4096,10,4,262144,568626,9962801879973888,4534567279263349320,8196,180224
1,owning-behavior,inlined,split,lookup,4096,10,4,262144,562583,9962801879973888,4534567279263349320,8196,151552
1,owning-behavior,inlined,whitefoot,lookup,4096,11,4,262144,624333,9962801879973888,6412549644183669048,8196,212992
1,owning-behavior,inlined,interleaved,lookup,4096,11,4,262144,561000,9962801879973888,6412549644183669048,8196,180224
1,owning-behavior,inlined,split,lookup,4096,11,4,262144,566166,9962801879973888,6412549644183669048,8196,151552
1,owning-behavior,inlined,whitefoot,lookup,4096,12,4,262144,626499,9962801879973888,8054235486273026056,8196,212992
1,owning-behavior,inlined,interleaved,lookup,4096,12,4,262144,562875,9962801879973888,8054235486273026056,8196,180224
1,owning-behavior,inlined,split,lookup,4096,12,4,262144,563583,9962801879973888,8054235486273026056,8196,151552
1,owning-behavior,inlined,whitefoot,lookup,4096,13,4,262144,623291,9962801879973888,12270942348091423640,8196,212992
1,owning-behavior,inlined,interleaved,lookup,4096,13,4,262144,562167,9962801879973888,12270942348091423640,8196,180224
1,owning-behavior,inlined,split,lookup,4096,13,4,262144,563042,9962801879973888,12270942348091423640,8196,151552
1,owning-behavior,inlined,whitefoot,insert,4096,0,4,8192,33708,0,1837996882287840280,8196,212992
1,owning-behavior,inlined,interleaved,insert,4096,0,4,8192,17875,0,1837996882287840280,8196,180224
1,owning-behavior,inlined,split,insert,4096,0,4,8192,20001,0,1837996882287840280,8196,151552
1,owning-behavior,inlined,whitefoot,insert,4096,1,4,8192,33583,0,17130842932224972264,8196,212992
1,owning-behavior,inlined,interleaved,insert,4096,1,4,8192,17959,0,17130842932224972264,8196,180224
1,owning-behavior,inlined,split,insert,4096,1,4,8192,19917,0,17130842932224972264,8196,151552
1,owning-behavior,inlined,whitefoot,insert,4096,2,4,8192,33708,0,7748136960903208664,8196,212992
1,owning-behavior,inlined,interleaved,insert,4096,2,4,8192,18001,0,7748136960903208664,8196,180224
1,owning-behavior,inlined,split,insert,4096,2,4,8192,20083,0,7748136960903208664,8196,151552
1,owning-behavior,inlined,whitefoot,insert,4096,3,4,8192,33542,0,9072104606401219352,8196,212992
1,owning-behavior,inlined,interleaved,insert,4096,3,4,8192,18000,0,9072104606401219352,8196,180224
1,owning-behavior,inlined,split,insert,4096,3,4,8192,20043,0,9072104606401219352,8196,151552
1,owning-behavior,inlined,whitefoot,insert,4096,4,4,8192,33708,0,13239724372104250040,8196,212992
1,owning-behavior,inlined,interleaved,insert,4096,4,4,8192,18042,0,13239724372104250040,8196,180224
1,owning-behavior,inlined,split,insert,4096,4,4,8192,19999,0,13239724372104250040,8196,151552
1,owning-behavior,inlined,whitefoot,insert,4096,5,4,8192,33416,0,3801496594800721496,8196,212992
1,owning-behavior,inlined,interleaved,insert,4096,5,4,8192,18001,0,3801496594800721496,8196,180224
1,owning-behavior,inlined,split,insert,4096,5,4,8192,19958,0,3801496594800721496,8196,151552
1,owning-behavior,inlined,whitefoot,insert,4096,6,4,8192,33750,0,7352625120983369704,8196,212992
1,owning-behavior,inlined,interleaved,insert,4096,6,4,8192,18041,0,7352625120983369704,8196,180224
1,owning-behavior,inlined,split,insert,4096,6,4,8192,20542,0,7352625120983369704,8196,151552
1,owning-behavior,inlined,whitefoot,insert,4096,7,4,8192,33542,0,17960812127515588248,8196,212992
1,owning-behavior,inlined,interleaved,insert,4096,7,4,8192,17958,0,17960812127515588248,8196,180224
1,owning-behavior,inlined,split,insert,4096,7,4,8192,19791,0,17960812127515588248,8196,151552
1,owning-behavior,inlined,whitefoot,insert,4096,8,4,8192,33458,0,2615156060198523864,8196,212992
1,owning-behavior,inlined,interleaved,insert,4096,8,4,8192,18042,0,2615156060198523864,8196,180224
1,owning-behavior,inlined,split,insert,4096,8,4,8192,19709,0,2615156060198523864,8196,151552
1,owning-behavior,inlined,whitefoot,insert,4096,9,4,8192,33416,0,1726498032405399000,8196,212992
1,owning-behavior,inlined,interleaved,insert,4096,9,4,8192,18125,0,1726498032405399000,8196,180224
1,owning-behavior,inlined,split,insert,4096,9,4,8192,19334,0,1726498032405399000,8196,151552
1,owning-behavior,inlined,whitefoot,insert,4096,10,4,8192,33500,0,4534567279263349320,8196,212992
1,owning-behavior,inlined,interleaved,insert,4096,10,4,8192,17959,0,4534567279263349320,8196,180224
1,owning-behavior,inlined,split,insert,4096,10,4,8192,19751,0,4534567279263349320,8196,151552
1,owning-behavior,inlined,whitefoot,insert,4096,11,4,8192,33500,0,6412549644183669048,8196,212992
1,owning-behavior,inlined,interleaved,insert,4096,11,4,8192,17999,0,6412549644183669048,8196,180224
1,owning-behavior,inlined,split,insert,4096,11,4,8192,19833,0,6412549644183669048,8196,151552
1,owning-behavior,inlined,whitefoot,insert,4096,12,4,8192,33500,0,8054235486273026056,8196,212992
1,owning-behavior,inlined,interleaved,insert,4096,12,4,8192,17874,0,8054235486273026056,8196,180224
1,owning-behavior,inlined,split,insert,4096,12,4,8192,19749,0,8054235486273026056,8196,151552
1,owning-behavior,inlined,whitefoot,insert,4096,13,4,8192,33583,0,12270942348091423640,8196,212992
1,owning-behavior,inlined,interleaved,insert,4096,13,4,8192,17916,0,12270942348091423640,8196,180224
1,owning-behavior,inlined,split,insert,4096,13,4,8192,19875,0,12270942348091423640,8196,151552
1,owning-behavior,inlined,whitefoot,rehash,4096,0,4,4,51748,1827965534208,16755485260950900696,8200,475136
1,owning-behavior,inlined,interleaved,rehash,4096,0,4,4,36459,1827965534208,16755485260950900696,8200,376832
1,owning-behavior,inlined,split,rehash,4096,0,4,4,27958,1827965534208,16755485260950900696,8200,290816
1,owning-behavior,inlined,whitefoot,rehash,4096,1,4,4,51792,1827965534208,11397508409219617008,8200,475136
1,owning-behavior,inlined,interleaved,rehash,4096,1,4,4,36458,1827965534208,11397508409219617008,8200,376832
1,owning-behavior,inlined,split,rehash,4096,1,4,4,28042,1827965534208,11397508409219617008,8200,290816
1,owning-behavior,inlined,whitefoot,rehash,4096,2,4,4,51584,1827965534208,2291712753279154904,8200,475136
1,owning-behavior,inlined,interleaved,rehash,4096,2,4,4,36334,1827965534208,2291712753279154904,8200,376832
1,owning-behavior,inlined,split,rehash,4096,2,4,4,28000,1827965534208,2291712753279154904,8200,290816
1,owning-behavior,inlined,whitefoot,rehash,4096,3,4,4,52001,1827965534208,13715796755296672336,8200,475136
1,owning-behavior,inlined,interleaved,rehash,4096,3,4,4,36333,1827965534208,13715796755296672336,8200,376832
1,owning-behavior,inlined,split,rehash,4096,3,4,4,28125,1827965534208,13715796755296672336,8200,290816
1,owning-behavior,inlined,whitefoot,rehash,4096,4,4,4,51709,1827965534208,11472147109226316488,8200,475136
1,owning-behavior,inlined,interleaved,rehash,4096,4,4,4,37250,1827965534208,11472147109226316488,8200,376832
1,owning-behavior,inlined,split,rehash,4096,4,4,4,27958,1827965534208,11472147109226316488,8200,290816
1,owning-behavior,inlined,whitefoot,rehash,4096,5,4,4,51625,1827965534208,17478255965976599768,8200,475136
1,owning-behavior,inlined,interleaved,rehash,4096,5,4,4,36416,1827965534208,17478255965976599768,8200,376832
1,owning-behavior,inlined,split,rehash,4096,5,4,4,27959,1827965534208,17478255965976599768,8200,290816
1,owning-behavior,inlined,whitefoot,rehash,4096,6,4,4,51959,1827965534208,9565289437605259256,8200,475136
1,owning-behavior,inlined,interleaved,rehash,4096,6,4,4,36376,1827965534208,9565289437605259256,8200,376832
1,owning-behavior,inlined,split,rehash,4096,6,4,4,28000,1827965534208,9565289437605259256,8200,290816
1,owning-behavior,inlined,whitefoot,rehash,4096,7,4,4,51958,1827965534208,5938984280190480528,8200,475136
1,owning-behavior,inlined,interleaved,rehash,4096,7,4,4,36416,1827965534208,5938984280190480528,8200,376832
1,owning-behavior,inlined,split,rehash,4096,7,4,4,28291,1827965534208,5938984280190480528,8200,290816
1,owning-behavior,inlined,whitefoot,rehash,4096,8,4,4,51917,1827965534208,7753566762732457912,8200,475136
1,owning-behavior,inlined,interleaved,rehash,4096,8,4,4,36292,1827965534208,7753566762732457912,8200,376832
1,owning-behavior,inlined,split,rehash,4096,8,4,4,28000,1827965534208,7753566762732457912,8200,290816
1,owning-behavior,inlined,whitefoot,rehash,4096,9,4,4,51500,1827965534208,13780301973079490048,8200,475136
1,owning-behavior,inlined,interleaved,rehash,4096,9,4,4,36166,1827965534208,13780301973079490048,8200,376832
1,owning-behavior,inlined,split,rehash,4096,9,4,4,28084,1827965534208,13780301973079490048,8200,290816
1,owning-behavior,inlined,whitefoot,rehash,4096,10,4,4,51751,1827965534208,15143009266973162248,8200,475136
1,owning-behavior,inlined,interleaved,rehash,4096,10,4,4,36458,1827965534208,15143009266973162248,8200,376832
1,owning-behavior,inlined,split,rehash,4096,10,4,4,28041,1827965534208,15143009266973162248,8200,290816
1,owning-behavior,inlined,whitefoot,rehash,4096,11,4,4,51917,1827965534208,16669691421769542776,8200,475136
1,owning-behavior,inlined,interleaved,rehash,4096,11,4,4,36291,1827965534208,16669691421769542776,8200,376832
1,owning-behavior,inlined,split,rehash,4096,11,4,4,27959,1827965534208,16669691421769542776,8200,290816
1,owning-behavior,inlined,whitefoot,rehash,4096,12,4,4,51790,1827965534208,12295864366953237120,8200,475136
1,owning-behavior,inlined,interleaved,rehash,4096,12,4,4,36375,1827965534208,12295864366953237120,8200,376832
1,owning-behavior,inlined,split,rehash,4096,12,4,4,29332,1827965534208,12295864366953237120,8200,290816
1,owning-behavior,inlined,whitefoot,rehash,4096,13,4,4,52084,1827965534208,9430538475723708128,8200,475136
1,owning-behavior,inlined,interleaved,rehash,4096,13,4,4,36374,1827965534208,9430538475723708128,8200,376832
1,owning-behavior,inlined,split,rehash,4096,13,4,4,28459,1827965534208,9430538475723708128,8200,290816
1,owning-behavior,inlined,whitefoot,lookup,16384,0,4,1048576,2635916,159344702076223488,10909911768892883176,32772,851968
1,owning-behavior,inlined,interleaved,lookup,16384,0,4,1048576,2370292,159344702076223488,10909911768892883176,32772,720896
1,owning-behavior,inlined,split,lookup,16384,0,4,1048576,2588583,159344702076223488,10909911768892883176,32772,606208
1,owning-behavior,inlined,whitefoot,lookup,16384,1,4,1048576,2623918,159344702076223488,13502755409350941448,32772,851968
1,owning-behavior,inlined,interleaved,lookup,16384,1,4,1048576,2375625,159344702076223488,13502755409350941448,32772,720896
1,owning-behavior,inlined,split,lookup,16384,1,4,1048576,2583083,159344702076223488,13502755409350941448,32772,606208
1,owning-behavior,inlined,whitefoot,lookup,16384,2,4,1048576,2626624,159344702076223488,14940797459546303912,32772,851968
1,owning-behavior,inlined,interleaved,lookup,16384,2,4,1048576,2364335,159344702076223488,14940797459546303912,32772,720896
1,owning-behavior,inlined,split,lookup,16384,2,4,1048576,2613709,159344702076223488,14940797459546303912,32772,606208
1,owning-behavior,inlined,whitefoot,lookup,16384,3,4,1048576,2633583,159344702076223488,7567640889831038072,32772,851968
1,owning-behavior,inlined,interleaved,lookup,16384,3,4,1048576,2377626,159344702076223488,7567640889831038072,32772,720896
1,owning-behavior,inlined,split,lookup,16384,3,4,1048576,2580291,159344702076223488,7567640889831038072,32772,606208
1,owning-behavior,inlined,whitefoot,lookup,16384,4,4,1048576,2643542,159344702076223488,11576670716104284088,32772,851968
1,owning-behavior,inlined,interleaved,lookup,16384,4,4,1048576,2375459,159344702076223488,11576670716104284088,32772,720896
1,owning-behavior,inlined,split,lookup,16384,4,4,1048576,2580292,159344702076223488,11576670716104284088,32772,606208
1,owning-behavior,inlined,whitefoot,lookup,16384,5,4,1048576,2643082,159344702076223488,18226598782554959048,32772,851968
1,owning-behavior,inlined,interleaved,lookup,16384,5,4,1048576,2367624,159344702076223488,18226598782554959048,32772,720896
1,owning-behavior,inlined,split,lookup,16384,5,4,1048576,2591252,159344702076223488,18226598782554959048,32772,606208
1,owning-behavior,inlined,whitefoot,lookup,16384,6,4,1048576,2639375,159344702076223488,8952695809931110936,32772,851968
1,owning-behavior,inlined,interleaved,lookup,16384,6,4,1048576,2367500,159344702076223488,8952695809931110936,32772,720896
1,owning-behavior,inlined,split,lookup,16384,6,4,1048576,2582583,159344702076223488,8952695809931110936,32772,606208
1,owning-behavior,inlined,whitefoot,lookup,16384,7,4,1048576,2657208,159344702076223488,7818766382147352904,32772,851968
1,owning-behavior,inlined,interleaved,lookup,16384,7,4,1048576,2371791,159344702076223488,7818766382147352904,32772,720896
1,owning-behavior,inlined,split,lookup,16384,7,4,1048576,2605708,159344702076223488,7818766382147352904,32772,606208
1,owning-behavior,inlined,whitefoot,lookup,16384,8,4,1048576,2655125,159344702076223488,16149779501894872504,32772,851968
1,owning-behavior,inlined,interleaved,lookup,16384,8,4,1048576,2362958,159344702076223488,16149779501894872504,32772,720896
1,owning-behavior,inlined,split,lookup,16384,8,4,1048576,2599251,159344702076223488,16149779501894872504,32772,606208
1,owning-behavior,inlined,whitefoot,lookup,16384,9,4,1048576,2654750,159344702076223488,2356081379217275400,32772,851968
1,owning-behavior,inlined,interleaved,lookup,16384,9,4,1048576,2359499,159344702076223488,2356081379217275400,32772,720896
1,owning-behavior,inlined,split,lookup,16384,9,4,1048576,2583209,159344702076223488,2356081379217275400,32772,606208
1,owning-behavior,inlined,whitefoot,lookup,16384,10,4,1048576,2653832,159344702076223488,15550830537941824056,32772,851968
1,owning-behavior,inlined,interleaved,lookup,16384,10,4,1048576,2362416,159344702076223488,15550830537941824056,32772,720896
1,owning-behavior,inlined,split,lookup,16384,10,4,1048576,2579417,159344702076223488,15550830537941824056,32772,606208
1,owning-behavior,inlined,whitefoot,lookup,16384,11,4,1048576,2659167,159344702076223488,10293427524117068264,32772,851968
1,owning-behavior,inlined,interleaved,lookup,16384,11,4,1048576,2379207,159344702076223488,10293427524117068264,32772,720896
1,owning-behavior,inlined,split,lookup,16384,11,4,1048576,2594877,159344702076223488,10293427524117068264,32772,606208
1,owning-behavior,inlined,whitefoot,lookup,16384,12,4,1048576,2645668,159344702076223488,5521175825229903656,32772,851968
1,owning-behavior,inlined,interleaved,lookup,16384,12,4,1048576,2368458,159344702076223488,5521175825229903656,32772,720896
1,owning-behavior,inlined,split,lookup,16384,12,4,1048576,2592748,159344702076223488,5521175825229903656,32772,606208
1,owning-behavior,inlined,whitefoot,lookup,16384,13,4,1048576,2643250,159344702076223488,5725350131714615384,32772,851968
1,owning-behavior,inlined,interleaved,lookup,16384,13,4,1048576,2368585,159344702076223488,5725350131714615384,32772,720896
1,owning-behavior,inlined,split,lookup,16384,13,4,1048576,2583876,159344702076223488,5725350131714615384,32772,606208
1,owning-behavior,inlined,whitefoot,insert,16384,0,4,32768,137957,0,10909911768892883176,32772,851968
1,owning-behavior,inlined,interleaved,insert,16384,0,4,32768,71999,0,10909911768892883176,32772,720896
1,owning-behavior,inlined,split,insert,16384,0,4,32768,79375,0,10909911768892883176,32772,606208
1,owning-behavior,inlined,whitefoot,insert,16384,1,4,32768,138332,0,13502755409350941448,32772,851968
1,owning-behavior,inlined,interleaved,insert,16384,1,4,32768,72833,0,13502755409350941448,32772,720896
1,owning-behavior,inlined,split,insert,16384,1,4,32768,79000,0,13502755409350941448,32772,606208
1,owning-behavior,inlined,whitefoot,insert,16384,2,4,32768,138291,0,14940797459546303912,32772,851968
1,owning-behavior,inlined,interleaved,insert,16384,2,4,32768,73917,0,14940797459546303912,32772,720896
1,owning-behavior,inlined,split,insert,16384,2,4,32768,79000,0,14940797459546303912,32772,606208
1,owning-behavior,inlined,whitefoot,insert,16384,3,4,32768,137917,0,7567640889831038072,32772,851968
1,owning-behavior,inlined,interleaved,insert,16384,3,4,32768,72251,0,7567640889831038072,32772,720896
1,owning-behavior,inlined,split,insert,16384,3,4,32768,79043,0,7567640889831038072,32772,606208
1,owning-behavior,inlined,whitefoot,insert,16384,4,4,32768,138083,0,11576670716104284088,32772,851968
1,owning-behavior,inlined,interleaved,insert,16384,4,4,32768,72375,0,11576670716104284088,32772,720896
1,owning-behavior,inlined,split,insert,16384,4,4,32768,79874,0,11576670716104284088,32772,606208
1,owning-behavior,inlined,whitefoot,insert,16384,5,4,32768,138125,0,18226598782554959048,32772,851968
1,owning-behavior,inlined,interleaved,insert,16384,5,4,32768,73417,0,18226598782554959048,32772,720896
1,owning-behavior,inlined,split,insert,16384,5,4,32768,79501,0,18226598782554959048,32772,606208
1,owning-behavior,inlined,whitefoot,insert,16384,6,4,32768,139376,0,8952695809931110936,32772,851968
1,owning-behavior,inlined,interleaved,insert,16384,6,4,32768,75043,0,8952695809931110936,32772,720896
1,owning-behavior,inlined,split,insert,16384,6,4,32768,104498,0,8952695809931110936,32772,606208
1,owning-behavior,inlined,whitefoot,insert,16384,7,4,32768,138583,0,7818766382147352904,32772,851968
1,owning-behavior,inlined,interleaved,insert,16384,7,4,32768,85667,0,7818766382147352904,32772,720896
1,owning-behavior,inlined,split,insert,16384,7,4,32768,95249,0,7818766382147352904,32772,606208
1,owning-behavior,inlined,whitefoot,insert,16384,8,4,32768,151541,0,16149779501894872504,32772,851968
1,owning-behavior,inlined,interleaved,insert,16384,8,4,32768,76249,0,16149779501894872504,32772,720896
1,owning-behavior,inlined,split,insert,16384,8,4,32768,78833,0,16149779501894872504,32772,606208
1,owning-behavior,inlined,whitefoot,insert,16384,9,4,32768,145251,0,2356081379217275400,32772,851968
1,owning-behavior,inlined,interleaved,insert,16384,9,4,32768,72083,0,2356081379217275400,32772,720896
1,owning-behavior,inlined,split,insert,16384,9,4,32768,84791,0,2356081379217275400,32772,606208
