contract,element_bytes,path,count,run,cohort,min_elapsed_ns,quantization_margin,screening_margin,null_raw,null_window_c,null_window_normalized,null_tagged_c,null_tagged_normalized,ab_raw,ab_window_c,ab_window_normalized,ab_tagged_c,ab_tagged_normalized,a_wf_window_c,b_wf_window_c,a_wf_tagged_c,b_wf_tagged_c
normal,256,reuse-churn,256,0,0,1059000,0.00378429179426898,0.03,1.0011911852293,1.00711743772242,0.997631383070434,1.00187265917603,0.999228483778997,0.898830409356725,0.967297762478485,0.913544047017286,0.971843778383288,0.911373966388656,1.49688888888889,1.36743772241993,1.58143767060965,1.44507042253521
normal,256,reuse-churn,256,0,1,1059000,0.00378429179426898,0.03,1.00059417706477,1,0.999404761904762,0.999062792877226,1.00350832755648,0.911920140927775,0.999137931034483,0.912667362197879,0.996265172735761,0.906225964037002,1.49473684210526,1.36226749335695,1.58450704225352,1.43673851921275
normal,256,reuse-churn,256,1,0,1059000,0.00378429179426898,0.03,0.992348440258976,0.997338065661047,0.994452104583753,1.00562324273664,0.985855698140683,0.917163289630513,1,0.915760063453459,0.997242647058823,0.918119220867194,1.49110320284698,1.3665791776028,1.56290773532153,1.44007490636704
normal,256,reuse-churn,256,1,1,1059000,0.00378429179426898,0.03,0.998830409356725,0.996450754214729,1.00502400070461,1.00931098696462,0.988666547651893,0.889595375722543,0.984496124031008,0.910868832782329,0.991627906976744,0.908668577096881,1.49161518093557,1.36654804270463,1.57943925233645,1.43348837209302
normal,256,reuse-churn,4096,0,0,1205000,0.00332501848765476,0.03,1.00160944206009,1,1.00691857370942,1,1.00696874559052,0.886422302529685,0.968726163234172,0.917899685909301,0.971774193548387,0.914795116833771,1.48088685015291,1.35188087774295,1.55582329317269,1.4228855721393
normal,256,reuse-churn,4096,0,1,1205000,0.00332501848765476,0.03,1.01447721179625,1.01971608832808,1.0008794001531,1.00578034682081,1.00162907536077,0.91675560298826,0.99294670846395,0.921306878367046,1.00164609053498,0.9131635168447,1.46781789638932,1.35303388494878,1.54320987654321,1.40939044481054
normal,256,reuse-churn,4096,1,0,1205000,0.00332501848765476,0.03,0.992596509783183,0.997641509433962,0.993880713442402,0.978295819935691,0.997627219917013,0.917691074291823,0.999211977935382,0.917691074291823,1.00082236842105,0.919750423501436,1.47202521670607,1.35252365930599,1.54074074074074,1.41632316570486
normal,256,reuse-churn,4096,1,1,1205000,0.00332501848765476,0.03,0.999466950959488,1.0007874015748,0.997896696519646,1,0.999466950959488,0.915388683236383,0.999211977935382,0.917157177481436,0.995898277276456,0.922237698948604,1.47517730496454,1.35331230283912,1.53871499176277,1.41529605263158
normal,256,setup-cleanup,16,0,0,1271000,0.00315208630417274,0.0446224256292906,1.00057736720554,1.00157109190888,0.996972865672152,1.00078369905956,0.997857231449221,0.920298165137615,1.00157109190888,0.917375435852315,1.00547730829421,0.913190618112603,1.35915492957746,1.24685534591195,1.36135113904163,1.24454828660436
normal,256,setup-cleanup,16,0,1,1271000,0.00315208630417274,0.0446224256292906,1.01379310344828,1.02258566978193,0.998570464983549,1.01416207710464,1.00623715032546,0.915753029428736,0.996090695856138,0.92059698064317,0.999216914643696,0.91558927428,1.3544106167057,1.24764150943396,1.36128526645768,1.24647887323944
