run,contract,cohort,element_bytes,path,count,variant,sample,rounds,traces,elapsed_ns,checksum,requests,requested_bytes,peak_bytes
0,normal,1,8,setup-cleanup,16,tagged-c,6,0,2048,109000,6110491724809084928,2048,819200,400
0,normal,1,8,setup-cleanup,16,window-c,6,0,2048,108000,6110491724809084928,2048,1081344,528
0,normal,1,8,setup-cleanup,16,whitefoot,6,0,2048,191000,6110491724809084928,2048,1081344,528
0,normal,1,8,setup-cleanup,16,window-c,7,0,2048,122000,12716662017020047360,2048,1081344,528
0,normal,1,8,setup-cleanup,16,whitefoot,7,0,2048,207000,12716662017020047360,2048,1081344,528
0,normal,1,8,setup-cleanup,16,tagged-c,7,0,2048,113000,12716662017020047360,2048,819200,400
0,normal,1,8,setup-cleanup,16,whitefoot,8,0,2048,193000,3135519409511579648,2048,1081344,528
0,normal,1,8,setup-cleanup,16,tagged-c,8,0,2048,110000,3135519409511579648,2048,819200,400
0,normal,1,8,setup-cleanup,16,window-c,8,0,2048,109000,3135519409511579648,2048,1081344,528
0,normal,1,8,setup-cleanup,16,tagged-c,9,0,2048,109000,17563064237161500672,2048,819200,400
0,normal,1,8,setup-cleanup,16,window-c,9,0,2048,108000,17563064237161500672,2048,1081344,528
0,normal,1,8,setup-cleanup,16,whitefoot,9,0,2048,189000,17563064237161500672,2048,1081344,528
0,normal,1,8,setup-cleanup,16,window-c,10,0,2048,108000,854469065091702784,2048,1081344,528
0,normal,1,8,setup-cleanup,16,whitefoot,10,0,2048,191000,854469065091702784,2048,1081344,528
0,normal,1,8,setup-cleanup,16,tagged-c,10,0,2048,110000,854469065091702784,2048,819200,400
0,normal,1,8,setup-cleanup,256,tagged-c,0,0,128,96000,18431299248424888576,128,788480,6160
0,normal,1,8,setup-cleanup,256,window-c,0,0,128,96000,18431299248424888576,128,1050624,8208
0,normal,1,8,setup-cleanup,256,whitefoot,0,0,128,109000,18431299248424888576,128,1050624,8208
0,normal,1,8,setup-cleanup,256,window-c,1,0,128,106000,7906564697384872704,128,1050624,8208
0,normal,1,8,setup-cleanup,256,whitefoot,1,0,128,221000,7906564697384872704,128,1050624,8208
0,normal,1,8,setup-cleanup,256,tagged-c,1,0,128,95000,7906564697384872704,128,788480,6160
0,normal,1,8,setup-cleanup,256,whitefoot,2,0,128,111000,11111186250902449408,128,1050624,8208
0,normal,1,8,setup-cleanup,256,tagged-c,2,0,128,93000,11111186250902449408,128,788480,6160
0,normal,1,8,setup-cleanup,256,window-c,2,0,128,93000,11111186250902449408,128,1050624,8208
0,normal,1,8,setup-cleanup,256,tagged-c,3,0,128,93000,14414537459653766912,128,788480,6160
0,normal,1,8,setup-cleanup,256,window-c,3,0,128,93000,14414537459653766912,128,1050624,8208
0,normal,1,8,setup-cleanup,256,whitefoot,3,0,128,109000,14414537459653766912,128,1050624,8208
0,normal,1,8,setup-cleanup,256,window-c,4,0,128,93000,2804191254977392896,128,1050624,8208
0,normal,1,8,setup-cleanup,256,whitefoot,4,0,128,108000,2804191254977392896,128,1050624,8208
0,normal,1,8,setup-cleanup,256,tagged-c,4,0,128,93000,2804191254977392896,128,788480,6160
0,normal,1,8,setup-cleanup,256,whitefoot,5,0,128,109000,17136851865760559872,128,1050624,8208
0,normal,1,8,setup-cleanup,256,tagged-c,5,0,128,94000,17136851865760559872,128,788480,6160
0,normal,1,8,setup-cleanup,256,window-c,5,0,128,93000,17136851865760559872,128,1050624,8208
0,normal,1,8,setup-cleanup,256,tagged-c,6,0,128,93000,7671836430621717760,128,788480,6160
0,normal,1,8,setup-cleanup,256,window-c,6,0,128,93000,7671836430621717760,128,1050624,8208
0,normal,1,8,setup-cleanup,256,whitefoot,6,0,128,108000,7671836430621717760,128,1050624,8208
0,normal,1,8,setup-cleanup,256,window-c,7,0,128,93000,1505438527554483968,128,1050624,8208
0,normal,1,8,setup-cleanup,256,whitefoot,7,0,128,108000,1505438527554483968,128,1050624,8208
0,normal,1,8,setup-cleanup,256,tagged-c,7,0,128,93000,1505438527554483968,128,788480,6160
0,normal,1,8,setup-cleanup,256,whitefoot,8,0,128,108000,7962591912417573120,128,1050624,8208
0,normal,1,8,setup-cleanup,256,tagged-c,8,0,128,93000,7962591912417573120,128,788480,6160
0,normal,1,8,setup-cleanup,256,window-c,8,0,128,93000,7962591912417573120,128,1050624,8208
0,normal,1,8,setup-cleanup,256,tagged-c,9,0,128,93000,17063140460035767040,128,788480,6160
0,normal,1,8,setup-cleanup,256,window-c,9,0,128,93000,17063140460035767040,128,1050624,8208
0,normal,1,8,setup-cleanup,256,whitefoot,9,0,128,108000,17063140460035767040,128,1050624,8208
0,normal,1,8,setup-cleanup,256,window-c,10,0,128,93000,9557642172296117504,128,1050624,8208
0,normal,1,8,setup-cleanup,256,whitefoot,10,0,128,109000,9557642172296117504,128,1050624,8208
0,normal,1,8,setup-cleanup,256,tagged-c,10,0,128,93000,9557642172296117504,128,788480,6160
0,normal,1,8,setup-cleanup,4096,tagged-c,0,0,8,97000,13346685402479672208,8,786560,98320
0,normal,1,8,setup-cleanup,4096,window-c,0,0,8,94000,13346685402479672208,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,whitefoot,0,0,8,101000,13346685402479672208,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,window-c,1,0,8,93000,12422727166790784944,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,whitefoot,1,0,8,100000,12422727166790784944,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,tagged-c,1,0,8,93000,12422727166790784944,8,786560,98320
0,normal,1,8,setup-cleanup,4096,whitefoot,2,0,8,100000,2839378041464972240,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,tagged-c,2,0,8,92000,2839378041464972240,8,786560,98320
0,normal,1,8,setup-cleanup,4096,window-c,2,0,8,93000,2839378041464972240,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,tagged-c,3,0,8,93000,9555929134073905136,8,786560,98320
0,normal,1,8,setup-cleanup,4096,window-c,3,0,8,93000,9555929134073905136,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,whitefoot,3,0,8,100000,9555929134073905136,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,window-c,4,0,8,93000,11006875949691522032,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,whitefoot,4,0,8,101000,11006875949691522032,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,tagged-c,4,0,8,93000,11006875949691522032,8,786560,98320
0,normal,1,8,setup-cleanup,4096,whitefoot,5,0,8,101000,12738896513490913264,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,tagged-c,5,0,8,94000,12738896513490913264,8,786560,98320
0,normal,1,8,setup-cleanup,4096,window-c,5,0,8,94000,12738896513490913264,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,tagged-c,6,0,8,94000,3212568129399264240,8,786560,98320
0,normal,1,8,setup-cleanup,4096,window-c,6,0,8,93000,3212568129399264240,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,whitefoot,6,0,8,101000,3212568129399264240,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,window-c,7,0,8,93000,6136705645478711280,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,whitefoot,7,0,8,100000,6136705645478711280,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,tagged-c,7,0,8,93000,6136705645478711280,8,786560,98320
0,normal,1,8,setup-cleanup,4096,whitefoot,8,0,8,100000,8804436615836703728,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,tagged-c,8,0,8,93000,8804436615836703728,8,786560,98320
0,normal,1,8,setup-cleanup,4096,window-c,8,0,8,93000,8804436615836703728,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,tagged-c,9,0,8,93000,9655335694850234352,8,786560,98320
0,normal,1,8,setup-cleanup,4096,window-c,9,0,8,93000,9655335694850234352,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,whitefoot,9,0,8,100000,9655335694850234352,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,window-c,10,0,8,93000,13488458679016580080,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,whitefoot,10,0,8,101000,13488458679016580080,8,1048704,131088
0,normal,1,8,setup-cleanup,4096,tagged-c,10,0,8,115000,13488458679016580080,8,786560,98320
0,normal,1,256,prefilled-lookup,16,tagged-c,0,2048,1,1021000,13009412602852061917,1,4368,4368
0,normal,1,256,prefilled-lookup,16,window-c,0,2048,1,1025000,13009412602852061917,1,4496,4496
0,normal,1,256,prefilled-lookup,16,whitefoot,0,2048,1,1076000,13009412602852061917,1,4496,4496
0,normal,1,256,prefilled-lookup,16,window-c,1,2048,1,982000,18083872782495719838,1,4496,4496
0,normal,1,256,prefilled-lookup,16,whitefoot,1,2048,1,1046000,18083872782495719838,1,4496,4496
0,normal,1,256,prefilled-lookup,16,tagged-c,1,2048,1,982000,18083872782495719838,1,4368,4368
0,normal,1,256,prefilled-lookup,16,whitefoot,2,2048,1,1075000,2467447481624884063,1,4496,4496
0,normal,1,256,prefilled-lookup,16,tagged-c,2,2048,1,983000,2467447481624884063,1,4368,4368
0,normal,1,256,prefilled-lookup,16,window-c,2,2048,1,979000,2467447481624884063,1,4496,4496
0,normal,1,256,prefilled-lookup,16,tagged-c,3,2048,1,989000,12030190474878426144,1,4368,4368
0,normal,1,256,prefilled-lookup,16,window-c,3,2048,1,990000,12030190474878426144,1,4496,4496
0,normal,1,256,prefilled-lookup,16,whitefoot,3,2048,1,1047000,12030190474878426144,1,4496,4496
0,normal,1,256,prefilled-lookup,16,window-c,4,2048,1,1009000,14860509247717141985,1,4496,4496
0,normal,1,256,prefilled-lookup,16,whitefoot,4,2048,1,1083000,14860509247717141985,1,4496,4496
0,normal,1,256,prefilled-lookup,16,tagged-c,4,2048,1,1054000,14860509247717141985,1,4368,4368
0,normal,1,256,prefilled-lookup,16,whitefoot,5,2048,1,1081000,1488225353651248290,1,4496,4496
0,normal,1,256,prefilled-lookup,16,tagged-c,5,2048,1,1094000,1488225353651248290,1,4368,4368
0,normal,1,256,prefilled-lookup,16,window-c,5,2048,1,1000000,1488225353651248290,1,4496,4496
0,normal,1,256,prefilled-lookup,16,tagged-c,6,2048,1,1000000,4318544126489964131,1,4368,4368
0,normal,1,256,prefilled-lookup,16,window-c,6,2048,1,982000,4318544126489964131,1,4496,4496
0,normal,1,256,prefilled-lookup,16,whitefoot,6,2048,1,1054000,4318544126489964131,1,4496,4496
0,normal,1,256,prefilled-lookup,16,window-c,7,2048,1,999000,4904721492523737892,1,4496,4496
0,normal,1,256,prefilled-lookup,16,whitefoot,7,2048,1,1050000,4904721492523737892,1,4496,4496
0,normal,1,256,prefilled-lookup,16,tagged-c,7,2048,1,1032000,4904721492523737892,1,4368,4368
0,normal,1,256,prefilled-lookup,16,whitefoot,8,2048,1,1073000,7735040265362453733,1,4496,4496
0,normal,1,256,prefilled-lookup,16,tagged-c,8,2048,1,997000,7735040265362453733,1,4368,4368
0,normal,1,256,prefilled-lookup,16,window-c,8,2048,1,1001000,7735040265362453733,1,4496,4496
0,normal,1,256,prefilled-lookup,16,tagged-c,9,2048,1,981000,12809500445006111654,1,4368,4368
0,normal,1,256,prefilled-lookup,16,window-c,9,2048,1,1030000,12809500445006111654,1,4496,4496
0,normal,1,256,prefilled-lookup,16,whitefoot,9,2048,1,1103000,12809500445006111654,1,4496,4496
0,normal,1,256,prefilled-lookup,16,window-c,10,2048,1,1018000,15639819217844827495,1,4496,4496
0,normal,1,256,prefilled-lookup,16,whitefoot,10,2048,1,1080000,15639819217844827495,1,4496,4496
0,normal,1,256,prefilled-lookup,16,tagged-c,10,2048,1,1017000,15639819217844827495,1,4368,4368
0,normal,1,256,prefilled-lookup,256,tagged-c,0,128,1,1046000,12716072737727136501,1,69648,69648
0,normal,1,256,prefilled-lookup,256,window-c,0,128,1,1037000,12716072737727136501,1,71696,71696
0,normal,1,256,prefilled-lookup,256,whitefoot,0,128,1,1094000,12716072737727136501,1,71696,71696
0,normal,1,256,prefilled-lookup,256,window-c,1,128,1,1049000,17346601191916883766,1,71696,71696
0,normal,1,256,prefilled-lookup,256,whitefoot,1,128,1,1074000,17346601191916883766,1,71696,71696
0,normal,1,256,prefilled-lookup,256,tagged-c,1,128,1,992000,17346601191916883766,1,69648,69648
0,normal,1,256,prefilled-lookup,256,whitefoot,2,128,1,1056000,6032901720216026743,1,71696,71696
0,normal,1,256,prefilled-lookup,256,tagged-c,2,128,1,992000,6032901720216026743,1,69648,69648
0,normal,1,256,prefilled-lookup,256,window-c,2,128,1,1016000,6032901720216026743,1,71696,71696
0,normal,1,256,prefilled-lookup,256,tagged-c,3,128,1,989000,5658397878767879352,1,69648,69648
0,normal,1,256,prefilled-lookup,256,window-c,3,128,1,1041000,5658397878767879352,1,71696,71696
0,normal,1,256,prefilled-lookup,256,whitefoot,3,128,1,1116000,5658397878767879352,1,71696,71696
0,normal,1,256,prefilled-lookup,256,window-c,4,128,1,1046000,12791442480776573945,1,71696,71696
0,normal,1,256,prefilled-lookup,256,whitefoot,4,128,1,1124000,12791442480776573945,1,71696,71696
0,normal,1,256,prefilled-lookup,256,tagged-c,4,128,1,1022000,12791442480776573945,1,69648,69648
0,normal,1,256,prefilled-lookup,256,whitefoot,5,128,1,1137000,17421970934966321210,1,71696,71696
0,normal,1,256,prefilled-lookup,256,tagged-c,5,128,1,1090000,17421970934966321210,1,69648,69648
0,normal,1,256,prefilled-lookup,256,window-c,5,128,1,1082000,17421970934966321210,1,71696,71696
0,normal,1,256,prefilled-lookup,256,tagged-c,6,128,1,994000,6108271463265464187,1,69648,69648
0,normal,1,256,prefilled-lookup,256,window-c,6,128,1,989000,6108271463265464187,1,71696,71696
0,normal,1,256,prefilled-lookup,256,whitefoot,6,128,1,1056000,6108271463265464187,1,71696,71696
0,normal,1,256,prefilled-lookup,256,window-c,7,128,1,998000,15743832213093106108,1,71696,71696
0,normal,1,256,prefilled-lookup,256,whitefoot,7,128,1,1063000,15743832213093106108,1,71696,71696
0,normal,1,256,prefilled-lookup,256,tagged-c,7,128,1,990000,15743832213093106108,1,69648,69648
0,normal,1,256,prefilled-lookup,256,whitefoot,8,128,1,1082000,4430132741392249085,1,71696,71696
0,normal,1,256,prefilled-lookup,256,tagged-c,8,128,1,1003000,4430132741392249085,1,69648,69648
0,normal,1,256,prefilled-lookup,256,window-c,8,128,1,984000,4430132741392249085,1,71696,71696
0,normal,1,256,prefilled-lookup,256,tagged-c,9,128,1,1022000,9060661195581996350,1,69648,69648
0,normal,1,256,prefilled-lookup,256,window-c,9,128,1,1011000,9060661195581996350,1,71696,71696
0,normal,1,256,prefilled-lookup,256,whitefoot,9,128,1,1055000,9060661195581996350,1,71696,71696
0,normal,1,256,prefilled-lookup,256,window-c,10,128,1,984000,16193705797590690943,1,71696,71696
0,normal,1,256,prefilled-lookup,256,whitefoot,10,128,1,1057000,16193705797590690943,1,71696,71696
0,normal,1,256,prefilled-lookup,256,tagged-c,10,128,1,1007000,16193705797590690943,1,69648,69648
0,normal,1,256,prefilled-lookup,4096,tagged-c,0,8,1,1166000,52735273991511157,1,1114128,1114128
0,normal,1,256,prefilled-lookup,4096,window-c,0,8,1,1142000,52735273991511157,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,whitefoot,0,8,1,1249000,52735273991511157,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,window-c,1,8,1,1148000,5485011365256691894,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,whitefoot,1,8,1,1247000,5485011365256691894,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,tagged-c,1,8,1,1139000,5485011365256691894,1,1114128,1114128
0,normal,1,256,prefilled-lookup,4096,whitefoot,2,8,1,1400000,1098438192047966199,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,tagged-c,2,8,1,1164000,1098438192047966199,1,1114128,1114128
0,normal,1,256,prefilled-lookup,4096,window-c,2,8,1,1150000,1098438192047966199,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,tagged-c,3,8,1,1146000,7721668738551408184,1,1114128,1114128
0,normal,1,256,prefilled-lookup,4096,window-c,3,8,1,1127000,7721668738551408184,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,whitefoot,3,8,1,1250000,7721668738551408184,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,window-c,4,8,1,1167000,3335095565342682489,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,whitefoot,4,8,1,1295000,3335095565342682489,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,tagged-c,4,8,1,1151000,3335095565342682489,1,1114128,1114128
0,normal,1,256,prefilled-lookup,4096,whitefoot,5,8,1,1254000,8767371656607863226,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,tagged-c,5,8,1,1150000,8767371656607863226,1,1114128,1114128
0,normal,1,256,prefilled-lookup,4096,window-c,5,8,1,1178000,8767371656607863226,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,tagged-c,6,8,1,1139000,4380798483399137531,1,1114128,1114128
0,normal,1,256,prefilled-lookup,4096,window-c,6,8,1,1174000,4380798483399137531,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,whitefoot,6,8,1,1264000,4380798483399137531,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,window-c,7,8,1,1150000,8622120119426057020,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,whitefoot,7,8,1,1268000,8622120119426057020,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,tagged-c,7,8,1,1128000,8622120119426057020,1,1114128,1114128
0,normal,1,256,prefilled-lookup,4096,whitefoot,8,8,1,1270000,4235546946217331325,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,tagged-c,8,8,1,1131000,4235546946217331325,1,1114128,1114128
0,normal,1,256,prefilled-lookup,4096,window-c,8,8,1,1163000,4235546946217331325,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,tagged-c,9,8,1,1253000,9667823037482512062,1,1114128,1114128
0,normal,1,256,prefilled-lookup,4096,window-c,9,8,1,1200000,9667823037482512062,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,whitefoot,9,8,1,1249000,9667823037482512062,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,window-c,10,8,1,1130000,5281249864273786367,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,whitefoot,10,8,1,1250000,5281249864273786367,1,1146896,1146896
0,normal,1,256,prefilled-lookup,4096,tagged-c,10,8,1,1133000,5281249864273786367,1,1114128,1114128
0,normal,1,256,reuse-churn,16,tagged-c,0,2048,1,1081000,15813848759717524189,1,4368,4368
0,normal,1,256,reuse-churn,16,window-c,0,2048,1,1117000,15813848759717524189,1,4496,4496
0,normal,1,256,reuse-churn,16,whitefoot,0,2048,1,1714000,15813848759717524189,1,4496,4496
0,normal,1,256,reuse-churn,16,window-c,1,2048,1,1123000,18392786108737610142,1,4496,4496
0,normal,1,256,reuse-churn,16,whitefoot,1,2048,1,1714000,18392786108737610142,1,4496,4496
0,normal,1,256,reuse-churn,16,tagged-c,1,2048,1,1068000,18392786108737610142,1,4368,4368
0,normal,1,256,reuse-churn,16,whitefoot,2,2048,1,1682000,5813285064423060319,1,4496,4496
0,normal,1,256,reuse-churn,16,tagged-c,2,2048,1,1097000,5813285064423060319,1,4368,4368
0,normal,1,256,reuse-churn,16,window-c,2,2048,1,1141000,5813285064423060319,1,4496,4496
0,normal,1,256,reuse-churn,16,tagged-c,3,2048,1,1064000,1815611052693314592,1,4368,4368
0,normal,1,256,reuse-churn,16,window-c,3,2048,1,1135000,1815611052693314592,1,4496,4496
0,normal,1,256,reuse-churn,16,whitefoot,3,2048,1,1681000,1815611052693314592,1,4496,4496
0,normal,1,256,reuse-churn,16,window-c,4,2048,1,1250000,7682854082088316385,1,4496,4496
0,normal,1,256,reuse-churn,16,whitefoot,4,2048,1,1690000,7682854082088316385,1,4496,4496
0,normal,1,256,reuse-churn,16,tagged-c,4,2048,1,1082000,7682854082088316385,1,4368,4368
0,normal,1,256,reuse-churn,16,whitefoot,5,2048,1,1665000,10261791431108402338,1,4496,4496
0,normal,1,256,reuse-churn,16,tagged-c,5,2048,1,1057000,10261791431108402338,1,4368,4368
0,normal,1,256,reuse-churn,16,window-c,5,2048,1,1114000,10261791431108402338,1,4496,4496
0,normal,1,256,reuse-churn,16,tagged-c,6,2048,1,1058000,16129034460503404131,1,4368,4368
0,normal,1,256,reuse-churn,16,window-c,6,2048,1,1142000,16129034460503404131,1,4496,4496
0,normal,1,256,reuse-churn,16,whitefoot,6,2048,1,1669000,16129034460503404131,1,4496,4496
0,normal,1,256,reuse-churn,16,window-c,7,2048,1,1126000,6837839096563770148,1,4496,4496
0,normal,1,256,reuse-churn,16,whitefoot,7,2048,1,1672000,6837839096563770148,1,4496,4496
0,normal,1,256,reuse-churn,16,tagged-c,7,2048,1,1055000,6837839096563770148,1,4368,4368
0,normal,1,256,reuse-churn,16,whitefoot,8,2048,1,1692000,12705082125958771941,1,4496,4496
0,normal,1,256,reuse-churn,16,tagged-c,8,2048,1,1060000,12705082125958771941,1,4368,4368
0,normal,1,256,reuse-churn,16,window-c,8,2048,1,1183000,12705082125958771941,1,4496,4496
0,normal,1,256,reuse-churn,16,tagged-c,9,2048,1,1076000,15284019474978857894,1,4368,4368
0,normal,1,256,reuse-churn,16,window-c,9,2048,1,1133000,15284019474978857894,1,4496,4496
0,normal,1,256,reuse-churn,16,whitefoot,9,2048,1,1720000,15284019474978857894,1,4496,4496
0,normal,1,256,reuse-churn,16,window-c,10,2048,1,1117000,2704518430664308071,1,4496,4496
0,normal,1,256,reuse-churn,16,whitefoot,10,2048,1,1667000,2704518430664308071,1,4496,4496
0,normal,1,256,reuse-churn,16,tagged-c,10,2048,1,1082000,2704518430664308071,1,4368,4368
0,normal,1,256,reuse-churn,256,tagged-c,0,128,1,1080000,7897870202494485237,1,69648,69648
0,normal,1,256,reuse-churn,256,window-c,0,128,1,1151000,7897870202494485237,1,71696,71696
0,normal,1,256,reuse-churn,256,whitefoot,0,128,1,1765000,7897870202494485237,1,71696,71696
0,normal,1,256,reuse-churn,256,window-c,1,128,1,1127000,10524536984137043766,1,71696,71696
0,normal,1,256,reuse-churn,256,whitefoot,1,128,1,1672000,10524536984137043766,1,71696,71696
0,normal,1,256,reuse-churn,256,tagged-c,1,128,1,1088000,10524536984137043766,1,69648,69648
0,normal,1,256,reuse-churn,256,whitefoot,2,128,1,1680000,4214024081848139383,1,71696,71696
0,normal,1,256,reuse-churn,256,tagged-c,2,128,1,1063000,4214024081848139383,1,69648,69648
0,normal,1,256,reuse-churn,256,window-c,2,128,1,1127000,4214024081848139383,1,71696,71696
0,normal,1,256,reuse-churn,256,tagged-c,3,128,1,1079000,6268306157644072120,1,69648,69648
0,normal,1,256,reuse-churn,256,window-c,3,128,1,1125000,6268306157644072120,1,71696,71696
0,normal,1,256,reuse-churn,256,whitefoot,3,128,1,1716000,6268306157644072120,1,71696,71696
0,normal,1,256,reuse-churn,256,window-c,4,128,1,1127000,18404537329064719353,1,71696,71696
0,normal,1,256,reuse-churn,256,whitefoot,4,128,1,1676000,18404537329064719353,1,71696,71696
0,normal,1,256,reuse-churn,256,tagged-c,4,128,1,1073000,18404537329064719353,1,69648,69648
0,normal,1,256,reuse-churn,256,whitefoot,5,128,1,1674000,2584460036997726266,1,71696,71696
0,normal,1,256,reuse-churn,256,tagged-c,5,128,1,1073000,2584460036997726266,1,69648,69648
0,normal,1,256,reuse-churn,256,window-c,5,128,1,1129000,2584460036997726266,1,71696,71696
0,normal,1,256,reuse-churn,256,tagged-c,6,128,1,1080000,14720691208418373499,1,69648,69648
0,normal,1,256,reuse-churn,256,window-c,6,128,1,1127000,14720691208418373499,1,71696,71696
0,normal,1,256,reuse-churn,256,whitefoot,6,128,1,1718000,14720691208418373499,1,71696,71696
0,normal,1,256,reuse-churn,256,window-c,7,128,1,1144000,17919742695907557820,1,71696,71696
0,normal,1,256,reuse-churn,256,whitefoot,7,128,1,1704000,17919742695907557820,1,71696,71696
0,normal,1,256,reuse-churn,256,tagged-c,7,128,1,1070000,17919742695907557820,1,69648,69648
0,normal,1,256,reuse-churn,256,whitefoot,8,128,1,1788000,11609229793618653437,1,71696,71696
0,normal,1,256,reuse-churn,256,tagged-c,8,128,1,1156000,11609229793618653437,1,69648,69648
0,normal,1,256,reuse-churn,256,window-c,8,128,1,1151000,11609229793618653437,1,71696,71696
0,normal,1,256,reuse-churn,256,tagged-c,9,128,1,1114000,14235896575261211966,1,69648,69648
0,normal,1,256,reuse-churn,256,window-c,9,128,1,1140000,14235896575261211966,1,71696,71696
0,normal,1,256,reuse-churn,256,whitefoot,9,128,1,1672000,14235896575261211966,1,71696,71696
0,normal,1,256,reuse-churn,256,window-c,10,128,1,1151000,7925383672972307583,1,71696,71696
0,normal,1,256,reuse-churn,256,whitefoot,10,128,1,1691000,7925383672972307583,1,71696,71696
0,normal,1,256,reuse-churn,256,tagged-c,10,128,1,1087000,7925383672972307583,1,69648,69648
0,normal,1,256,reuse-churn,4096,tagged-c,0,8,1,1239000,5071561437152009333,1,1114128,1114128
0,normal,1,256,reuse-churn,4096,window-c,0,8,1,1340000,5071561437152009333,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,whitefoot,0,8,1,1911000,5071561437152009333,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,window-c,1,8,1,1308000,2188124328833794230,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,whitefoot,1,8,1,1866000,2188124328833794230,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,tagged-c,1,8,1,1256000,2188124328833794230,1,1114128,1114128
0,normal,1,256,reuse-churn,4096,whitefoot,2,8,1,1921000,4734859444670171127,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,tagged-c,2,8,1,1216000,4734859444670171127,1,1114128,1114128
0,normal,1,256,reuse-churn,4096,window-c,2,8,1,1297000,4734859444670171127,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,tagged-c,3,8,1,1230000,9437821961752323640,1,1114128,1114128
0,normal,1,256,reuse-churn,4096,window-c,3,8,1,1293000,9437821961752323640,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,whitefoot,3,8,1,1865000,9437821961752323640,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,window-c,4,8,1,1404000,11984557077588700537,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,whitefoot,4,8,1,1927000,11984557077588700537,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,tagged-c,4,8,1,1213000,11984557077588700537,1,1114128,1114128
0,normal,1,256,reuse-churn,4096,whitefoot,5,8,1,1894000,9101119969270485434,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,tagged-c,5,8,1,1227000,9101119969270485434,1,1114128,1114128
0,normal,1,256,reuse-churn,4096,window-c,5,8,1,1278000,9101119969270485434,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,tagged-c,6,8,1,1227000,11647855085106862331,1,1114128,1114128
0,normal,1,256,reuse-churn,4096,window-c,6,8,1,1315000,11647855085106862331,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,whitefoot,6,8,1,1868000,11647855085106862331,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,window-c,7,8,1,1303000,1178018351388279612,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,whitefoot,7,8,1,1866000,1178018351388279612,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,tagged-c,7,8,1,1225000,1178018351388279612,1,1114128,1114128
0,normal,1,256,reuse-churn,4096,whitefoot,8,8,1,1923000,3724753467224656509,1,1146896,1146896
0,normal,1,256,reuse-churn,4096,tagged-c,8,8,1,1223000,3724753467224656509,1,1114128,1114128
