tier,payload,capacity,load,workload,variant,phase,rep,ops,builds,ns_per_op,checksum,minor_faults,major_faults,invol_cs,table_bytes,entry_bytes,query_bytes,seconds
L2,8,16384,0.500,dependent,d_folded,warmup,1,1048576,0,19.898414612,11924058843506940955,0,0,0,278528,0,131072,0.020865000
L2,8,16384,0.500,dependent,c_box,warmup,1,1048576,0,24.017333984,11924058843506940955,0,0,4,147456,131072,131072,0.025184000
L2,8,16384,0.500,dependent,b_tag,warmup,1,1048576,0,21.465301514,11924058843506940955,0,0,1,409600,0,131072,0.022508000
L2,8,16384,0.500,dependent,c_box,measure,0,1048576,0,23.921012878,9006092177796172683,0,0,1,147456,131072,131072,0.025083000
L2,8,16384,0.500,dependent,d_folded,measure,0,1048576,0,20.055770874,9006092177796172683,0,0,0,278528,0,131072,0.021030000
L2,8,16384,0.500,dependent,e_proved,measure,0,1048576,0,21.389007568,9006092177796172683,0,0,1,409600,0,131072,0.022428000
L2,8,16384,0.500,dependent,a_raw,measure,0,1048576,0,19.906997681,9006092177796172683,0,0,0,278528,0,131072,0.020874000
L2,8,16384,0.500,dependent,b_tag,measure,0,1048576,0,21.518707275,9006092177796172683,0,0,0,409600,0,131072,0.022564000
L2,8,16384,0.500,dependent,c_box,measure,1,1048576,0,24.100303650,8812739328517899011,0,0,1,147456,131072,131072,0.025271000
L2,8,16384,0.500,dependent,b_tag,measure,1,1048576,0,21.390914917,8812739328517899011,0,0,0,409600,0,131072,0.022430000
L2,8,16384,0.500,dependent,a_raw,measure,1,1048576,0,19.881248474,8812739328517899011,0,0,1,278528,0,131072,0.020847000
L2,8,16384,0.500,dependent,e_proved,measure,1,1048576,0,21.126747131,8812739328517899011,0,0,0,409600,0,131072,0.022153000
L2,8,16384,0.500,dependent,d_folded,measure,1,1048576,0,19.851684570,8812739328517899011,0,0,0,278528,0,131072,0.020816000
L2,8,16384,0.500,dependent,e_proved,measure,2,1048576,0,21.825790405,9519487230043523006,0,0,58,409600,0,131072,0.022886000
L2,8,16384,0.500,dependent,a_raw,measure,2,1048576,0,19.972801208,9519487230043523006,0,0,1,278528,0,131072,0.020943000
L2,8,16384,0.500,dependent,b_tag,measure,2,1048576,0,21.955490112,9519487230043523006,0,0,1,409600,0,131072,0.023022000
L2,8,16384,0.500,dependent,c_box,measure,2,1048576,0,24.092674255,9519487230043523006,0,0,0,147456,131072,131072,0.025263000
L2,8,16384,0.500,dependent,d_folded,measure,2,1048576,0,19.938468933,9519487230043523006,0,0,1,278528,0,131072,0.020907000
L2,8,16384,0.500,dependent,e_proved,measure,3,1048576,0,21.164894104,8009302895323242583,0,0,0,409600,0,131072,0.022193000
L2,8,16384,0.500,dependent,d_folded,measure,3,1048576,0,19.932746887,8009302895323242583,0,0,2,278528,0,131072,0.020901000
L2,8,16384,0.500,dependent,c_box,measure,3,1048576,0,24.203300476,8009302895323242583,0,0,3,147456,131072,131072,0.025379000
L2,8,16384,0.500,dependent,b_tag,measure,3,1048576,0,22.061347961,8009302895323242583,0,0,1,409600,0,131072,0.023133000
L2,8,16384,0.500,dependent,a_raw,measure,3,1048576,0,20.061492920,8009302895323242583,0,0,1,278528,0,131072,0.021036000
L2,8,16384,0.500,dependent,b_tag,measure,4,1048576,0,22.090911865,1895387304827988442,0,0,2,409600,0,131072,0.023164000
L2,8,16384,0.500,dependent,c_box,measure,4,1048576,0,24.689674377,1895387304827988442,0,0,1,147456,131072,131072,0.025889000
L2,8,16384,0.500,dependent,d_folded,measure,4,1048576,0,20.663261414,1895387304827988442,0,0,1,278528,0,131072,0.021667000
L2,8,16384,0.500,dependent,e_proved,measure,4,1048576,0,22.165298462,1895387304827988442,0,0,1,409600,0,131072,0.023242000
L2,8,16384,0.500,dependent,a_raw,measure,4,1048576,0,20.561218262,1895387304827988442,0,0,0,278528,0,131072,0.021560000
L2,8,16384,0.500,dependent,b_tag,measure,5,1048576,0,22.435188293,17216445549076540699,0,0,0,409600,0,131072,0.023525000
L2,8,16384,0.500,dependent,a_raw,measure,5,1048576,0,20.616531372,17216445549076540699,0,0,1,278528,0,131072,0.021618000
L2,8,16384,0.500,dependent,e_proved,measure,5,1048576,0,21.825790405,17216445549076540699,0,0,1,409600,0,131072,0.022886000
L2,8,16384,0.500,dependent,d_folded,measure,5,1048576,0,20.635604858,17216445549076540699,0,0,1,278528,0,131072,0.021638000
L2,8,16384,0.500,dependent,c_box,measure,5,1048576,0,23.816108704,17216445549076540699,0,0,1,147456,131072,131072,0.024973000
L2,8,16384,0.500,dependent,d_folded,measure,6,1048576,0,20.017623901,9680093488696159172,0,0,1,278528,0,131072,0.020990000
L2,8,16384,0.500,dependent,e_proved,measure,6,1048576,0,21.245956421,9680093488696159172,0,0,1,409600,0,131072,0.022278000
L2,8,16384,0.500,dependent,a_raw,measure,6,1048576,0,19.911766052,9680093488696159172,0,0,0,278528,0,131072,0.020879000
L2,8,16384,0.500,dependent,b_tag,measure,6,1048576,0,21.525382996,9680093488696159172,0,0,0,409600,0,131072,0.022571000
L2,8,16384,0.500,dependent,c_box,measure,6,1048576,0,24.737358093,9680093488696159172,0,0,1,147456,131072,131072,0.025939000
L2,8,16384,0.500,dependent,d_folded,measure,7,1048576,0,20.714759827,6407109600877323403,0,0,4,278528,0,131072,0.021721000
L2,8,16384,0.500,dependent,c_box,measure,7,1048576,0,24.794578552,6407109600877323403,0,0,1,147456,131072,131072,0.025999000
L2,8,16384,0.500,dependent,b_tag,measure,7,1048576,0,21.702766418,6407109600877323403,0,0,1,409600,0,131072,0.022757000
L2,8,16384,0.500,dependent,a_raw,measure,7,1048576,0,20.104408264,6407109600877323403,0,0,1,278528,0,131072,0.021081000
L2,8,16384,0.500,dependent,e_proved,measure,7,1048576,0,21.102905273,6407109600877323403,0,0,0,409600,0,131072,0.022128000
L2,8,16384,0.500,dependent,a_raw,measure,8,1048576,0,19.868850708,671101330847015596,0,0,0,278528,0,131072,0.020834000
L2,8,16384,0.500,dependent,b_tag,measure,8,1048576,0,21.554946899,671101330847015596,0,0,1,409600,0,131072,0.022602000
L2,8,16384,0.500,dependent,c_box,measure,8,1048576,0,24.057388306,671101330847015596,0,0,3,147456,131072,131072,0.025226000
L2,8,16384,0.500,dependent,d_folded,measure,8,1048576,0,19.862174988,671101330847015596,0,0,0,278528,0,131072,0.020827000
L2,8,16384,0.500,dependent,e_proved,measure,8,1048576,0,21.116256714,671101330847015596,0,0,0,409600,0,131072,0.022142000
L2,8,16384,0.500,dependent,a_raw,measure,9,1048576,0,19.862174988,8546274427014573794,0,0,0,278528,0,131072,0.020827000
L2,8,16384,0.500,dependent,e_proved,measure,9,1048576,0,21.170616150,8546274427014573794,0,0,1,409600,0,131072,0.022199000
L2,8,16384,0.500,dependent,d_folded,measure,9,1048576,0,19.913673401,8546274427014573794,0,0,0,278528,0,131072,0.020881000
L2,8,16384,0.500,dependent,c_box,measure,9,1048576,0,24.173736572,8546274427014573794,0,0,2,147456,131072,131072,0.025348000
L2,8,16384,0.500,dependent,b_tag,measure,9,1048576,0,21.420478821,8546274427014573794,0,0,0,409600,0,131072,0.022461000
L2,8,16384,0.500,dependent,c_box,measure,10,1048576,0,23.846626282,10585317213359734637,0,0,1,147456,131072,131072,0.025005000
L2,8,16384,0.500,dependent,d_folded,measure,10,1048576,0,19.857406616,10585317213359734637,0,0,1,278528,0,131072,0.020822000
L2,8,16384,0.500,dependent,e_proved,measure,10,1048576,0,21.311759949,10585317213359734637,0,0,1,409600,0,131072,0.022347000
L2,8,16384,0.500,dependent,a_raw,measure,10,1048576,0,20.071983337,10585317213359734637,0,0,0,278528,0,131072,0.021047000
L2,8,16384,0.500,dependent,b_tag,measure,10,1048576,0,21.661758423,10585317213359734637,0,0,0,409600,0,131072,0.022714000
L2,8,16384,0.500,dependent,c_box,measure,11,1048576,0,24.118423462,1015477349476678379,0,0,2,147456,131072,131072,0.025290000
L2,8,16384,0.500,dependent,b_tag,measure,11,1048576,0,21.368980408,1015477349476678379,0,0,0,409600,0,131072,0.022407000
L2,8,16384,0.500,dependent,a_raw,measure,11,1048576,0,19.833564758,1015477349476678379,0,0,0,278528,0,131072,0.020797000
L2,8,16384,0.500,dependent,e_proved,measure,11,1048576,0,21.596908569,1015477349476678379,0,0,1,409600,0,131072,0.022646000
L2,8,16384,0.500,dependent,d_folded,measure,11,1048576,0,20.712852478,1015477349476678379,0,0,1,278528,0,131072,0.021719000
L2,8,16384,0.500,insert,a_raw,warmup,0,266240,26,4.398287260,15037358356141334828,0,0,0,278528,0,0,0.001171000
L2,8,16384,0.500,insert,b_tag,warmup,0,266240,26,5.149489183,15037358356141334828,0,0,0,409600,0,0,0.001371000
L2,8,16384,0.500,insert,c_box,warmup,0,266240,26,11.452073317,15037358356141334828,0,0,0,147456,131072,0,0.003049000
L2,8,16384,0.500,insert,d_folded,warmup,0,266240,26,4.424579327,15037358356141334828,0,0,0,278528,0,0,0.001178000
L2,8,16384,0.500,insert,e_proved,warmup,0,266240,26,6.208683894,15037358356141334828,0,0,0,409600,0,0,0.001653000
L2,8,16384,0.500,insert,a_raw,warmup,1,266240,26,4.623647837,15037358356141334828,0,0,0,278528,0,0,0.001231000
L2,8,16384,0.500,insert,e_proved,warmup,1,266240,26,6.295072115,15037358356141334828,0,0,0,409600,0,0,0.001676000
L2,8,16384,0.500,insert,d_folded,warmup,1,266240,26,4.484675481,15037358356141334828,0,0,0,278528,0,0,0.001194000
L2,8,16384,0.500,insert,c_box,warmup,1,266240,26,11.519681490,15037358356141334828,0,0,0,147456,131072,0,0.003067000
L2,8,16384,0.500,insert,b_tag,warmup,1,266240,26,5.585186298,15037358356141334828,0,0,0,409600,0,0,0.001487000
L2,8,16384,0.500,insert,c_box,measure,0,266240,26,11.407001202,15037358356141334828,0,0,0,147456,131072,0,0.003037000
L2,8,16384,0.500,insert,d_folded,measure,0,266240,26,4.135366587,15037358356141334828,0,0,0,278528,0,0,0.001101000
L2,8,16384,0.500,insert,e_proved,measure,0,266240,26,6.126051683,15037358356141334828,0,0,0,409600,0,0,0.001631000
L2,8,16384,0.500,insert,a_raw,measure,0,266240,26,4.537259615,15037358356141334828,0,0,0,278528,0,0,0.001208000
L2,8,16384,0.500,insert,b_tag,measure,0,266240,26,4.871544471,15037358356141334828,0,0,0,409600,0,0,0.001297000
L2,8,16384,0.500,insert,c_box,measure,1,266240,26,11.185396635,15037358356141334828,0,0,0,147456,131072,0,0.002978000
L2,8,16384,0.500,insert,b_tag,measure,1,266240,26,5.085637019,15037358356141334828,0,0,0,409600,0,0,0.001354000
L2,8,16384,0.500,insert,a_raw,measure,1,266240,26,4.424579327,15037358356141334828,0,0,0,278528,0,0,0.001178000
L2,8,16384,0.500,insert,e_proved,measure,1,266240,26,6.189903846,15037358356141334828,0,0,0,409600,0,0,0.001648000
L2,8,16384,0.500,insert,d_folded,measure,1,266240,26,4.387019231,15037358356141334828,0,0,0,278528,0,0,0.001168000
L2,8,16384,0.500,insert,e_proved,measure,2,266240,26,6.317608173,15037358356141334828,0,0,0,409600,0,0,0.001682000
L2,8,16384,0.500,insert,a_raw,measure,2,266240,26,4.668719952,15037358356141334828,0,0,0,278528,0,0,0.001243000
L2,8,16384,0.500,insert,b_tag,measure,2,266240,26,4.803936298,15037358356141334828,0,0,0,409600,0,0,0.001279000
L2,8,16384,0.500,insert,c_box,measure,2,266240,26,11.542217548,15037358356141334828,0,0,0,147456,131072,0,0.003073000
L2,8,16384,0.500,insert,d_folded,measure,2,266240,26,4.349459135,15037358356141334828,0,0,0,278528,0,0,0.001158000
L2,8,16384,0.500,insert,e_proved,measure,3,266240,26,6.186147837,15037358356141334828,0,0,0,409600,0,0,0.001647000
L2,8,16384,0.500,insert,d_folded,measure,3,266240,26,4.124098558,15037358356141334828,0,0,0,278528,0,0,0.001098000
L2,8,16384,0.500,insert,c_box,measure,3,266240,26,11.155348558,15037358356141334828,0,0,0,147456,131072,0,0.002970000
L2,8,16384,0.500,insert,b_tag,measure,3,266240,26,5.194561298,15037358356141334828,0,0,0,409600,0,0,0.001383000
L2,8,16384,0.500,insert,a_raw,measure,3,266240,26,4.860276442,15037358356141334828,0,0,0,278528,0,0,0.001294000
L2,8,16384,0.500,insert,b_tag,measure,4,266240,26,4.255558894,15037358356141334828,0,0,0,409600,0,0,0.001133000
L2,8,16384,0.500,insert,c_box,measure,4,266240,26,11.643629808,15037358356141334828,0,0,1,147456,131072,0,0.003100000
L2,8,16384,0.500,insert,d_folded,measure,4,266240,26,4.548527644,15037358356141334828,0,0,0,278528,0,0,0.001211000
L2,8,16384,0.500,insert,e_proved,measure,4,266240,26,6.317608173,15037358356141334828,0,0,0,409600,0,0,0.001682000
L2,8,16384,0.500,insert,a_raw,measure,4,266240,26,4.518479567,15037358356141334828,0,0,0,278528,0,0,0.001203000
L2,8,16384,0.500,insert,b_tag,measure,5,266240,26,5.070612981,15037358356141334828,0,0,0,409600,0,0,0.001350000
L2,8,16384,0.500,insert,a_raw,measure,5,266240,26,4.601111779,15037358356141334828,0,0,1,278528,0,0,0.001225000
L2,8,16384,0.500,insert,e_proved,measure,5,266240,26,6.497896635,15037358356141334828,0,0,0,409600,0,0,0.001730000
L2,8,16384,0.500,insert,d_folded,measure,5,266240,26,4.537259615,15037358356141334828,0,0,0,278528,0,0,0.001208000
L2,8,16384,0.500,insert,c_box,measure,5,266240,26,11.497145433,15037358356141334828,0,0,0,147456,131072,0,0.003061000
L2,8,16384,0.500,insert,d_folded,measure,6,266240,26,4.157902644,15037358356141334828,0,0,0,278528,0,0,0.001107000
L2,8,16384,0.500,insert,e_proved,measure,6,266240,26,6.204927885,15037358356141334828,0,0,0,409600,0,0,0.001652000
L2,8,16384,0.500,insert,a_raw,measure,6,266240,26,4.507211538,15037358356141334828,0,0,0,278528,0,0,0.001200000
L2,8,16384,0.500,insert,b_tag,measure,6,266240,26,4.980468750,15037358356141334828,0,0,0,409600,0,0,0.001326000
L2,8,16384,0.500,insert,c_box,measure,6,266240,26,11.444561298,15037358356141334828,0,0,1,147456,131072,0,0.003047000
L2,8,16384,0.500,insert,d_folded,measure,7,266240,26,4.563551683,15037358356141334828,0,0,0,278528,0,0,0.001215000
L2,8,16384,0.500,insert,c_box,measure,7,266240,26,11.399489183,15037358356141334828,0,0,0,147456,131072,0,0.003035000
L2,8,16384,0.500,insert,b_tag,measure,7,266240,26,5.457481971,15037358356141334828,0,0,0,409600,0,0,0.001453000
L2,8,16384,0.500,insert,a_raw,measure,7,266240,26,4.987980769,15037358356141334828,0,0,0,278528,0,0,0.001328000
L2,8,16384,0.500,insert,e_proved,measure,7,266240,26,6.328876202,15037358356141334828,0,0,0,409600,0,0,0.001685000
L2,8,16384,0.500,insert,a_raw,measure,8,266240,26,4.623647837,15037358356141334828,0,0,0,278528,0,0,0.001231000
L2,8,16384,0.500,insert,b_tag,measure,8,266240,26,4.319411058,15037358356141334828,0,0,0,409600,0,0,0.001150000
L2,8,16384,0.500,insert,c_box,measure,8,266240,26,11.226712740,15037358356141334828,0,0,0,147456,131072,0,0.002989000
L2,8,16384,0.500,insert,d_folded,measure,8,266240,26,4.541015625,15037358356141334828,0,0,0,278528,0,0,0.001209000
L2,8,16384,0.500,insert,e_proved,measure,8,266240,26,6.178635817,15037358356141334828,0,0,0,409600,0,0,0.001645000
L2,8,16384,0.500,insert,a_raw,measure,9,266240,26,4.499699519,15037358356141334828,0,0,0,278528,0,0,0.001198000
L2,8,16384,0.500,insert,e_proved,measure,9,266240,26,6.152343750,15037358356141334828,0,0,0,409600,0,0,0.001638000
L2,8,16384,0.500,insert,d_folded,measure,9,266240,26,4.525991587,15037358356141334828,0,0,0,278528,0,0,0.001205000
L2,8,16384,0.500,insert,c_box,measure,9,266240,26,11.144080529,15037358356141334828,0,0,0,147456,131072,0,0.002967000
L2,8,16384,0.500,insert,b_tag,measure,9,266240,26,5.025540865,15037358356141334828,0,0,0,409600,0,0,0.001338000
L2,8,16384,0.500,insert,c_box,measure,10,266240,26,11.170372596,15037358356141334828,0,0,0,147456,131072,0,0.002974000
L2,8,16384,0.500,insert,d_folded,measure,10,266240,26,3.951322115,15037358356141334828,0,0,0,278528,0,0,0.001052000
L2,8,16384,0.500,insert,e_proved,measure,10,266240,26,6.080979567,15037358356141334828,0,0,0,409600,0,0,0.001619000
L2,8,16384,0.500,insert,a_raw,measure,10,266240,26,4.469651442,15037358356141334828,0,0,0,278528,0,0,0.001190000
L2,8,16384,0.500,insert,b_tag,measure,10,266240,26,4.747596154,15037358356141334828,0,0,0,409600,0,0,0.001264000
L2,8,16384,0.500,insert,c_box,measure,11,266240,26,11.132812500,15037358356141334828,0,0,0,147456,131072,0,0.002964000
L2,8,16384,0.500,insert,b_tag,measure,11,266240,26,5.040564904,15037358356141334828,0,0,0,409600,0,0,0.001342000
L2,8,16384,0.500,insert,a_raw,measure,11,266240,26,4.319411058,15037358356141334828,0,0,0,278528,0,0,0.001150000
L2,8,16384,0.500,insert,e_proved,measure,11,266240,26,6.178635817,15037358356141334828,0,0,0,409600,0,0,0.001645000
L2,8,16384,0.500,insert,d_folded,measure,11,266240,26,4.319411058,15037358356141334828,0,0,0,278528,0,0,0.001150000
L2,8,16384,0.875,hit,a_raw,warmup,0,1048576,0,12.426376343,16037191298240180069,0,0,0,278528,0,131072,0.013030000
L2,8,16384,0.875,hit,b_tag,warmup,0,1048576,0,11.688232422,16037191298240180069,0,0,0,409600,0,131072,0.012256000
L2,8,16384,0.875,hit,c_box,warmup,0,1048576,0,11.921882629,16037191298240180069,0,0,0,147456,229376,131072,0.012501000
L2,8,16384,0.875,hit,d_folded,warmup,0,1048576,0,11.487007141,16037191298240180069,0,0,0,278528,0,131072,0.012045000
L2,8,16384,0.875,hit,e_proved,warmup,0,1048576,0,11.577606201,16037191298240180069,0,0,0,409600,0,131072,0.012140000
L2,8,16384,0.875,hit,a_raw,warmup,1,1048576,0,12.035369873,6039223808298548746,0,0,0,278528,0,131072,0.012620000
L2,8,16384,0.875,hit,e_proved,warmup,1,1048576,0,11.813163757,6039223808298548746,0,0,2,409600,0,131072,0.012387000
L2,8,16384,0.875,hit,d_folded,warmup,1,1048576,0,11.728286743,6039223808298548746,0,0,1,278528,0,131072,0.012298000
L2,8,16384,0.875,hit,c_box,warmup,1,1048576,0,12.019157410,6039223808298548746,0,0,0,147456,229376,131072,0.012603000
L2,8,16384,0.875,hit,b_tag,warmup,1,1048576,0,11.371612549,6039223808298548746,0,0,0,409600,0,131072,0.011924000
L2,8,16384,0.875,hit,c_box,measure,0,1048576,0,11.929512024,10830810159279260272,0,0,1,147456,229376,131072,0.012509000
L2,8,16384,0.875,hit,d_folded,measure,0,1048576,0,11.365890503,10830810159279260272,0,0,0,278528,0,131072,0.011918000
L2,8,16384,0.875,hit,e_proved,measure,0,1048576,0,11.578559875,10830810159279260272,0,0,0,409600,0,131072,0.012141000
L2,8,16384,0.875,hit,a_raw,measure,0,1048576,0,11.861801147,10830810159279260272,0,0,0,278528,0,131072,0.012438000
L2,8,16384,0.875,hit,b_tag,measure,0,1048576,0,11.695861816,10830810159279260272,0,0,0,409600,0,131072,0.012264000
L2,8,16384,0.875,hit,c_box,measure,1,1048576,0,12.103080750,4591960458688873364,0,0,0,147456,229376,131072,0.012691000
L2,8,16384,0.875,hit,b_tag,measure,1,1048576,0,11.683464050,4591960458688873364,0,0,1,409600,0,131072,0.012251000
L2,8,16384,0.875,hit,a_raw,measure,1,1048576,0,11.784553528,4591960458688873364,0,0,0,278528,0,131072,0.012357000
L2,8,16384,0.875,hit,e_proved,measure,1,1048576,0,11.809349060,4591960458688873364,0,0,0,409600,0,131072,0.012383000
L2,8,16384,0.875,hit,d_folded,measure,1,1048576,0,12.369155884,4591960458688873364,0,0,7,278528,0,131072,0.012970000
L2,8,16384,0.875,hit,e_proved,measure,2,1048576,0,12.084960938,4513446462400966492,0,0,0,409600,0,131072,0.012672000
L2,8,16384,0.875,hit,a_raw,measure,2,1048576,0,12.089729309,4513446462400966492,0,0,1,278528,0,131072,0.012677000
L2,8,16384,0.875,hit,b_tag,measure,2,1048576,0,12.131690979,4513446462400966492,0,0,1,409600,0,131072,0.012721000
L2,8,16384,0.875,hit,c_box,measure,2,1048576,0,11.631011963,4513446462400966492,0,0,0,147456,229376,131072,0.012196000
L2,8,16384,0.875,hit,d_folded,measure,2,1048576,0,11.365890503,4513446462400966492,0,0,0,278528,0,131072,0.011918000
L2,8,16384,0.875,hit,e_proved,measure,3,1048576,0,11.873245239,6443134901417171436,0,0,0,409600,0,131072,0.012450000
L2,8,16384,0.875,hit,d_folded,measure,3,1048576,0,11.115074158,6443134901417171436,0,0,0,278528,0,131072,0.011655000
L2,8,16384,0.875,hit,c_box,measure,3,1048576,0,11.499404907,6443134901417171436,0,0,0,147456,229376,131072,0.012058000
L2,8,16384,0.875,hit,b_tag,measure,3,1048576,0,11.323928833,6443134901417171436,0,0,0,409600,0,131072,0.011874000
L2,8,16384,0.875,hit,a_raw,measure,3,1048576,0,11.836051941,6443134901417171436,0,0,0,278528,0,131072,0.012411000
L2,8,16384,0.875,hit,b_tag,measure,4,1048576,0,11.202812195,11147441219411096980,0,0,0,409600,0,131072,0.011747000
L2,8,16384,0.875,hit,c_box,measure,4,1048576,0,12.000083923,11147441219411096980,0,0,0,147456,229376,131072,0.012583000
L2,8,16384,0.875,hit,d_folded,measure,4,1048576,0,11.350631714,11147441219411096980,0,0,1,278528,0,131072,0.011902000
L2,8,16384,0.875,hit,e_proved,measure,4,1048576,0,11.761665344,11147441219411096980,0,0,1,409600,0,131072,0.012333000
L2,8,16384,0.875,hit,a_raw,measure,4,1048576,0,11.891365051,11147441219411096980,0,0,0,278528,0,131072,0.012469000
L2,8,16384,0.875,hit,b_tag,measure,5,1048576,0,11.734962463,6734716677385601896,0,0,0,409600,0,131072,0.012305000
L2,8,16384,0.875,hit,a_raw,measure,5,1048576,0,11.826515198,6734716677385601896,0,0,0,278528,0,131072,0.012401000
L2,8,16384,0.875,hit,e_proved,measure,5,1048576,0,11.478424072,6734716677385601896,0,0,0,409600,0,131072,0.012036000
L2,8,16384,0.875,hit,d_folded,measure,5,1048576,0,11.259078979,6734716677385601896,0,0,0,278528,0,131072,0.011806000
L2,8,16384,0.875,hit,c_box,measure,5,1048576,0,11.647224426,6734716677385601896,0,0,0,147456,229376,131072,0.012213000
L2,8,16384,0.875,hit,d_folded,measure,6,1048576,0,11.091232300,752646659573362775,0,0,0,278528,0,131072,0.011630000
L2,8,16384,0.875,hit,e_proved,measure,6,1048576,0,11.897087097,752646659573362775,0,0,0,409600,0,131072,0.012475000
L2,8,16384,0.875,hit,a_raw,measure,6,1048576,0,11.885643005,752646659573362775,0,0,0,278528,0,131072,0.012463000
L2,8,16384,0.875,hit,b_tag,measure,6,1048576,0,11.361122131,752646659573362775,0,0,1,409600,0,131072,0.011913000
L2,8,16384,0.875,hit,c_box,measure,6,1048576,0,12.231826782,752646659573362775,0,0,1,147456,229376,131072,0.012826000
L2,8,16384,0.875,hit,d_folded,measure,7,1048576,0,11.591911316,10322566459413131257,0,0,2,278528,0,131072,0.012155000
L2,8,16384,0.875,hit,c_box,measure,7,1048576,0,11.780738831,10322566459413131257,0,0,0,147456,229376,131072,0.012353000
L2,8,16384,0.875,hit,b_tag,measure,7,1048576,0,11.664390564,10322566459413131257,0,0,0,409600,0,131072,0.012231000
L2,8,16384,0.875,hit,a_raw,measure,7,1048576,0,11.849403381,10322566459413131257,0,0,0,278528,0,131072,0.012425000
L2,8,16384,0.875,hit,e_proved,measure,7,1048576,0,11.819839478,10322566459413131257,0,0,1,409600,0,131072,0.012394000
L2,8,16384,0.875,hit,a_raw,measure,8,1048576,0,11.945724487,13582648469736575469,0,0,1,278528,0,131072,0.012526000
L2,8,16384,0.875,hit,b_tag,measure,8,1048576,0,11.350631714,13582648469736575469,0,0,0,409600,0,131072,0.011902000
L2,8,16384,0.875,hit,c_box,measure,8,1048576,0,11.991500854,13582648469736575469,0,0,0,147456,229376,131072,0.012574000
L2,8,16384,0.875,hit,d_folded,measure,8,1048576,0,11.445045471,13582648469736575469,0,0,0,278528,0,131072,0.012001000
L2,8,16384,0.875,hit,e_proved,measure,8,1048576,0,11.581420898,13582648469736575469,0,0,1,409600,0,131072,0.012144000
L2,8,16384,0.875,hit,a_raw,measure,9,1048576,0,11.929512024,13809094675614486844,0,0,0,278528,0,131072,0.012509000
L2,8,16384,0.875,hit,e_proved,measure,9,1048576,0,11.517524719,13809094675614486844,0,0,0,409600,0,131072,0.012077000
L2,8,16384,0.875,hit,d_folded,measure,9,1048576,0,11.203765869,13809094675614486844,0,0,0,278528,0,131072,0.011748000
L2,8,16384,0.875,hit,c_box,measure,9,1048576,0,11.971473694,13809094675614486844,0,0,0,147456,229376,131072,0.012553000
L2,8,16384,0.875,hit,b_tag,measure,9,1048576,0,11.323928833,13809094675614486844,0,0,0,409600,0,131072,0.011874000
L2,8,16384,0.875,hit,c_box,measure,10,1048576,0,11.949539185,6117875991871548241,0,0,0,147456,229376,131072,0.012530000
L2,8,16384,0.875,hit,d_folded,measure,10,1048576,0,11.319160461,6117875991871548241,0,0,0,278528,0,131072,0.011869000
L2,8,16384,0.875,hit,e_proved,measure,10,1048576,0,11.682510376,6117875991871548241,0,0,1,409600,0,131072,0.012250000
L2,8,16384,0.875,hit,a_raw,measure,10,1048576,0,11.809349060,6117875991871548241,0,0,0,278528,0,131072,0.012383000
L2,8,16384,0.875,hit,b_tag,measure,10,1048576,0,11.734962463,6117875991871548241,0,0,0,409600,0,131072,0.012305000
L2,8,16384,0.875,hit,c_box,measure,11,1048576,0,11.640548706,12484535480831169705,0,0,0,147456,229376,131072,0.012206000
L2,8,16384,0.875,hit,b_tag,measure,11,1048576,0,11.665344238,12484535480831169705,0,0,1,409600,0,131072,0.012232000
L2,8,16384,0.875,hit,a_raw,measure,11,1048576,0,11.878013611,12484535480831169705,0,0,0,278528,0,131072,0.012455000
L2,8,16384,0.875,hit,e_proved,measure,11,1048576,0,12.206077576,12484535480831169705,0,0,0,409600,0,131072,0.012799000
L2,8,16384,0.875,hit,d_folded,measure,11,1048576,0,11.460304260,12484535480831169705,0,0,3,278528,0,131072,0.012017000
L2,8,16384,0.875,miss,a_raw,warmup,0,1048576,0,36.386489868,6238072747940578789,0,0,0,278528,0,131072,0.038154000
L2,8,16384,0.875,miss,b_tag,warmup,0,1048576,0,36.714553833,6238072747940578789,0,0,0,409600,0,131072,0.038498000
L2,8,16384,0.875,miss,c_box,warmup,0,1048576,0,36.598205566,6238072747940578789,0,0,3,147456,229376,131072,0.038376000
L2,8,16384,0.875,miss,d_folded,warmup,0,1048576,0,36.590576172,6238072747940578789,0,0,0,278528,0,131072,0.038368000
L2,8,16384,0.875,miss,e_proved,warmup,0,1048576,0,37.240982056,6238072747940578789,0,0,2,409600,0,131072,0.039050000
L2,8,16384,0.875,miss,a_raw,warmup,1,1048576,0,37.531852722,15839785061582574730,0,0,0,278528,0,131072,0.039355000
L2,8,16384,0.875,miss,e_proved,warmup,1,1048576,0,36.983489990,15839785061582574730,0,0,3,409600,0,131072,0.038780000
L2,8,16384,0.875,miss,d_folded,warmup,1,1048576,0,38.360595703,15839785061582574730,0,0,1,278528,0,131072,0.040224000
L2,8,16384,0.875,miss,c_box,warmup,1,1048576,0,36.839485168,15839785061582574730,0,0,6,147456,229376,131072,0.038629000
L2,8,16384,0.875,miss,b_tag,warmup,1,1048576,0,38.769721985,15839785061582574730,0,0,5,409600,0,131072,0.040653000
L2,8,16384,0.875,miss,c_box,measure,0,1048576,0,37.179946899,2185194620014831856,0,0,1,147456,229376,131072,0.038986000
