tier,payload,capacity,load,workload,variant,phase,rep,ops,builds,ns_per_op,checksum,minor_faults,major_faults,invol_cs,table_bytes,entry_bytes,query_bytes,seconds
L2,32,16384,0.875,mix,c_box,measure,5,1048576,0,26.775002480,5348587341351446376,0,0,8,147456,688128,131072,0.028075625
L2,32,16384,0.875,mix,d_folded,measure,6,1048576,0,26.322126389,2107274360406512727,0,0,1,671744,0,131072,0.027600750
L2,32,16384,0.875,mix,e_proved,measure,6,1048576,0,26.668667793,2107274360406512727,0,0,2,802816,0,131072,0.027964125
L2,32,16384,0.875,mix,a_raw,measure,6,1048576,0,26.588995934,2107274360406512727,0,0,0,671744,0,131072,0.027880583
L2,32,16384,0.875,mix,b_tag,measure,6,1048576,0,26.276150703,2107274360406512727,0,0,4,802816,0,131072,0.027552541
L2,32,16384,0.875,mix,c_box,measure,6,1048576,0,25.737604141,2107274360406512727,0,0,1,147456,688128,131072,0.026987834
L2,32,16384,0.875,mix,d_folded,measure,7,1048576,0,25.916497231,10956806524118158329,0,0,2,671744,0,131072,0.027175417
L2,32,16384,0.875,mix,c_box,measure,7,1048576,0,25.938470840,10956806524118158329,0,0,2,147456,688128,131072,0.027198458
L2,32,16384,0.875,mix,b_tag,measure,7,1048576,0,25.429049492,10956806524118158329,0,0,1,802816,0,131072,0.026664291
L2,32,16384,0.875,mix,a_raw,measure,7,1048576,0,26.571154594,10956806524118158329,0,0,2,671744,0,131072,0.027861875
L2,32,16384,0.875,mix,e_proved,measure,7,1048576,0,26.244202614,10956806524118158329,0,0,2,802816,0,131072,0.027519041
L2,32,16384,0.875,mix,a_raw,measure,8,1048576,0,27.077436447,12335421133392606701,0,0,3,671744,0,131072,0.028392750
L2,32,16384,0.875,mix,b_tag,measure,8,1048576,0,26.540596962,12335421133392606701,0,0,4,802816,0,131072,0.027829833
L2,32,16384,0.875,mix,c_box,measure,8,1048576,0,26.917219162,12335421133392606701,0,0,1,147456,688128,131072,0.028224750
L2,32,16384,0.875,mix,d_folded,measure,8,1048576,0,26.151895523,12335421133392606701,0,0,1,671744,0,131072,0.027422250
L2,32,16384,0.875,mix,e_proved,measure,8,1048576,0,26.495495796,12335421133392606701,0,0,3,802816,0,131072,0.027782541
L2,32,16384,0.875,mix,a_raw,measure,9,1048576,0,26.874423027,12172306796134659388,0,0,1,671744,0,131072,0.028179875
L2,32,16384,0.875,mix,e_proved,measure,9,1048576,0,26.672045708,12172306796134659388,0,0,0,802816,0,131072,0.027967667
L2,32,16384,0.875,mix,d_folded,measure,9,1048576,0,26.373624802,12172306796134659388,0,0,0,671744,0,131072,0.027654750
L2,32,16384,0.875,mix,c_box,measure,9,1048576,0,26.187062263,12172306796134659388,0,0,0,147456,688128,131072,0.027459125
L2,32,16384,0.875,mix,b_tag,measure,9,1048576,0,26.143670082,12172306796134659388,0,0,0,802816,0,131072,0.027413625
L2,32,16384,0.875,mix,c_box,measure,10,1048576,0,27.290145874,4875275477766655825,0,0,0,147456,688128,131072,0.028615792
L2,32,16384,0.875,mix,d_folded,measure,10,1048576,0,25.984048843,4875275477766655825,0,0,0,671744,0,131072,0.027246250
L2,32,16384,0.875,mix,e_proved,measure,10,1048576,0,26.043972015,4875275477766655825,0,0,0,802816,0,131072,0.027309084
L2,32,16384,0.875,mix,a_raw,measure,10,1048576,0,26.443521500,4875275477766655825,0,0,0,671744,0,131072,0.027728042
L2,32,16384,0.875,mix,b_tag,measure,10,1048576,0,25.884787560,4875275477766655825,0,0,0,802816,0,131072,0.027142167
L2,32,16384,0.875,mix,c_box,measure,11,1048576,0,25.677442551,13406794033802735785,0,0,0,147456,688128,131072,0.026924750
L2,32,16384,0.875,mix,b_tag,measure,11,1048576,0,26.285965919,13406794033802735785,0,0,4,802816,0,131072,0.027562833
L2,32,16384,0.875,mix,a_raw,measure,11,1048576,0,26.873230934,13406794033802735785,0,0,1,671744,0,131072,0.028178625
L2,32,16384,0.875,mix,e_proved,measure,11,1048576,0,26.283065796,13406794033802735785,0,0,3,802816,0,131072,0.027559792
L2,32,16384,0.875,mix,d_folded,measure,11,1048576,0,25.981068611,13406794033802735785,0,0,0,671744,0,131072,0.027243125
L2,32,16384,0.875,dependent,a_raw,warmup,0,1048576,0,28.221210480,9367992053388104670,0,0,4,671744,0,131072,0.029592084
L2,32,16384,0.875,dependent,b_tag,warmup,0,1048576,0,28.637607574,9367992053388104670,0,0,1,802816,0,131072,0.030028708
L2,32,16384,0.875,dependent,c_box,warmup,0,1048576,0,31.249363899,9367992053388104670,0,0,0,147456,688128,131072,0.032767333
L2,32,16384,0.875,dependent,d_folded,warmup,0,1048576,0,28.297185898,9367992053388104670,0,0,0,671744,0,131072,0.029671750
L2,32,16384,0.875,dependent,e_proved,warmup,0,1048576,0,29.352624893,9367992053388104670,0,0,7,802816,0,131072,0.030778458
L2,32,16384,0.875,dependent,a_raw,warmup,1,1048576,0,28.209805489,15467455308302224818,0,0,2,671744,0,131072,0.029580125
L2,32,16384,0.875,dependent,e_proved,warmup,1,1048576,0,28.333862305,15467455308302224818,0,0,2,802816,0,131072,0.029710208
L2,32,16384,0.875,dependent,d_folded,warmup,1,1048576,0,28.261661530,15467455308302224818,0,0,0,671744,0,131072,0.029634500
L2,32,16384,0.875,dependent,c_box,warmup,1,1048576,0,31.275431633,15467455308302224818,0,0,3,147456,688128,131072,0.032794667
L2,32,16384,0.875,dependent,b_tag,warmup,1,1048576,0,28.783440590,15467455308302224818,0,0,2,802816,0,131072,0.030181625
L2,32,16384,0.875,dependent,c_box,measure,0,1048576,0,32.192747116,6095887900428358330,0,0,0,147456,688128,131072,0.033756542
L2,32,16384,0.875,dependent,d_folded,measure,0,1048576,0,28.317451477,6095887900428358330,0,0,1,671744,0,131072,0.029693000
L2,32,16384,0.875,dependent,e_proved,measure,0,1048576,0,29.005448341,6095887900428358330,0,0,18,802816,0,131072,0.030414417
L2,32,16384,0.875,dependent,a_raw,measure,0,1048576,0,28.554637909,6095887900428358330,0,0,15,671744,0,131072,0.029941708
L2,32,16384,0.875,dependent,b_tag,measure,0,1048576,0,28.540292740,6095887900428358330,0,0,0,802816,0,131072,0.029926666
L2,32,16384,0.875,dependent,c_box,measure,1,1048576,0,31.257709503,16001650952340829431,0,0,0,147456,688128,131072,0.032776084
L2,32,16384,0.875,dependent,b_tag,measure,1,1048576,0,28.589287758,16001650952340829431,0,0,0,802816,0,131072,0.029978041
L2,32,16384,0.875,dependent,a_raw,measure,1,1048576,0,28.676113129,16001650952340829431,0,0,1,671744,0,131072,0.030069084
L2,32,16384,0.875,dependent,e_proved,measure,1,1048576,0,28.513550758,16001650952340829431,0,0,3,802816,0,131072,0.029898625
L2,32,16384,0.875,dependent,d_folded,measure,1,1048576,0,28.209487915,16001650952340829431,0,0,0,671744,0,131072,0.029579792
L2,32,16384,0.875,dependent,e_proved,measure,2,1048576,0,28.527657509,7648993017670884876,0,0,0,802816,0,131072,0.029913417
L2,32,16384,0.875,dependent,a_raw,measure,2,1048576,0,28.401096344,7648993017670884876,0,0,0,671744,0,131072,0.029780708
L2,32,16384,0.875,dependent,b_tag,measure,2,1048576,0,28.573433876,7648993017670884876,0,0,0,802816,0,131072,0.029961417
L2,32,16384,0.875,dependent,c_box,measure,2,1048576,0,31.304081917,7648993017670884876,0,0,0,147456,688128,131072,0.032824709
L2,32,16384,0.875,dependent,d_folded,measure,2,1048576,0,28.257846832,7648993017670884876,0,0,1,671744,0,131072,0.029630500
L2,32,16384,0.875,dependent,e_proved,measure,3,1048576,0,28.408844948,3292159239944204198,0,0,1,802816,0,131072,0.029788833
L2,32,16384,0.875,dependent,d_folded,measure,3,1048576,0,28.232136726,3292159239944204198,0,0,0,671744,0,131072,0.029603541
L2,32,16384,0.875,dependent,c_box,measure,3,1048576,0,31.387408257,3292159239944204198,0,0,3,147456,688128,131072,0.032912083
L2,32,16384,0.875,dependent,b_tag,measure,3,1048576,0,28.555631638,3292159239944204198,0,0,1,802816,0,131072,0.029942750
L2,32,16384,0.875,dependent,a_raw,measure,3,1048576,0,29.473979950,3292159239944204198,0,0,5,671744,0,131072,0.030905708
L2,32,16384,0.875,dependent,b_tag,measure,4,1048576,0,29.677310944,8829652488991202790,0,0,7,802816,0,131072,0.031118916
L2,32,16384,0.875,dependent,c_box,measure,4,1048576,0,31.656782150,8829652488991202790,0,0,36,147456,688128,131072,0.033194542
L2,32,16384,0.875,dependent,d_folded,measure,4,1048576,0,28.441309929,8829652488991202790,0,0,1,671744,0,131072,0.029822875
L2,32,16384,0.875,dependent,e_proved,measure,4,1048576,0,28.763413429,8829652488991202790,0,0,1,802816,0,131072,0.030160625
L2,32,16384,0.875,dependent,a_raw,measure,4,1048576,0,28.194388390,8829652488991202790,0,0,2,671744,0,131072,0.029563959
L2,32,16384,0.875,dependent,b_tag,measure,5,1048576,0,28.573353767,2818070416657134656,0,0,0,802816,0,131072,0.029961333
L2,32,16384,0.875,dependent,a_raw,measure,5,1048576,0,28.758605003,2818070416657134656,0,0,2,671744,0,131072,0.030155583
L2,32,16384,0.875,dependent,e_proved,measure,5,1048576,0,28.701901436,2818070416657134656,0,0,4,802816,0,131072,0.030096125
L2,32,16384,0.875,dependent,d_folded,measure,5,1048576,0,28.955778122,2818070416657134656,0,0,1,671744,0,131072,0.030362334
L2,32,16384,0.875,dependent,c_box,measure,5,1048576,0,31.609296799,2818070416657134656,0,0,0,147456,688128,131072,0.033144750
L2,32,16384,0.875,dependent,d_folded,measure,6,1048576,0,28.747597694,2155164058111935282,0,0,0,671744,0,131072,0.030144041
L2,32,16384,0.875,dependent,e_proved,measure,6,1048576,0,28.817613602,2155164058111935282,0,0,0,802816,0,131072,0.030217458
L2,32,16384,0.875,dependent,a_raw,measure,6,1048576,0,28.519232750,2155164058111935282,0,0,0,671744,0,131072,0.029904583
L2,32,16384,0.875,dependent,b_tag,measure,6,1048576,0,28.767983437,2155164058111935282,0,0,2,802816,0,131072,0.030165417
L2,32,16384,0.875,dependent,c_box,measure,6,1048576,0,31.788866043,2155164058111935282,0,0,0,147456,688128,131072,0.033333042
L2,32,16384,0.875,dependent,d_folded,measure,7,1048576,0,28.260509491,7819590251085709564,0,0,0,671744,0,131072,0.029633292
L2,32,16384,0.875,dependent,c_box,measure,7,1048576,0,31.242927551,7819590251085709564,0,0,0,147456,688128,131072,0.032760584
L2,32,16384,0.875,dependent,b_tag,measure,7,1048576,0,28.349122047,7819590251085709564,0,0,1,802816,0,131072,0.029726209
L2,32,16384,0.875,dependent,a_raw,measure,7,1048576,0,28.337201118,7819590251085709564,0,0,0,671744,0,131072,0.029713709
L2,32,16384,0.875,dependent,e_proved,measure,7,1048576,0,28.485019684,7819590251085709564,0,0,0,802816,0,131072,0.029868708
L2,32,16384,0.875,dependent,a_raw,measure,8,1048576,0,28.313358307,16352409515770696211,0,0,0,671744,0,131072,0.029688708
L2,32,16384,0.875,dependent,b_tag,measure,8,1048576,0,28.536081314,16352409515770696211,0,0,0,802816,0,131072,0.029922250
L2,32,16384,0.875,dependent,c_box,measure,8,1048576,0,31.279881477,16352409515770696211,0,0,0,147456,688128,131072,0.032799333
L2,32,16384,0.875,dependent,d_folded,measure,8,1048576,0,28.274814606,16352409515770696211,0,0,0,671744,0,131072,0.029648292
L2,32,16384,0.875,dependent,e_proved,measure,8,1048576,0,28.551816940,16352409515770696211,0,0,0,802816,0,131072,0.029938750
L2,32,16384,0.875,dependent,a_raw,measure,9,1048576,0,28.296390533,7134580652033202720,0,0,0,671744,0,131072,0.029670916
L2,32,16384,0.875,dependent,e_proved,measure,9,1048576,0,28.580744743,7134580652033202720,0,0,0,802816,0,131072,0.029969083
L2,32,16384,0.875,dependent,d_folded,measure,9,1048576,0,28.100728989,7134580652033202720,0,0,3,671744,0,131072,0.029465750
L2,32,16384,0.875,dependent,c_box,measure,9,1048576,0,34.348368645,7134580652033202720,0,0,0,147456,688128,131072,0.036016875
L2,32,16384,0.875,dependent,b_tag,measure,9,1048576,0,31.173467636,7134580652033202720,0,0,0,802816,0,131072,0.032687750
L2,32,16384,0.875,dependent,c_box,measure,10,1048576,0,31.828245163,12821565556173349680,0,0,4,147456,688128,131072,0.033374334
L2,32,16384,0.875,dependent,d_folded,measure,10,1048576,0,28.960506439,12821565556173349680,0,0,2,671744,0,131072,0.030367292
L2,32,16384,0.875,dependent,e_proved,measure,10,1048576,0,29.334823608,12821565556173349680,0,0,3,802816,0,131072,0.030759792
L2,32,16384,0.875,dependent,a_raw,measure,10,1048576,0,28.722326279,12821565556173349680,0,0,6,671744,0,131072,0.030117542
L2,32,16384,0.875,dependent,b_tag,measure,10,1048576,0,28.926929474,12821565556173349680,0,0,2,802816,0,131072,0.030332084
L2,32,16384,0.875,dependent,c_box,measure,11,1048576,0,31.363408089,14873520849379245672,0,0,1,147456,688128,131072,0.032886917
L2,32,16384,0.875,dependent,b_tag,measure,11,1048576,0,28.785387993,14873520849379245672,0,0,3,802816,0,131072,0.030183667
L2,32,16384,0.875,dependent,a_raw,measure,11,1048576,0,28.245885849,14873520849379245672,0,0,1,671744,0,131072,0.029617958
L2,32,16384,0.875,dependent,e_proved,measure,11,1048576,0,28.500953674,14873520849379245672,0,0,0,802816,0,131072,0.029885416
L2,32,16384,0.875,dependent,d_folded,measure,11,1048576,0,28.375108719,14873520849379245672,0,0,2,671744,0,131072,0.029753458
L2,32,16384,0.875,insert,a_raw,warmup,0,268800,15,11.802760417,4987242527158017636,0,0,0,671744,0,0,0.003172582
L2,32,16384,0.875,insert,b_tag,warmup,0,268800,15,11.756261161,4987242527158017636,0,0,0,802816,0,0,0.003160083
L2,32,16384,0.875,insert,c_box,warmup,0,268800,15,18.588013393,4987242527158017636,0,0,1,147456,688128,0,0.004996458
L2,32,16384,0.875,insert,d_folded,warmup,0,268800,15,12.166421131,4987242527158017636,0,0,0,671744,0,0,0.003270334
L2,32,16384,0.875,insert,e_proved,warmup,0,268800,15,11.266733631,4987242527158017636,0,0,0,802816,0,0,0.003028498
L2,32,16384,0.875,insert,a_raw,warmup,1,268800,15,12.329802827,4987242527158017636,0,0,0,671744,0,0,0.003314251
L2,32,16384,0.875,insert,e_proved,warmup,1,268800,15,10.799386161,4987242527158017636,0,0,0,802816,0,0,0.002902875
L2,32,16384,0.875,insert,d_folded,warmup,1,268800,15,12.118828125,4987242527158017636,0,0,0,671744,0,0,0.003257541
L2,32,16384,0.875,insert,c_box,warmup,1,268800,15,18.321090030,4987242527158017636,0,0,0,147456,688128,0,0.004924709
L2,32,16384,0.875,insert,b_tag,warmup,1,268800,15,12.204397321,4987242527158017636,0,0,0,802816,0,0,0.003280542
L2,32,16384,0.875,insert,c_box,measure,0,268800,15,18.191964286,4987242527158017636,0,0,0,147456,688128,0,0.004890000
L2,32,16384,0.875,insert,d_folded,measure,0,268800,15,12.096041667,4987242527158017636,0,0,0,671744,0,0,0.003251416
L2,32,16384,0.875,insert,e_proved,measure,0,268800,15,11.383456101,4987242527158017636,0,0,0,802816,0,0,0.003059873
L2,32,16384,0.875,insert,a_raw,measure,0,268800,15,12.287008929,4987242527158017636,0,0,0,671744,0,0,0.003302748
L2,32,16384,0.875,insert,b_tag,measure,0,268800,15,12.049694940,4987242527158017636,0,0,0,802816,0,0,0.003238958
L2,32,16384,0.875,insert,c_box,measure,1,268800,15,18.156302083,4987242527158017636,0,0,1,147456,688128,0,0.004880414
L2,32,16384,0.875,insert,b_tag,measure,1,268800,15,11.691320685,4987242527158017636,0,0,0,802816,0,0,0.003142627
L2,32,16384,0.875,insert,a_raw,measure,1,268800,15,12.032957589,4987242527158017636,0,0,0,671744,0,0,0.003234459
L2,32,16384,0.875,insert,e_proved,measure,1,268800,15,11.302403274,4987242527158017636,0,0,0,802816,0,0,0.003038086
L2,32,16384,0.875,insert,d_folded,measure,1,268800,15,12.233534226,4987242527158017636,0,0,0,671744,0,0,0.003288374
L2,32,16384,0.875,insert,e_proved,measure,2,268800,15,11.265956101,4987242527158017636,0,0,0,802816,0,0,0.003028289
L2,32,16384,0.875,insert,a_raw,measure,2,268800,15,12.374906994,4987242527158017636,0,0,0,671744,0,0,0.003326375
L2,32,16384,0.875,insert,b_tag,measure,2,268800,15,12.048452381,4987242527158017636,0,0,0,802816,0,0,0.003238624
L2,32,16384,0.875,insert,c_box,measure,2,268800,15,18.429434524,4987242527158017636,0,0,0,147456,688128,0,0.004953832
L2,32,16384,0.875,insert,d_folded,measure,2,268800,15,12.170755208,4987242527158017636,0,0,0,671744,0,0,0.003271499
L2,32,16384,0.875,insert,e_proved,measure,3,268800,15,11.488872768,4987242527158017636,0,0,0,802816,0,0,0.003088209
L2,32,16384,0.875,insert,d_folded,measure,3,268800,15,12.057444196,4987242527158017636,0,0,0,671744,0,0,0.003241041
L2,32,16384,0.875,insert,c_box,measure,3,268800,15,18.762864583,4987242527158017636,0,0,1,147456,688128,0,0.005043458
L2,32,16384,0.875,insert,b_tag,measure,3,268800,15,11.900104167,4987242527158017636,0,0,0,802816,0,0,0.003198748
L2,32,16384,0.875,insert,a_raw,measure,3,268800,15,11.791763393,4987242527158017636,0,0,0,671744,0,0,0.003169626
L2,32,16384,0.875,insert,b_tag,measure,4,268800,15,12.228102679,4987242527158017636,0,0,0,802816,0,0,0.003286914
L2,32,16384,0.875,insert,c_box,measure,4,268800,15,18.508340774,4987242527158017636,0,0,0,147456,688128,0,0.004975042
L2,32,16384,0.875,insert,d_folded,measure,4,268800,15,12.125647321,4987242527158017636,0,0,0,671744,0,0,0.003259374
L2,32,16384,0.875,insert,e_proved,measure,4,268800,15,11.442991071,4987242527158017636,0,0,0,802816,0,0,0.003075876
L2,32,16384,0.875,insert,a_raw,measure,4,268800,15,12.020089286,4987242527158017636,0,0,0,671744,0,0,0.003231000
L2,32,16384,0.875,insert,b_tag,measure,5,268800,15,12.279579613,4987242527158017636,0,0,0,802816,0,0,0.003300751
L2,32,16384,0.875,insert,a_raw,measure,5,268800,15,11.843530506,4987242527158017636,0,0,0,671744,0,0,0.003183541
L2,32,16384,0.875,insert,e_proved,measure,5,268800,15,11.165680804,4987242527158017636,0,0,0,802816,0,0,0.003001335
L2,32,16384,0.875,insert,d_folded,measure,5,268800,15,12.317860863,4987242527158017636,0,0,0,671744,0,0,0.003311041
L2,32,16384,0.875,insert,c_box,measure,5,268800,15,17.989985119,4987242527158017636,0,0,0,147456,688128,0,0.004835708
L2,32,16384,0.875,insert,d_folded,measure,6,268800,15,11.770368304,4987242527158017636,0,0,0,671744,0,0,0.003163875
L2,32,16384,0.875,insert,e_proved,measure,6,268800,15,11.587611607,4987242527158017636,0,0,0,802816,0,0,0.003114750
L2,32,16384,0.875,insert,a_raw,measure,6,268800,15,12.040081845,4987242527158017636,0,0,0,671744,0,0,0.003236374
L2,32,16384,0.875,insert,b_tag,measure,6,268800,15,12.232295387,4987242527158017636,0,0,0,802816,0,0,0.003288041
L2,32,16384,0.875,insert,c_box,measure,6,268800,15,18.437663690,4987242527158017636,0,0,0,147456,688128,0,0.004956044
L2,32,16384,0.875,insert,d_folded,measure,7,268800,15,12.153091518,4987242527158017636,0,0,0,671744,0,0,0.003266751
L2,32,16384,0.875,insert,c_box,measure,7,268800,15,18.424319196,4987242527158017636,0,0,0,147456,688128,0,0.004952457
L2,32,16384,0.875,insert,b_tag,measure,7,268800,15,12.147351190,4987242527158017636,0,0,0,802816,0,0,0.003265208
L2,32,16384,0.875,insert,a_raw,measure,7,268800,15,12.009862351,4987242527158017636,0,0,0,671744,0,0,0.003228251
L2,32,16384,0.875,insert,e_proved,measure,7,268800,15,11.365788690,4987242527158017636,0,0,0,802816,0,0,0.003055124
L2,32,16384,0.875,insert,a_raw,measure,8,268800,15,11.853612351,4987242527158017636,0,0,0,671744,0,0,0.003186251
L2,32,16384,0.875,insert,b_tag,measure,8,268800,15,12.060390625,4987242527158017636,0,0,0,802816,0,0,0.003241833
L2,32,16384,0.875,insert,c_box,measure,8,268800,15,18.568177083,4987242527158017636,0,0,1,147456,688128,0,0.004991126
L2,32,16384,0.875,insert,d_folded,measure,8,268800,15,11.765710565,4987242527158017636,0,0,0,671744,0,0,0.003162623
L2,32,16384,0.875,insert,e_proved,measure,8,268800,15,11.648065476,4987242527158017636,0,0,0,802816,0,0,0.003131000
L2,32,16384,0.875,insert,a_raw,measure,9,268800,15,12.557819940,4987242527158017636,0,0,0,671744,0,0,0.003375542
L2,32,16384,0.875,insert,e_proved,measure,9,268800,15,11.392767857,4987242527158017636,0,0,0,802816,0,0,0.003062376
L2,32,16384,0.875,insert,d_folded,measure,9,268800,15,12.817154018,4987242527158017636,0,0,0,671744,0,0,0.003445251
L2,32,16384,0.875,insert,c_box,measure,9,268800,15,18.624129464,4987242527158017636,0,0,0,147456,688128,0,0.005006166
L2,32,16384,0.875,insert,b_tag,measure,9,268800,15,12.127514881,4987242527158017636,0,0,0,802816,0,0,0.003259876
L2,32,16384,0.875,insert,c_box,measure,10,268800,15,18.239244792,4987242527158017636,0,0,0,147456,688128,0,0.004902709
L2,32,16384,0.875,insert,d_folded,measure,10,268800,15,12.215238095,4987242527158017636,0,0,0,671744,0,0,0.003283456
L2,32,16384,0.875,insert,e_proved,measure,10,268800,15,11.729133185,4987242527158017636,0,0,0,802816,0,0,0.003152791
L2,32,16384,0.875,insert,a_raw,measure,10,268800,15,12.167972470,4987242527158017636,0,0,0,671744,0,0,0.003270751
L2,32,16384,0.875,insert,b_tag,measure,10,268800,15,12.311510417,4987242527158017636,0,0,0,802816,0,0,0.003309334
L2,32,16384,0.875,insert,c_box,measure,11,268800,15,18.263266369,4987242527158017636,0,0,0,147456,688128,0,0.004909166
L2,32,16384,0.875,insert,b_tag,measure,11,268800,15,12.154936756,4987242527158017636,0,0,0,802816,0,0,0.003267247
L2,32,16384,0.875,insert,a_raw,measure,11,268800,15,12.140372024,4987242527158017636,0,0,0,671744,0,0,0.003263332
L2,32,16384,0.875,insert,e_proved,measure,11,268800,15,11.374784226,4987242527158017636,0,0,0,802816,0,0,0.003057542
L2,32,16384,0.875,insert,d_folded,measure,11,268800,15,12.172782738,4987242527158017636,0,0,0,671744,0,0,0.003272044
L2,128,4096,0.500,hit,a_raw,warmup,0,1048576,0,3.018736839,11343730073624118245,0,0,0,561152,0,32768,0.003165375
L2,128,4096,0.500,hit,b_tag,warmup,0,1048576,0,3.555973053,11343730073624118245,0,0,0,593920,0,32768,0.003728708
L2,128,4096,0.500,hit,c_box,warmup,0,1048576,0,4.308183670,11343730073624118245,0,0,0,36864,327680,32768,0.004517458
L2,128,4096,0.500,hit,d_folded,warmup,0,1048576,0,2.030530930,11343730073624118245,0,0,0,561152,0,32768,0.002129166
L2,128,4096,0.500,hit,e_proved,warmup,0,1048576,0,3.180344582,11343730073624118245,0,0,0,593920,0,32768,0.003334833
L2,128,4096,0.500,hit,a_raw,warmup,1,1048576,0,3.795345306,1165632873985217162,0,0,0,561152,0,32768,0.003979708
L2,128,4096,0.500,hit,e_proved,warmup,1,1048576,0,3.050367355,1165632873985217162,0,0,0,593920,0,32768,0.003198542
L2,128,4096,0.500,hit,d_folded,warmup,1,1048576,0,2.010187149,1165632873985217162,0,0,0,561152,0,32768,0.002107834
L2,128,4096,0.500,hit,c_box,warmup,1,1048576,0,4.127820969,1165632873985217162,0,0,0,36864,327680,32768,0.004328334
L2,128,4096,0.500,hit,b_tag,warmup,1,1048576,0,2.403497696,1165632873985217162,0,0,0,593920,0,32768,0.002520250
L2,128,4096,0.500,hit,c_box,measure,0,1048576,0,3.889203072,15396767634529136368,0,0,0,36864,327680,32768,0.004078125
L2,128,4096,0.500,hit,d_folded,measure,0,1048576,0,2.024372101,15396767634529136368,0,0,0,561152,0,32768,0.002122708
L2,128,4096,0.500,hit,e_proved,measure,0,1048576,0,2.999305725,15396767634529136368,0,0,0,593920,0,32768,0.003145000
L2,128,4096,0.500,hit,a_raw,measure,0,1048576,0,3.931203842,15396767634529136368,0,0,0,561152,0,32768,0.004122166
L2,128,4096,0.500,hit,b_tag,measure,0,1048576,0,2.529461861,15396767634529136368,0,0,0,593920,0,32768,0.002652333
L2,128,4096,0.500,hit,c_box,measure,1,1048576,0,2.711653709,8960862910378487572,0,0,0,36864,327680,32768,0.002843375
L2,128,4096,0.500,hit,b_tag,measure,1,1048576,0,2.266009331,8960862910378487572,0,0,0,593920,0,32768,0.002376083
L2,128,4096,0.500,hit,a_raw,measure,1,1048576,0,3.771464348,8960862910378487572,0,0,0,561152,0,32768,0.003954667
L2,128,4096,0.500,hit,e_proved,measure,1,1048576,0,3.605167389,8960862910378487572,0,0,0,593920,0,32768,0.003780292
L2,128,4096,0.500,hit,d_folded,measure,1,1048576,0,2.066413879,8960862910378487572,0,0,0,561152,0,32768,0.002166792
L2,128,4096,0.500,hit,e_proved,measure,2,1048576,0,2.803047180,9025338202285163484,0,0,0,593920,0,32768,0.002939208
L2,128,4096,0.500,hit,a_raw,measure,2,1048576,0,3.758072853,9025338202285163484,0,0,0,561152,0,32768,0.003940625
L2,128,4096,0.500,hit,b_tag,measure,2,1048576,0,2.270777702,9025338202285163484,0,0,0,593920,0,32768,0.002381083
L2,128,4096,0.500,hit,c_box,measure,2,1048576,0,2.614538193,9025338202285163484,0,0,0,36864,327680,32768,0.002741542
L2,128,4096,0.500,hit,d_folded,measure,2,1048576,0,2.102375031,9025338202285163484,0,0,0,561152,0,32768,0.002204500
L2,128,4096,0.500,hit,e_proved,measure,3,1048576,0,2.779920578,1911804344638584172,0,0,0,593920,0,32768,0.002914958
L2,128,4096,0.500,hit,d_folded,measure,3,1048576,0,1.991669655,1911804344638584172,0,0,0,561152,0,32768,0.002088417
L2,128,4096,0.500,hit,c_box,measure,3,1048576,0,2.395550728,1911804344638584172,0,0,0,36864,327680,32768,0.002511917
L2,128,4096,0.500,hit,b_tag,measure,3,1048576,0,2.279758453,1911804344638584172,0,0,0,593920,0,32768,0.002390500
L2,128,4096,0.500,hit,a_raw,measure,3,1048576,0,3.904064178,1911804344638584172,0,0,0,561152,0,32768,0.004093708
L2,128,4096,0.500,hit,b_tag,measure,4,1048576,0,2.253493309,15659332941963909396,0,0,0,593920,0,32768,0.002362959
L2,128,4096,0.500,hit,c_box,measure,4,1048576,0,2.184112549,15659332941963909396,0,0,0,36864,327680,32768,0.002290208
L2,128,4096,0.500,hit,d_folded,measure,4,1048576,0,3.310362816,15659332941963909396,0,0,0,561152,0,32768,0.003471167
L2,128,4096,0.500,hit,e_proved,measure,4,1048576,0,2.888917923,15659332941963909396,0,0,0,593920,0,32768,0.003029250
L2,128,4096,0.500,hit,a_raw,measure,4,1048576,0,2.927343369,15659332941963909396,0,0,0,561152,0,32768,0.003069542
L2,128,4096,0.500,hit,b_tag,measure,5,1048576,0,2.272129059,2203403439137402856,0,0,0,593920,0,32768,0.002382500
L2,128,4096,0.500,hit,a_raw,measure,5,1048576,0,2.711812973,2203403439137402856,0,0,0,561152,0,32768,0.002843542
L2,128,4096,0.500,hit,e_proved,measure,5,1048576,0,3.453056335,2203403439137402856,0,0,0,593920,0,32768,0.003620792
L2,128,4096,0.500,hit,d_folded,measure,5,1048576,0,3.084738731,2203403439137402856,0,0,0,561152,0,32768,0.003234583
L2,128,4096,0.500,hit,c_box,measure,5,1048576,0,2.585133553,2203403439137402856,0,0,0,36864,327680,32768,0.002710709
L2,128,4096,0.500,hit,d_folded,measure,6,1048576,0,3.177046776,5301716168940084439,0,0,0,561152,0,32768,0.003331375
L2,128,4096,0.500,hit,e_proved,measure,6,1048576,0,2.801020622,5301716168940084439,0,0,0,593920,0,32768,0.002937083
L2,128,4096,0.500,hit,a_raw,measure,6,1048576,0,2.855420113,5301716168940084439,0,0,0,561152,0,32768,0.002994125
