study,replay,contract,payload_bytes,policy,path,count,cohort,material_band,classification,null_raw_median,null_raw_min,null_raw_max,null_normalized_median,null_normalized_min,null_normalized_max,null_swap_median,null_swap_min,null_swap_max,null_hole_median,null_hole_min,null_hole_max,ab_raw_median,ab_raw_min,ab_raw_max,ab_normalized_median,ab_normalized_min,ab_normalized_max,ab_swap_median,ab_swap_min,ab_swap_max,ab_hole_median,ab_hole_min,ab_hole_max,a_wf_swap_median,a_wf_swap_min,a_wf_swap_max,b_wf_swap_median,b_wf_swap_min,b_wf_swap_max,a_wf_hole_median,a_wf_hole_min,a_wf_hole_max,b_wf_hole_median,b_wf_hole_min,b_wf_hole_max,a_wf_median_ns,b_wf_median_ns
plain,initial,normal,256,plain,setup-cleanup,256,0,0.065789474,equivalent,0.933774834,0.844311377,0.953947368,0.998987854,0.926971232,1.020656975,0.934210526,0.910828025,0.966216216,0.934640523,0.916129032,0.934640523,1.000000000,0.972413793,1.007092199,0.993006993,0.965660920,1.007092199,1.000000000,1.000000000,1.007042254,1.000000000,0.993006993,1.000000000,0.993006993,0.986013986,1.013986014,0.993006993,0.979166667,0.993006993,0.993006993,0.986013986,1.014084507,0.993006993,0.986013986,1.000000000,142000,142000
plain,initial,normal,256,plain,setup-cleanup,256,1,0.065789474,equivalent,0.972413793,0.953020134,1.000000000,0.992957746,0.979678040,1.034045653,0.972789116,0.940397351,1.000000000,0.986486486,0.966216216,1.007042254,0.965753425,0.946666667,0.972789116,1.000000000,0.999521027,1.040816327,0.959459459,0.934640523,0.966216216,0.965986395,0.940789474,0.980132450,0.986486486,0.960784314,1.000000000,0.993006993,0.986013986,1.000000000,0.986486486,0.960526316,1.006802721,0.992957746,0.959459459,1.000000000,147000,142000
plain,initial,normal,256,plain,setup-cleanup,4096,0,0.052287582,equivalent,0.929487179,0.917197452,1.006849315,1.005268704,0.968855001,1.013793103,0.947712418,0.911949686,1.006849315,0.966666667,0.929487179,1.000000000,1.000000000,0.993103448,1.020689655,0.993471264,0.947712418,1.013698630,1.000000000,0.986486486,1.055172414,1.000000000,0.986486486,1.034482759,0.993150685,0.972972973,1.006896552,0.986666667,0.947712418,1.000000000,1.000000000,0.972972973,1.006896552,0.993103448,0.986301370,1.000000000,145000,145000
plain,initial,normal,256,plain,setup-cleanup,4096,1,0.052287582,equivalent,0.966442953,0.911392405,1.020833333,1.018245308,0.974005305,1.034913793,0.966666667,0.895061728,0.986394558,0.966887417,0.895705521,1.006896552,0.966666667,0.929032258,0.973154362,0.993150685,0.973574901,1.006711409,0.973333333,0.954248366,0.980519481,0.973333333,0.924050633,0.980000000,0.993333333,0.967532468,1.013071895,0.986301370,0.960264901,1.000000000,0.993333333,0.980392157,1.000000000,0.986301370,0.979591837,1.000000000,149000,144000
plain,initial,normal,8,plain,grow-pop,16,0,0.030000000,equivalent,1.002114165,0.987980769,1.024390244,0.998179738,0.975485301,1.045535914,1.008385744,0.979775281,1.022916667,1.004056795,0.993963783,1.037500000,0.991820041,0.981288981,1.021598272,0.993038394,0.961952181,1.010155320,1.004566210,0.975770925,1.026476578,1.006607930,0.980237154,1.016260163,0.956611570,0.922907489,0.977642276,0.937373737,0.932279910,0.977822581,0.962577963,0.845995893,0.977642276,0.944000000,0.835365854,0.977822581,463000,471000
plain,initial,normal,8,plain,grow-pop,16,1,0.030000000,equivalent,1.009638554,0.965957447,1.028824834,1.008793572,0.953807039,1.030994651,1.006302521,0.963320463,1.012738854,1.004065041,0.982725528,1.016877637,0.981781377,0.956066946,1.004830918,0.991379980,0.934868122,0.993438277,1.002053388,0.981404959,1.022675737,0.993914807,0.983903421,1.041666667,0.963039014,0.949541284,1.083900227,0.953684211,0.943310658,1.013303769,0.961460446,0.943661972,1.093821510,0.949579832,0.923809524,1.015555556,469000,457000
plain,initial,normal,8,plain,grow-pop,256,0,0.030000000,equivalent,1.002512563,0.953658537,1.017412935,0.980583508,0.972288744,1.020143475,1.002252252,0.977827051,1.037558685,1.013667426,1.004545455,1.070615034,0.975186104,0.965034965,1.024752475,0.994227933,0.954264486,1.023859708,0.997752809,0.945652174,1.030701754,0.971238938,0.953947368,1.050884956,0.885964912,0.884279476,0.968397291,0.891891892,0.860262009,0.924107143,0.896017699,0.878524946,0.970588235,0.897959184,0.871578947,0.926174497,405000,396000
plain,initial,normal,8,plain,grow-pop,256,1,0.030000000,equivalent,1.005076142,0.997455471,1.073529412,1.012315369,0.969019240,1.102543720,0.997737557,0.973684211,1.029345372,0.997727273,0.975770925,1.034013605,1.000000000,0.930069930,1.030456853,0.985837795,0.936411316,1.034403670,1.004587156,0.966740576,1.042986425,0.997757848,0.982646421,1.004576659,0.903669725,0.866962306,0.968397291,0.896788991,0.877551020,0.910313901,0.889390519,0.878524946,0.981693364,0.891402715,0.876681614,0.916478555,394000,394000
plain,initial,normal,8,plain,grow-pop,4096,0,0.030000000,ambiguous,1.003984064,0.987878788,1.028806584,1.011419042,0.963463533,1.028806584,1.000000000,0.984555985,1.025341131,1.002004008,0.998007968,1.019960080,1.001912046,0.982248521,1.151821862,1.035093331,0.988394584,1.085698755,0.998120301,0.927689594,1.060903733,0.998091603,0.973025048,1.052313883,0.956947162,0.888888889,0.983082707,0.982658960,0.945841393,1.053703704,0.976833977,0.971098266,0.998091603,0.990059642,0.940959410,1.087954111,504000,510000
plain,initial,normal,8,plain,grow-pop,4096,1,0.030000000,ambiguous,1.004106776,1.000000000,1.012295082,1.006122449,0.980806142,1.026244030,0.996131528,0.986407767,1.019569472,0.996039604,0.988118812,1.010000000,1.000000000,0.989898990,1.016326531,0.997794546,0.985582138,1.028283313,0.996124031,0.965973535,1.029182879,1.000000000,0.996000000,1.033932136,0.955426357,0.935727788,0.970355731,0.958904110,0.935727788,0.976470588,0.980000000,0.951550388,0.991983968,0.985943775,0.951550388,0.990059642,491000,492000
plain,initial,normal,8,plain,heapify-pop,16,0,0.040909091,equivalent,0.995850622,0.987603306,1.000000000,0.991150442,0.969957082,1.004862845,1.000000000,0.991031390,1.030973451,1.013392857,0.995535714,1.017777778,1.037974684,1.016597510,1.090909091,1.015311481,0.998840349,1.039978545,1.017777778,1.013043478,1.066666667,1.040909091,1.008658009,1.072398190,1.071111111,1.039301310,1.084444444,1.096069869,1.069868996,1.109170306,1.077922078,1.039473684,1.095454545,1.069868996,1.051282051,1.113924051,241000,254000
plain,initial,normal,8,plain,heapify-pop,16,1,0.040909091,equivalent,0.995884774,0.954198473,1.045833333,0.979508197,0.944580364,1.041164435,1.004464286,0.995670996,1.067567568,0.995633188,0.982832618,1.004504505,1.016666667,1.000000000,1.084388186,1.017467249,0.989912281,1.074999543,1.004464286,0.982300885,1.027027027,1.013513514,0.977973568,1.048458150,1.066666667,1.034934498,1.081081081,1.072072072,1.062222222,1.112554113,1.052631579,1.044052863,1.082608696,1.072072072,1.016806723,1.103004292,238000,244000
plain,initial,normal,8,plain,heapify-pop,256,0,0.040268456,equivalent,0.996598639,0.983766234,1.021126761,0.989920897,0.966796004,1.063526488,1.000000000,0.960132890,1.023972603,0.993311037,0.961165049,1.016611296,1.037671233,0.986798680,1.087248322,1.004805707,0.940475255,1.024273601,1.026755853,1.006711409,1.094771242,1.040268456,0.996763754,1.086378738,0.993464052,0.949832776,1.017064846,0.993442623,0.934328358,1.035143770,0.971153846,0.938511327,0.990033223,0.971698113,0.933121019,0.990825688,292000,303000
plain,initial,normal,8,plain,heapify-pop,256,1,0.040268456,equivalent,1.003401361,0.973421927,1.079584775,0.996819185,0.960311867,1.010238908,1.006734007,0.996655518,1.072664360,1.000000000,0.983713355,1.066225166,1.003289474,0.963455150,1.136518771,0.999595071,0.976790169,1.132626584,0.993355482,0.983333333,1.006666667,1.000000000,0.970684039,1.013201320,1.006872852,0.956810631,1.027303754,1.003460208,0.969899666,1.140410959,0.966996700,0.951140065,0.983221477,0.963455150,0.938311688,1.084690554,293000,290000
plain,initial,normal,8,plain,heapify-pop,4096,0,0.045698925,equivalent,1.000000000,0.973429952,1.090225564,1.006362059,0.978663446,1.015075377,1.000000000,0.984210526,1.083333333,0.997319035,0.956410256,1.091891892,1.040094340,1.014778325,1.052896725,0.987669249,0.983312331,1.009046747,1.045698925,1.021164021,1.066844920,1.040322581,1.027027027,1.075268817,1.066312997,1.060846561,1.087179487,1.064599483,1.047381546,1.097014925,1.080645161,1.064343164,1.109947644,1.070129870,1.050000000,1.110831234,401000,416000
plain,initial,normal,8,plain,heapify-pop,4096,1,0.045698925,equivalent,0.997487437,0.987562189,1.007371007,0.995202647,0.977166798,1.018607096,1.000000000,0.984168865,1.010638298,1.005405405,0.892271663,1.010840108,0.997500000,0.918181818,1.015075377,0.997493734,0.920604462,1.012813046,1.000000000,0.994680851,1.024000000,1.000000000,0.991891892,1.008130081,1.074468085,1.061333333,1.157894737,1.065963061,1.052083333,1.088235294,1.084010840,1.072580645,1.192411924,1.084880637,1.064171123,1.100817439,404000,404000
plain,initial,normal,8,plain,pop-push,16,0,0.078341014,equivalent,1.069767442,1.030973451,1.079439252,0.992656795,0.920826715,1.069661509,1.078341014,0.991666667,1.119617225,1.077294686,1.061904762,1.100961538,1.004672897,0.986111111,1.055299539,1.013888889,0.985760057,1.090476190,0.986238532,0.967741935,1.019230769,1.000000000,0.971830986,1.056338028,1.000000000,0.981651376,1.019230769,1.004716981,0.995348837,1.090476190,1.014354067,1.004694836,1.038461538,1.024038462,0.960000000,1.090476190,214000,214000
plain,initial,normal,8,plain,pop-push,16,1,0.078341014,equivalent,1.000000000,0.977064220,1.060185185,1.004236178,0.958970438,1.070093458,1.009478673,0.963963964,1.023923445,1.000000000,0.985781991,1.033018868,0.986046512,0.918103448,1.009302326,1.004918215,0.951298240,1.033799955,0.976303318,0.933333333,1.028708134,0.990610329,0.958333333,1.004807692,1.018957346,0.995495495,1.033492823,1.014354067,0.981566820,1.053398058,1.038461538,1.018867925,1.074074074,1.024154589,1.009478673,1.048309179,216000,213000
plain,initial,normal,8,plain,pop-push,256,0,0.071729958,equivalent,1.064761905,1.022813688,1.085877863,1.016336842,0.975540787,1.026936684,1.057395143,1.039560440,1.091517857,1.071729958,1.041666667,1.084925690,1.003802281,1.000000000,1.028517110,1.001901141,0.977886917,1.012626917,1.006896552,0.991285403,1.024553571,0.993670886,0.987394958,1.023354565,1.176339286,1.145969499,1.210884354,1.170995671,1.150326797,1.213963964,1.116772824,1.102510460,1.126338330,1.121019108,1.107142857,1.141949153,526000,528000
plain,initial,normal,8,plain,pop-push,256,1,0.071729958,equivalent,0.992438563,0.970370370,1.003787879,1.011037528,0.917707768,1.033711676,0.982942431,0.956331878,1.091743119,1.004237288,0.989451477,1.031712474,0.968692449,0.953153153,0.985018727,1.023337533,0.964960163,1.053807234,0.962555066,0.926315789,0.991091314,0.969072165,0.963114754,0.985567010,1.176211454,1.134736842,1.224944321,1.198177677,1.172949002,1.221967963,1.123711340,1.096509240,1.139630390,1.119148936,1.095137421,1.138297872,545000,526000
plain,initial,normal,8,plain,pop-push,4096,0,0.030000000,equivalent,1.007471980,1.001223990,1.068441065,1.008956831,0.975757020,1.055098251,1.001293661,0.962121212,1.094986807,1.008695652,1.000000000,1.060945274,1.002436054,0.982608696,1.011250000,0.997518963,0.987577640,1.073142302,0.995012469,0.926011561,1.015189873,1.007528231,0.988929889,1.017412935,1.003740648,0.923699422,1.035308953,1.000000000,0.991260924,1.039141414,1.001243781,0.972939729,1.027534418,0.991293532,0.966992665,1.018564356,800000,797000
plain,initial,normal,8,plain,pop-push,4096,1,0.030000000,equivalent,1.006337136,0.997481108,1.032911392,0.998418392,0.966623937,1.013791013,1.006570302,0.997368421,1.041059603,0.996287129,0.991315136,1.007518797,0.991504854,0.953068592,1.010037641,1.000034420,0.964952240,1.035608214,0.993694830,0.975308642,1.001269036,1.000000000,0.983233533,1.014981273,1.002487562,0.983950617,1.023399015,1.006345178,0.987531172,1.023899371,1.003735990,0.982630273,1.022140221,0.995127893,0.974169742,1.006250000,806000,796000
plain,initial,normal,8,plain,replace-top,16,0,0.190476190,equivalent,1.000000000,1.000000000,1.090909091,1.000000000,1.000000000,1.140495868,1.000000000,0.954545455,1.000000000,1.000000000,0.958333333,1.043478261,1.000000000,0.954545455,1.047619048,1.000000000,0.911157025,1.047619048,1.000000000,0.956521739,1.047619048,1.000000000,0.958333333,1.043478261,1.000000000,0.954545455,1.047619048,1.000000000,0.954545455,1.000000000,0.913043478,0.913043478,0.958333333,0.916666667,0.913043478,0.956521739,21000,22000
plain,initial,normal,8,plain,replace-top,16,1,0.190476190,equivalent,1.000000000,1.000000000,1.047619048,1.000000000,0.954545455,1.047619048,1.000000000,1.000000000,1.047619048,1.000000000,1.000000000,1.043478261,1.000000000,0.954545455,1.000000000,1.000000000,0.814814815,1.047619048,1.000000000,0.954545455,1.227272727,1.000000000,0.958333333,1.043478261,1.000000000,0.954545455,1.000000000,1.000000000,0.814814815,1.000000000,0.916666667,0.846153846,0.956521739,0.913043478,0.875000000,0.916666667,22000,21000
plain,initial,normal,8,plain,replace-top,256,0,0.083333333,equivalent,1.000000000,0.944444444,1.020408163,1.000000000,0.963718821,1.020833333,1.000000000,0.979591837,1.020000000,1.000000000,1.000000000,1.020000000,1.000000000,1.000000000,1.020408163,1.000000000,0.979166667,1.020833333,1.000000000,0.979591837,1.021276596,1.000000000,1.000000000,1.020833333,1.020408163,1.020408163,1.042553191,1.020833333,1.020000000,1.041666667,1.000000000,1.000000000,1.020833333,1.000000000,1.000000000,1.020408163,50000,50000
plain,initial,normal,8,plain,replace-top,256,1,0.083333333,equivalent,0.961538462,0.909090909,1.000000000,0.981902195,0.965909091,1.080000000,0.960784314,0.888888889,1.000000000,0.944444444,0.924528302,0.961538462,1.000000000,0.877192982,1.020833333,0.980000000,0.857142857,1.020833333,1.000000000,1.000000000,1.166666667,1.000000000,0.961538462,1.020833333,1.020833333,1.000000000,1.163265306,1.020408163,0.875000000,1.020833333,1.020408163,0.961538462,1.163265306,1.000000000,1.000000000,1.020408163,50000,50000
plain,initial,normal,8,plain,replace-top,4096,0,0.052785924,equivalent,1.002865330,0.971428571,1.054285714,1.002699978,0.944287118,1.009590517,1.000000000,0.987654321,1.071207430,0.984984985,0.922413793,1.179012346,0.997142857,0.966480447,1.017391304,0.992021848,0.973187473,1.014171754,1.003125000,0.984567901,1.024615385,1.012578616,0.961077844,1.060790274,1.076923077,1.048632219,1.081570997,1.058103976,1.048048048,1.096573209,1.086956522,1.044910180,1.094339623,1.068535826,0.991404011,1.083076923,348000,348000
plain,initial,normal,8,plain,replace-top,4096,1,0.052785924,equivalent,0.950549451,0.902813299,1.005763689,0.995189685,0.944610211,1.008811458,0.961764706,0.939655172,0.996978852,0.947214076,0.933333333,1.027190332,0.991404011,0.974647887,1.011428571,1.001491914,0.954098082,1.027577444,0.993902439,0.978787879,1.021538462,1.018575851,0.963636364,1.068322981,1.080246914,1.048484848,1.094512195,1.077399381,1.042168675,1.087774295,1.080495356,1.051515152,1.113564669,1.063636364,1.029069767,1.088050314,350000,347000
plain,initial,normal,8,plain,setup-cleanup,16,0,0.102564103,equivalent,1.000000000,0.974358974,1.000000000,0.975000000,0.951219512,0.999342538,1.025641026,0.975000000,1.051282051,1.000000000,0.975000000,1.051282051,1.050000000,0.893617021,1.076923077,0.976744186,0.851063830,1.025641026,1.051282051,1.025000000,1.075000000,1.076923077,1.025000000,1.102564103,1.000000000,0.975000000,1.175000000,0.976744186,0.953488372,1.000000000,1.025641026,1.000000000,1.175000000,1.000000000,0.953488372,1.024390244,40000,41000
plain,initial,normal,8,plain,setup-cleanup,16,1,0.102564103,equivalent,1.000000000,1.000000000,1.026315789,1.000000000,0.975000000,1.026315789,1.000000000,0.975000000,1.025641026,1.000000000,0.952380952,1.025641026,0.951219512,0.928571429,0.975000000,1.023809524,0.975000000,1.075000000,0.906976744,0.886363636,0.975609756,0.930232558,0.847826087,0.975000000,0.976744186,0.930232558,1.000000000,1.000000000,0.975000000,1.000000000,1.000000000,0.869565217,1.050000000,1.000000000,0.975000000,1.025641026,42000,39000
plain,initial,normal,8,plain,setup-cleanup,256,0,0.129032258,equivalent,0.968750000,0.968750000,1.000000000,1.000000000,0.938476562,1.062500000,1.000000000,0.911764706,1.032258065,1.032258065,0.968750000,1.032258065,1.032258065,1.000000000,1.064516129,1.000977517,0.968750000,1.156250000,1.031250000,0.864864865,1.032258065,1.064516129,1.032258065,1.064516129,0.968750000,0.837837838,1.032258065,0.969696970,0.968750000,1.000000000,1.000000000,1.000000000,1.032258065,0.969696970,0.968750000,1.000000000,31000,32000
plain,initial,normal,8,plain,setup-cleanup,256,1,0.129032258,equivalent,1.032258065,0.968750000,1.032258065,1.032258065,0.968750000,1.065556712,1.000000000,0.968750000,1.000000000,1.000000000,1.000000000,1.032258065,1.000000000,0.794871795,1.000000000,0.968750000,0.844551282,1.032258065,0.968750000,0.914285714,1.032258065,1.000000000,0.861111111,1.032258065,1.000000000,0.968750000,1.147058824,0.968750000,0.968750000,1.000000000,1.000000000,0.939393939,1.147058824,0.968750000,0.968750000,1.000000000,31000,31000
plain,initial,normal,8,plain,setup-cleanup,4096,0,0.129032258,equivalent,1.032258065,1.000000000,1.032258065,1.000000000,0.939393939,1.065556712,1.032258065,0.968750000,1.096774194,1.031250000,0.968750000,1.290322581,1.032258065,1.031250000,1.032258065,1.000000000,0.969696970,1.032258065,1.032258065,1.000000000,1.064516129,1.032258065,1.000000000,1.064516129,1.000000000,0.968750000,1.032258065,1.000000000,0.969696970,1.031250000,1.000000000,0.968750000,1.032258065,1.000000000,0.969696970,1.031250000,31000,32000
plain,initial,normal,8,plain,setup-cleanup,4096,1,0.129032258,equivalent,1.000000000,0.968750000,1.032258065,1.000000000,0.968750000,1.032258065,1.000000000,0.968750000,1.032258065,1.000000000,1.000000000,1.032258065,0.969696970,0.861111111,1.032258065,1.000000000,0.944444444,1.065556712,0.968750000,0.911764706,1.000000000,0.939393939,0.864864865,1.000000000,1.000000000,0.968750000,1.058823529,1.000000000,0.968750000,1.032258065,1.000000000,0.918918919,1.058823529,1.032258065,0.968750000,1.032258065,33000,32000
plain,initial,retained,256,plain,grow-pop,16,0,0.048913043,equivalent,1.030379747,0.965770171,1.084183673,1.007481297,0.953667788,1.054293898,1.028350515,1.000000000,1.041558442,1.048913043,1.008042895,1.062670300,0.997481108,0.982543641,1.007462687,1.002570694,0.984757476,1.030450248,0.997422680,0.972906404,1.010362694,0.986666667,0.976253298,0.994694960,1.023195876,0.972906404,1.028497409,1.020725389,1.002531646,1.028645833,1.058047493,1.049608355,1.061497326,1.070270270,1.053333333,1.077127660,397000,396000
plain,initial,retained,256,plain,grow-pop,16,1,0.048913043,equivalent,1.000000000,0.965936740,1.002544529,1.000000000,0.969773300,1.006079565,1.000000000,0.960099751,1.031168831,0.994638070,0.956072351,1.018567639,1.007594937,1.002512563,1.025188917,0.999784123,0.965214605,1.033177402,1.007812500,0.992268041,1.043927649,1.010723861,0.992146597,1.019021739,1.023195876,1.015503876,1.033942559,1.017857143,0.982673267,1.057142857,1.067934783,1.041884817,1.078804348,1.067024129,1.052770449,1.079575597,396000,399000
plain,initial,retained,256,plain,grow-pop,256,0,0.039062500,equivalent,1.022181146,1.009124088,1.036900369,0.991907284,0.974269473,1.004761532,1.031986532,1.026981450,1.035775128,1.029880478,1.020202020,1.036217304,1.001858736,0.948853616,1.014760148,0.997956790,0.971104789,1.010866277,0.998336106,0.977086743,1.038333333,1.002008032,0.965250965,1.065606362,0.902356902,0.893687708,0.927986907,0.899833055,0.882825040,0.912162162,1.084337349,1.040540541,1.140845070,1.078156313,1.026119403,1.098159509,539000,538000
plain,initial,retained,256,plain,grow-pop,256,1,0.039062500,equivalent,0.971171171,0.963833635,0.996415771,0.996986852,0.980339705,1.029852541,0.970491803,0.967105263,1.001642036,0.960937500,0.951923077,0.990138067,1.001855288,0.992606285,1.031716418,1.001855288,0.991081191,1.045685279,1.000000000,0.956310680,1.008305648,0.990000000,0.948473282,1.032128514,0.898671096,0.873786408,0.910472973,0.907872697,0.899159664,0.929411765,1.076305221,1.030534351,1.086868687,1.087044534,1.075875486,1.097165992,539000,540000
plain,initial,retained,256,plain,grow-pop,4096,0,0.030000000,equivalent,0.996021220,0.971612903,1.112293144,1.005169521,0.946015085,1.076650601,0.993166287,0.972222222,1.051487414,1.001436782,0.994244604,1.035816619,1.000000000,0.990777339,1.022974607,1.001515364,0.985173394,1.031102669,0.994311718,0.990929705,1.005688282,1.000000000,0.988538682,1.015850144,0.857792947,0.856492027,0.931306306,0.858930603,0.850678733,0.960272418,1.086455331,1.078796562,1.189928058,1.083573487,1.062411348,1.226086957,754000,753000
plain,initial,retained,256,plain,grow-pop,4096,1,0.030000000,equivalent,0.978036176,0.956907478,1.005326232,1.000159034,0.959075359,1.037142125,0.972314507,0.943010753,1.041284404,0.977471840,0.972027972,1.015873016,0.998671979,0.976744186,1.000000000,0.989939752,0.983147725,1.004566210,0.997722096,0.988726043,1.009163803,0.997118156,0.992846924,1.007751938,0.867497169,0.855681818,0.872997712,0.858769932,0.854710556,0.864464692,1.086455331,1.000000000,1.096264368,1.080575540,0.969230769,1.095238095,760000,753000
plain,initial,retained,256,plain,heapify-pop,16,0,0.030674847,equivalent,1.000000000,0.989726027,1.003424658,1.000000000,0.989726027,1.006550591,1.000000000,0.996825397,1.006349206,1.000000000,0.993127148,1.006920415,0.993197279,0.957236842,1.089347079,0.983164983,0.969046585,1.036689818,0.996845426,0.975757576,1.050793651,1.003496503,0.996621622,1.034602076,0.923809524,0.884848485,0.946372240,0.921135647,0.887537994,0.957703927,1.017301038,0.986486486,1.066666667,1.013793103,0.996610169,1.060200669,294000,292000
plain,initial,retained,256,plain,heapify-pop,16,1,0.030674847,equivalent,0.966666667,0.932475884,1.082781457,0.997257384,0.986803723,1.113718070,0.969325153,0.935103245,1.003067485,0.973770492,0.966101695,0.993265993,1.000000000,0.989761092,1.031034483,0.992923268,0.983500951,1.037580733,1.000000000,0.993690852,1.044728435,1.000000000,0.979452055,1.031141869,0.920886076,0.913043478,0.933121019,0.917981073,0.904615385,0.949206349,1.006920415,0.993243243,1.020905923,1.010135135,0.970000000,1.013986014,291000,291000
plain,initial,retained,256,plain,heapify-pop,256,0,0.030000000,equivalent,1.002252252,0.997752809,1.033936652,0.998123827,0.981154333,1.044704926,1.001879699,0.959363958,1.038817006,1.004662005,0.977477477,1.030444965,1.002252252,0.982261641,1.006756757,1.001845018,0.980418748,1.014298006,0.998158379,0.990808824,1.003731343,0.993055556,0.979262673,1.013888889,0.825278810,0.814338235,0.847744361,0.827137546,0.821033210,0.837078652,1.022675737,1.009132420,1.027777778,1.020547945,1.013667426,1.044705882,444000,444000
plain,initial,retained,256,plain,heapify-pop,256,1,0.030000000,equivalent,0.969432314,0.954741379,1.004514673,0.992570755,0.990738519,1.004514673,0.978339350,0.960431655,1.000000000,0.977375566,0.911016949,1.011737089,1.002262443,0.971739130,1.015837104,1.004550025,0.994838277,1.024112604,0.998123827,0.976744186,1.011235955,0.997742664,0.974885845,1.013605442,0.824626866,0.812844037,0.827715356,0.828358209,0.818681319,0.844277674,1.023148148,1.004535147,1.038374718,1.037470726,0.993288591,1.053864169,443000,446000
plain,initial,retained,256,plain,heapify-pop,4096,0,0.030000000,equivalent,1.000000000,0.991163476,1.017910448,1.009615385,0.998792271,1.015457652,1.001204819,0.978848414,1.002415459,1.001569859,0.981623277,1.023006135,0.998514116,0.988252570,1.002989537,0.998514116,0.994475549,1.009010705,0.995226730,0.988137604,1.002415459,1.001557632,0.992272025,1.004702194,0.810714286,0.798329356,0.815347722,0.809123649,0.804556355,0.812048193,1.052959502,1.037094281,1.065830721,1.048211509,1.045171340,1.054773083,674000,673000
plain,initial,retained,256,plain,heapify-pop,4096,1,0.030000000,equivalent,1.001488095,0.901749664,1.011922504,1.010716398,0.906074602,1.055659802,0.995226730,0.948688712,1.012077295,0.998439938,0.981623277,1.004694836,1.000000000,0.988235294,1.002976190,1.000000000,0.984684748,1.006605779,1.000000000,0.994026284,1.003605769,0.996879875,0.993769470,1.007812500,0.810615199,0.801672640,0.817307692,0.806490385,0.803592814,0.813027744,1.050000000,1.043545879,1.060842434,1.048513302,1.041925466,1.056426332,672000,672000
plain,initial,retained,256,plain,pop-push,16,0,0.030000000,equivalent,1.000000000,0.979047619,1.021317829,1.006636100,0.997404762,1.014947864,0.991683992,0.981595092,1.006276151,0.996913580,0.984802432,1.021604938,0.998069498,0.994186047,1.069767442,0.995985846,0.983363148,1.020663789,1.002092050,0.989711934,1.087866109,1.006191950,0.979289941,1.094801223,1.079166667,1.059670782,1.084033613,1.072765073,1.061538462,1.090543260,1.579754601,1.523668639,1.598765432,1.578461538,1.541899441,1.613095238,516000,517000
plain,initial,retained,256,plain,pop-push,16,1,0.030000000,equivalent,0.998058252,0.984761905,1.003891051,0.999243697,0.986666667,1.008100237,1.000000000,0.985507246,1.006302521,1.006172840,0.984756098,1.033846154,1.005825243,1.000000000,1.019455253,0.991009023,0.967605832,1.013110096,1.012526096,0.989690722,1.037500000,1.006116208,0.964809384,1.009287926,1.073068894,1.061855670,1.077731092,1.068041237,1.036144578,1.087136929,1.588235294,1.510263930,1.594427245,1.584615385,1.574468085,1.595679012,514000,517000
plain,initial,retained,256,plain,pop-push,256,0,0.030000000,equivalent,0.992932862,0.983758701,1.003444317,0.994178676,0.986181752,1.039018749,0.996332518,0.965761511,1.002457002,1.000000000,0.993801653,1.012448133,0.995243757,0.973224680,1.010765550,1.000356423,0.962237005,1.018161396,0.996363636,0.983313468,1.036764706,0.995850622,0.981670061,1.008316008,1.021454112,1.012033694,1.051407589,1.020731707,0.988179669,1.030487805,1.738589212,1.702647658,1.785862786,1.741666667,1.723711340,1.753112033,838000,837000
plain,initial,retained,256,plain,pop-push,256,1,0.030000000,equivalent,1.000000000,0.969837587,1.013142174,1.000000000,0.969837587,1.026893410,1.000000000,0.972651605,1.024570025,1.002028398,0.991752577,1.012474012,0.997616210,0.991841492,1.005973716,0.995104039,0.980798843,1.012354029,1.004895961,0.979737783,1.015931373,1.000000000,0.997938144,1.028925620,1.023370234,1.022646007,1.028186275,1.018359853,1.008443908,1.035279805,1.729896907,1.705284553,1.772727273,1.727272727,1.687500000,1.747433265,838000,837000
plain,initial,retained,256,plain,pop-push,4096,0,0.030000000,equivalent,1.001238390,0.998261877,1.016666667,1.000743855,0.992496203,1.017228051,1.000552486,0.986913850,1.008796042,1.000754717,0.977661951,1.017490494,0.998151571,0.968936679,1.016039482,0.997285224,0.973730758,1.010791197,0.998357964,0.994565217,1.018805310,1.000762777,0.991691843,1.005299016,0.895201324,0.886075949,0.954969797,0.893092105,0.890109890,0.934390377,1.230362538,1.227100681,1.326468345,1.240670221,1.219879518,1.297646166,1629000,1629000
plain,initial,retained,256,plain,pop-push,4096,1,0.030000000,equivalent,1.000615006,0.978978979,1.001861042,0.991213795,0.963113897,1.005189484,1.002757860,0.996688742,1.040220386,1.000000000,0.988023952,1.079942898,1.000613497,0.996917386,1.005541872,1.003932504,0.988210684,1.013423836,0.996717724,0.984930032,1.008810573,0.996200608,0.991428571,1.005343511,0.889192140,0.873519914,0.893640351,0.891832230,0.882641921,0.898239824,1.229371688,1.163571429,1.238167939,1.231003040,1.176512968,1.241825095,1623000,1620000
