sample,4096,1,c_destination,0,4,1024,44894000,7782073390258454528
sample,4096,1,c_append_value,0,4,4,47549000,9880385145767354368
sample,4096,1,c_value,0,5,1024,44618000,3640089131576459264
sample,4096,1,c_destination,0,5,1024,44661000,3640089131576459264
sample,4096,1,c_append_value,0,5,4,47953000,1649639799433093120
sample,4096,1,whitefoot,0,5,1024,27895000,3640089131576459264
sample,4096,1,c_destination,0,6,1024,45201000,17944848946604015616
sample,4096,1,c_append_value,0,6,4,47989000,11865638526808383488
sample,4096,1,whitefoot,0,6,1024,29612000,17944848946604015616
sample,4096,1,c_value,0,6,1024,50973000,17944848946604015616
sample,4096,1,whitefoot,4,0,256,23553000,10389470725342625792
sample,4096,1,c_value,4,0,256,28059000,10389470725342625792
sample,4096,1,c_destination,4,0,256,28021000,10389470725342625792
sample,4096,1,c_append_value,4,0,2,26981000,15238911532001457152
sample,4096,1,c_value,4,1,256,27958000,17613670116669128704
sample,4096,1,c_destination,4,1,256,27979000,17613670116669128704
sample,4096,1,c_append_value,4,1,2,26979000,9530743066711960576
sample,4096,1,whitefoot,4,1,256,23585000,17613670116669128704
sample,4096,1,c_destination,4,2,256,27949000,6391125434286080000
sample,4096,1,c_append_value,4,2,2,27146000,3822574601422464000
sample,4096,1,whitefoot,4,2,256,23694000,6391125434286080000
sample,4096,1,c_value,4,2,256,28001000,6391125434286080000
sample,4096,1,c_append_value,4,3,2,27017000,16561150209842519040
sample,4096,1,whitefoot,4,3,256,22100000,13615324825612582912
sample,4096,1,c_value,4,3,256,24714000,13615324825612582912
sample,4096,1,c_destination,4,3,256,24705000,13615324825612582912
sample,4096,1,whitefoot,4,4,256,21510000,2392780143229534208
sample,4096,1,c_value,4,4,256,24915000,2392780143229534208
sample,4096,1,c_destination,4,4,256,24730000,2392780143229534208
sample,4096,1,c_append_value,4,4,2,23825000,10852981744553022464
sample,4096,1,c_value,4,5,256,24717000,9616979534556037120
sample,4096,1,c_destination,4,5,256,24735000,9616979534556037120
sample,4096,1,c_append_value,4,5,2,23856000,5144813279263525888
sample,4096,1,whitefoot,4,5,256,20775000,9616979534556037120
sample,4096,1,c_destination,4,6,256,25984000,16841178925882540032
sample,4096,1,c_append_value,4,6,2,24742000,17883388887683580928
sample,4096,1,whitefoot,4,6,256,22490000,16841178925882540032
sample,4096,1,c_value,4,6,256,26605000,16841178925882540032
