sample,4096,1,c_destination,0,6,2048,26877000,8518853660719972352
sample,4096,1,c_append_value,0,6,8,30194000,9889608902908362752
sample,4096,1,whitefoot,0,6,4096,40877000,18234794833745018880
sample,4096,1,c_value,0,6,2048,28391000,8518853660719972352
sample,4096,1,whitefoot,4,0,1024,25938000,5336738145695694848
sample,4096,1,c_value,4,0,1024,29619000,5336738145695694848
sample,4096,1,c_destination,4,0,1024,29647000,5336738145695694848
sample,4096,1,c_append_value,4,0,8,28982000,8522528502928797696
sample,4096,1,c_value,4,1,1024,29561000,15786791637292154880
sample,4096,1,c_destination,4,1,1024,29765000,15786791637292154880
sample,4096,1,c_append_value,4,1,8,29045000,4136598715480363008
sample,4096,1,whitefoot,4,1,1024,25990000,15786791637292154880
sample,4096,1,c_destination,4,2,1024,29717000,7790101055179063296
sample,4096,1,c_append_value,4,2,8,29015000,18197413001741479936
sample,4096,1,whitefoot,4,2,1024,26180000,7790101055179063296
sample,4096,1,c_value,4,2,1024,29540000,7790101055179063296
sample,4096,1,c_append_value,4,3,8,28850000,13811483214293045248
sample,4096,1,whitefoot,4,3,1024,25723000,18240154546775523328
sample,4096,1,c_value,4,3,1024,29802000,18240154546775523328
sample,4096,1,c_destination,4,3,1024,29599000,18240154546775523328
sample,4096,1,whitefoot,4,4,1024,25770000,10243463964662431744
sample,4096,1,c_value,4,4,1024,29638000,10243463964662431744
sample,4096,1,c_destination,4,4,1024,29522000,10243463964662431744
sample,4096,1,c_append_value,4,4,8,28913000,9425553426844610560
sample,4096,1,c_value,4,5,1024,29724000,2246773382549340160
sample,4096,1,c_destination,4,5,1024,29770000,2246773382549340160
sample,4096,1,c_append_value,4,5,8,29024000,5039623639396175872
sample,4096,1,whitefoot,4,5,1024,26054000,2246773382549340160
sample,4096,1,c_destination,4,6,1024,29774000,12696826874145800192
sample,4096,1,c_append_value,4,6,8,29022000,653693851947741184
sample,4096,1,whitefoot,4,6,1024,26076000,12696826874145800192
sample,4096,1,c_value,4,6,1024,29668000,12696826874145800192
