run,comparison,cohort,arm,image,contract,pair_bytes,path,count,variant,sample,rounds,traces,elapsed_ns,checksum,requests,requested_bytes,peak_nodes,peak_bytes
initial,ab,1,a,baseline,normal,16,build-cleanup,8,avl-c,0,0,512,156000,3077802767231718459,4096,163840,8,320
initial,ab,1,a,baseline,normal,16,build-cleanup,8,direct-c,0,0,512,54000,3077802767231718459,512,192512,1,376
initial,ab,1,a,baseline,normal,16,build-cleanup,8,source-c,0,0,512,76000,3077802767231718459,512,258048,1,504
initial,ab,1,a,baseline,normal,16,build-cleanup,8,whitefoot,0,0,512,81000,3077802767231718459,512,258048,1,504
initial,ab,1,a,baseline,normal,16,build-cleanup,8,whitefoot,1,0,512,79000,17924797446048753971,512,258048,1,504
initial,ab,1,a,baseline,normal,16,build-cleanup,8,source-c,1,0,512,73000,17924797446048753971,512,258048,1,504
initial,ab,1,a,baseline,normal,16,build-cleanup,8,direct-c,1,0,512,52000,17924797446048753971,512,192512,1,376
initial,ab,1,a,baseline,normal,16,build-cleanup,8,avl-c,1,0,512,154000,17924797446048753971,4096,163840,8,320
initial,ab,1,a,baseline,normal,16,build-cleanup,8,avl-c,2,0,512,153000,17882887548535675786,4096,163840,8,320
initial,ab,1,a,baseline,normal,16,build-cleanup,8,direct-c,2,0,512,52000,17882887548535675786,512,192512,1,376
initial,ab,1,a,baseline,normal,16,build-cleanup,8,source-c,2,0,512,73000,17882887548535675786,512,258048,1,504
initial,ab,1,a,baseline,normal,16,build-cleanup,8,whitefoot,2,0,512,80000,17882887548535675786,512,258048,1,504
initial,ab,1,a,baseline,normal,16,build-cleanup,8,whitefoot,3,0,512,78000,6351210585211105274,512,258048,1,504
initial,ab,1,a,baseline,normal,16,build-cleanup,8,source-c,3,0,512,73000,6351210585211105274,512,258048,1,504
initial,ab,1,a,baseline,normal,16,build-cleanup,8,direct-c,3,0,512,52000,6351210585211105274,512,192512,1,376
initial,ab,1,a,baseline,normal,16,build-cleanup,8,avl-c,3,0,512,155000,6351210585211105274,4096,163840,8,320
initial,ab,1,a,baseline,normal,16,build-cleanup,8,avl-c,4,0,512,120000,3370865382716160821,4096,163840,8,320
initial,ab,1,a,baseline,normal,16,build-cleanup,8,direct-c,4,0,512,52000,3370865382716160821,512,192512,1,376
initial,ab,1,a,baseline,normal,16,build-cleanup,8,source-c,4,0,512,73000,3370865382716160821,512,258048,1,504
initial,ab,1,a,baseline,normal,16,build-cleanup,8,whitefoot,4,0,512,79000,3370865382716160821,512,258048,1,504
initial,ab,1,a,baseline,normal,16,build-cleanup,8,whitefoot,5,0,512,78000,4150792512825776551,512,258048,1,504
initial,ab,1,a,baseline,normal,16,build-cleanup,8,source-c,5,0,512,74000,4150792512825776551,512,258048,1,504
initial,ab,1,a,baseline,normal,16,build-cleanup,8,direct-c,5,0,512,52000,4150792512825776551,512,192512,1,376
initial,ab,1,a,baseline,normal,16,build-cleanup,8,avl-c,5,0,512,120000,4150792512825776551,4096,163840,8,320
initial,ab,1,a,baseline,normal,16,build-cleanup,256,avl-c,0,0,16,198000,11187340223651816348,4096,163840,256,10240
initial,ab,1,a,baseline,normal,16,build-cleanup,256,direct-c,0,0,16,103000,11187340223651816348,496,186496,31,11656
initial,ab,1,a,baseline,normal,16,build-cleanup,256,source-c,0,0,16,164000,11187340223651816348,496,249984,31,15624
initial,ab,1,a,baseline,normal,16,build-cleanup,256,whitefoot,0,0,16,157000,11187340223651816348,496,249984,31,15624
initial,ab,1,a,baseline,normal,16,build-cleanup,256,whitefoot,1,0,16,140000,15298068925535932056,496,249984,31,15624
initial,ab,1,a,baseline,normal,16,build-cleanup,256,source-c,1,0,16,143000,15298068925535932056,496,249984,31,15624
initial,ab,1,a,baseline,normal,16,build-cleanup,256,direct-c,1,0,16,92000,15298068925535932056,496,186496,31,11656
initial,ab,1,a,baseline,normal,16,build-cleanup,256,avl-c,1,0,16,196000,15298068925535932056,4096,163840,256,10240
initial,ab,1,a,baseline,normal,16,build-cleanup,256,avl-c,2,0,16,192000,12471564500656326582,4096,163840,256,10240
initial,ab,1,a,baseline,normal,16,build-cleanup,256,direct-c,2,0,16,90000,12471564500656326582,496,186496,31,11656
initial,ab,1,a,baseline,normal,16,build-cleanup,256,source-c,2,0,16,142000,12471564500656326582,496,249984,31,15624
initial,ab,1,a,baseline,normal,16,build-cleanup,256,whitefoot,2,0,16,147000,12471564500656326582,496,249984,31,15624
initial,ab,1,a,baseline,normal,16,build-cleanup,256,whitefoot,3,0,16,148000,17136505471144702852,496,249984,31,15624
initial,ab,1,a,baseline,normal,16,build-cleanup,256,source-c,3,0,16,150000,17136505471144702852,496,249984,31,15624
initial,ab,1,a,baseline,normal,16,build-cleanup,256,direct-c,3,0,16,94000,17136505471144702852,496,186496,31,11656
initial,ab,1,a,baseline,normal,16,build-cleanup,256,avl-c,3,0,16,198000,17136505471144702852,4096,163840,256,10240
initial,ab,1,a,baseline,normal,16,build-cleanup,256,avl-c,4,0,16,192000,13470399420062435132,4096,163840,256,10240
initial,ab,1,a,baseline,normal,16,build-cleanup,256,direct-c,4,0,16,89000,13470399420062435132,496,186496,31,11656
initial,ab,1,a,baseline,normal,16,build-cleanup,256,source-c,4,0,16,142000,13470399420062435132,496,249984,31,15624
initial,ab,1,a,baseline,normal,16,build-cleanup,256,whitefoot,4,0,16,141000,13470399420062435132,496,249984,31,15624
initial,ab,1,a,baseline,normal,16,build-cleanup,256,whitefoot,5,0,16,140000,4357765652136363365,496,249984,31,15624
initial,ab,1,a,baseline,normal,16,build-cleanup,256,source-c,5,0,16,141000,4357765652136363365,496,249984,31,15624
initial,ab,1,a,baseline,normal,16,build-cleanup,256,direct-c,5,0,16,89000,4357765652136363365,496,186496,31,11656
initial,ab,1,a,baseline,normal,16,build-cleanup,256,avl-c,5,0,16,192000,4357765652136363365,4096,163840,256,10240
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,avl-c,0,0,1,318000,10577754664363864676,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,direct-c,0,0,1,300000,10577754664363864676,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,source-c,0,0,1,382000,10577754664363864676,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,whitefoot,0,0,1,339000,10577754664363864676,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,whitefoot,1,0,1,330000,4683979154478348707,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,source-c,1,0,1,362000,4683979154478348707,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,direct-c,1,0,1,287000,4683979154478348707,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,avl-c,1,0,1,308000,4683979154478348707,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,avl-c,2,0,1,303000,6661689795545676767,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,direct-c,2,0,1,315000,6661689795545676767,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,source-c,2,0,1,379000,6661689795545676767,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,whitefoot,2,0,1,348000,6661689795545676767,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,whitefoot,3,0,1,352000,4421721045133421383,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,source-c,3,0,1,375000,4421721045133421383,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,direct-c,3,0,1,300000,4421721045133421383,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,avl-c,3,0,1,323000,4421721045133421383,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,avl-c,4,0,1,317000,10534435729410453292,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,direct-c,4,0,1,297000,10534435729410453292,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,source-c,4,0,1,377000,10534435729410453292,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,whitefoot,4,0,1,351000,10534435729410453292,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,whitefoot,5,0,1,357000,10480987938455170014,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,source-c,5,0,1,390000,10480987938455170014,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,direct-c,5,0,1,308000,10480987938455170014,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,build-cleanup,4096,avl-c,5,0,1,324000,10480987938455170014,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,hit-miss,8,avl-c,0,1024,1,43000,2544613827570477983,8,320,8,320
initial,ab,1,a,baseline,normal,16,hit-miss,8,direct-c,0,1024,1,52000,2544613827570477983,1,376,1,376
initial,ab,1,a,baseline,normal,16,hit-miss,8,source-c,0,1024,1,94000,2544613827570477983,1,504,1,504
initial,ab,1,a,baseline,normal,16,hit-miss,8,whitefoot,0,1024,1,62000,2544613827570477983,1,504,1,504
initial,ab,1,a,baseline,normal,16,hit-miss,8,whitefoot,1,1024,1,62000,5030790690630568545,1,504,1,504
initial,ab,1,a,baseline,normal,16,hit-miss,8,source-c,1,1024,1,93000,5030790690630568545,1,504,1,504
initial,ab,1,a,baseline,normal,16,hit-miss,8,direct-c,1,1024,1,50000,5030790690630568545,1,376,1,376
initial,ab,1,a,baseline,normal,16,hit-miss,8,avl-c,1,1024,1,42000,5030790690630568545,8,320,8,320
initial,ab,1,a,baseline,normal,16,hit-miss,8,avl-c,2,1024,1,43000,14621056810497255299,8,320,8,320
initial,ab,1,a,baseline,normal,16,hit-miss,8,direct-c,2,1024,1,51000,14621056810497255299,1,376,1,376
initial,ab,1,a,baseline,normal,16,hit-miss,8,source-c,2,1024,1,93000,14621056810497255299,1,504,1,504
initial,ab,1,a,baseline,normal,16,hit-miss,8,whitefoot,2,1024,1,61000,14621056810497255299,1,504,1,504
initial,ab,1,a,baseline,normal,16,hit-miss,8,whitefoot,3,1024,1,61000,2299884205089144646,1,504,1,504
initial,ab,1,a,baseline,normal,16,hit-miss,8,source-c,3,1024,1,93000,2299884205089144646,1,504,1,504
initial,ab,1,a,baseline,normal,16,hit-miss,8,direct-c,3,1024,1,53000,2299884205089144646,1,376,1,376
initial,ab,1,a,baseline,normal,16,hit-miss,8,avl-c,3,1024,1,43000,2299884205089144646,8,320,8,320
initial,ab,1,a,baseline,normal,16,hit-miss,8,avl-c,4,1024,1,43000,9429020719255536417,8,320,8,320
initial,ab,1,a,baseline,normal,16,hit-miss,8,direct-c,4,1024,1,53000,9429020719255536417,1,376,1,376
initial,ab,1,a,baseline,normal,16,hit-miss,8,source-c,4,1024,1,95000,9429020719255536417,1,504,1,504
initial,ab,1,a,baseline,normal,16,hit-miss,8,whitefoot,4,1024,1,61000,9429020719255536417,1,504,1,504
initial,ab,1,a,baseline,normal,16,hit-miss,8,whitefoot,5,1024,1,61000,13383183502616440262,1,504,1,504
initial,ab,1,a,baseline,normal,16,hit-miss,8,source-c,5,1024,1,93000,13383183502616440262,1,504,1,504
initial,ab,1,a,baseline,normal,16,hit-miss,8,direct-c,5,1024,1,49000,13383183502616440262,1,376,1,376
initial,ab,1,a,baseline,normal,16,hit-miss,8,avl-c,5,1024,1,41000,13383183502616440262,8,320,8,320
initial,ab,1,a,baseline,normal,16,hit-miss,256,avl-c,0,32,1,122000,9057260274343556623,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,hit-miss,256,direct-c,0,32,1,190000,9057260274343556623,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,hit-miss,256,source-c,0,32,1,293000,9057260274343556623,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,hit-miss,256,whitefoot,0,32,1,218000,9057260274343556623,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,hit-miss,256,whitefoot,1,32,1,179000,16672421336423087069,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,hit-miss,256,source-c,1,32,1,236000,16672421336423087069,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,hit-miss,256,direct-c,1,32,1,157000,16672421336423087069,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,hit-miss,256,avl-c,1,32,1,118000,16672421336423087069,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,hit-miss,256,avl-c,2,32,1,113000,3362186162026956220,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,hit-miss,256,direct-c,2,32,1,176000,3362186162026956220,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,hit-miss,256,source-c,2,32,1,304000,3362186162026956220,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,hit-miss,256,whitefoot,2,32,1,217000,3362186162026956220,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,hit-miss,256,whitefoot,3,32,1,181000,11550719305246486032,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,hit-miss,256,source-c,3,32,1,246000,11550719305246486032,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,hit-miss,256,direct-c,3,32,1,180000,11550719305246486032,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,hit-miss,256,avl-c,3,32,1,123000,11550719305246486032,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,hit-miss,256,avl-c,4,32,1,117000,15444582779029288436,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,hit-miss,256,direct-c,4,32,1,146000,15444582779029288436,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,hit-miss,256,source-c,4,32,1,247000,15444582779029288436,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,hit-miss,256,whitefoot,4,32,1,194000,15444582779029288436,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,hit-miss,256,whitefoot,5,32,1,179000,1232392432011326836,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,hit-miss,256,source-c,5,32,1,234000,1232392432011326836,31,15624,31,15624
initial,ab,1,a,baseline,normal,16,hit-miss,256,direct-c,5,32,1,154000,1232392432011326836,31,11656,31,11656
initial,ab,1,a,baseline,normal,16,hit-miss,256,avl-c,5,32,1,116000,1232392432011326836,256,10240,256,10240
initial,ab,1,a,baseline,normal,16,hit-miss,4096,avl-c,0,2,1,528000,8497386473953290234,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,hit-miss,4096,direct-c,0,2,1,874000,8497386473953290234,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,hit-miss,4096,source-c,0,2,1,1077000,8497386473953290234,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,hit-miss,4096,whitefoot,0,2,1,952000,8497386473953290234,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,hit-miss,4096,whitefoot,1,2,1,924000,6620817307054579695,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,hit-miss,4096,source-c,1,2,1,1053000,6620817307054579695,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,hit-miss,4096,direct-c,1,2,1,856000,6620817307054579695,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,hit-miss,4096,avl-c,1,2,1,502000,6620817307054579695,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,hit-miss,4096,avl-c,2,2,1,488000,14584893733163510546,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,hit-miss,4096,direct-c,2,2,1,849000,14584893733163510546,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,hit-miss,4096,source-c,2,2,1,1054000,14584893733163510546,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,hit-miss,4096,whitefoot,2,2,1,957000,14584893733163510546,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,hit-miss,4096,whitefoot,3,2,1,930000,14542621158675777415,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,hit-miss,4096,source-c,3,2,1,1041000,14542621158675777415,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,hit-miss,4096,direct-c,3,2,1,864000,14542621158675777415,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,hit-miss,4096,avl-c,3,2,1,514000,14542621158675777415,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,hit-miss,4096,avl-c,4,2,1,503000,3411412128828879223,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,hit-miss,4096,direct-c,4,2,1,840000,3411412128828879223,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,hit-miss,4096,source-c,4,2,1,1027000,3411412128828879223,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,hit-miss,4096,whitefoot,4,2,1,936000,3411412128828879223,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,hit-miss,4096,whitefoot,5,2,1,949000,2911758924518004104,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,hit-miss,4096,source-c,5,2,1,1045000,2911758924518004104,363,182952,363,182952
initial,ab,1,a,baseline,normal,16,hit-miss,4096,direct-c,5,2,1,846000,2911758924518004104,365,137240,365,137240
initial,ab,1,a,baseline,normal,16,hit-miss,4096,avl-c,5,2,1,507000,2911758924518004104,4096,163840,4096,163840
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,avl-c,0,1024,1,355000,14151578214610147557,8200,328000,8,320
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,direct-c,0,1024,1,211000,14151578214610147557,1,376,1,376
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,source-c,0,1024,1,283000,14151578214610147557,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,whitefoot,0,1024,1,261000,14151578214610147557,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,whitefoot,1,1024,1,260000,17255007329733447000,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,source-c,1,1024,1,277000,17255007329733447000,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,direct-c,1,1024,1,213000,17255007329733447000,1,376,1,376
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,avl-c,1,1024,1,360000,17255007329733447000,8200,328000,8,320
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,avl-c,2,1024,1,367000,15347459984823657788,8200,328000,8,320
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,direct-c,2,1024,1,219000,15347459984823657788,1,376,1,376
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,source-c,2,1024,1,291000,15347459984823657788,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,whitefoot,2,1024,1,265000,15347459984823657788,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,whitefoot,3,1024,1,263000,2893900076149919541,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,source-c,3,1024,1,284000,2893900076149919541,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,direct-c,3,1024,1,214000,2893900076149919541,1,376,1,376
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,avl-c,3,1024,1,356000,2893900076149919541,8200,328000,8,320
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,avl-c,4,1024,1,353000,5867564153249226782,8200,328000,8,320
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,direct-c,4,1024,1,215000,5867564153249226782,1,376,1,376
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,source-c,4,1024,1,275000,5867564153249226782,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,whitefoot,4,1024,1,259000,5867564153249226782,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,whitefoot,5,1024,1,259000,2941353795540808426,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,source-c,5,1024,1,277000,2941353795540808426,1,504,1,504
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,direct-c,5,1024,1,211000,2941353795540808426,1,376,1,376
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,8,avl-c,5,1024,1,354000,2941353795540808426,8200,328000,8,320
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,avl-c,0,32,1,1103000,15045687812456274234,8448,337920,256,10240
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,direct-c,0,32,1,783000,15045687812456274234,93,34968,33,12408
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,source-c,0,32,1,1194000,15045687812456274234,36,18144,33,16632
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,whitefoot,0,32,1,936000,15045687812456274234,36,18144,33,16632
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,whitefoot,1,32,1,774000,9593112806538463411,36,18144,33,16632
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,source-c,1,32,1,1126000,9593112806538463411,36,18144,33,16632
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,direct-c,1,32,1,728000,9593112806538463411,93,34968,33,12408
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,avl-c,1,32,1,1025000,9593112806538463411,8448,337920,256,10240
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,avl-c,2,32,1,954000,6821874709816505565,8448,337920,256,10240
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,direct-c,2,32,1,708000,6821874709816505565,93,34968,33,12408
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,source-c,2,32,1,1188000,6821874709816505565,36,18144,33,16632
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,whitefoot,2,32,1,820000,6821874709816505565,36,18144,33,16632
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,whitefoot,3,32,1,777000,11996525847546410767,36,18144,33,16632
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,source-c,3,32,1,1123000,11996525847546410767,36,18144,33,16632
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,direct-c,3,32,1,725000,11996525847546410767,93,34968,33,12408
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,avl-c,3,32,1,1018000,11996525847546410767,8448,337920,256,10240
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,avl-c,4,32,1,971000,8314424461268026747,8448,337920,256,10240
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,direct-c,4,32,1,712000,8314424461268026747,93,34968,33,12408
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,source-c,4,32,1,1181000,8314424461268026747,36,18144,33,16632
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,whitefoot,4,32,1,824000,8314424461268026747,36,18144,33,16632
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,whitefoot,5,32,1,759000,11994638494413553215,36,18144,33,16632
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,source-c,5,32,1,1180000,11994638494413553215,36,18144,33,16632
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,direct-c,5,32,1,715000,11994638494413553215,93,34968,33,12408
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,256,avl-c,5,32,1,1024000,11994638494413553215,8448,337920,256,10240
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,avl-c,0,2,1,1783000,2274382621178134555,12288,491520,4096,163840
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,direct-c,0,2,1,1816000,2274382621178134555,366,137616,366,137616
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,source-c,0,2,1,1929000,2274382621178134555,563,283752,562,283248
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,whitefoot,0,2,1,1793000,2274382621178134555,563,283752,562,283248
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,whitefoot,1,2,1,1761000,150295215286734920,563,283752,562,283248
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,source-c,1,2,1,1840000,150295215286734920,563,283752,562,283248
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,direct-c,1,2,1,1760000,150295215286734920,366,137616,366,137616
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,avl-c,1,2,1,1762000,150295215286734920,12288,491520,4096,163840
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,avl-c,2,2,1,1730000,9200959192876770169,12288,491520,4096,163840
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,direct-c,2,2,1,1759000,9200959192876770169,366,137616,366,137616
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,source-c,2,2,1,1952000,9200959192876770169,563,283752,562,283248
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,whitefoot,2,2,1,1712000,9200959192876770169,563,283752,562,283248
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,whitefoot,3,2,1,1722000,16180990349953641121,563,283752,562,283248
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,source-c,3,2,1,1851000,16180990349953641121,563,283752,562,283248
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,direct-c,3,2,1,1775000,16180990349953641121,366,137616,366,137616
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,avl-c,3,2,1,1751000,16180990349953641121,12288,491520,4096,163840
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,avl-c,4,2,1,1831000,10761409014595480978,12288,491520,4096,163840
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,direct-c,4,2,1,1800000,10761409014595480978,366,137616,366,137616
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,source-c,4,2,1,1892000,10761409014595480978,563,283752,562,283248
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,whitefoot,4,2,1,1792000,10761409014595480978,563,283752,562,283248
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,whitefoot,5,2,1,1731000,1366123243507223787,563,283752,562,283248
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,source-c,5,2,1,1835000,1366123243507223787,563,283752,562,283248
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,direct-c,5,2,1,1774000,1366123243507223787,366,137616,366,137616
initial,ab,1,a,baseline,normal,16,replace-edit-remove-insert,4096,avl-c,5,2,1,1785000,1366123243507223787,12288,491520,4096,163840
initial,ab,1,a,baseline,normal,16,range-16,8,avl-c,0,1024,1,109000,14373097849899288419,8,320,8,320
initial,ab,1,a,baseline,normal,16,range-16,8,direct-c,0,1024,1,61000,14373097849899288419,1,376,1,376
initial,ab,1,a,baseline,normal,16,range-16,8,source-c,0,1024,1,105000,14373097849899288419,1,504,1,504
initial,ab,1,a,baseline,normal,16,range-16,8,whitefoot,0,1024,1,104000,14373097849899288419,1,504,1,504
initial,ab,1,a,baseline,normal,16,range-16,8,whitefoot,1,1024,1,104000,5946793111106473632,1,504,1,504
initial,ab,1,a,baseline,normal,16,range-16,8,source-c,1,1024,1,106000,5946793111106473632,1,504,1,504
initial,ab,1,a,baseline,normal,16,range-16,8,direct-c,1,1024,1,61000,5946793111106473632,1,376,1,376
initial,ab,1,a,baseline,normal,16,range-16,8,avl-c,1,1024,1,108000,5946793111106473632,8,320,8,320
initial,ab,1,a,baseline,normal,16,range-16,8,avl-c,2,1024,1,108000,16798191499598812238,8,320,8,320
initial,ab,1,a,baseline,normal,16,range-16,8,direct-c,2,1024,1,60000,16798191499598812238,1,376,1,376
