bundle	round	compiler	seconds	exit	llvm_sha256	sources_identical
tests/programs/heap_run.wf	3	base	0.034639	0	1b4a29a4d7df9ae3d39b49a4b421d70c8d0eaa79f4cdbe03b3e7f4bd0cacd762	True
tests/programs/heap_run.wf	4	base	0.031259	0	1b4a29a4d7df9ae3d39b49a4b421d70c8d0eaa79f4cdbe03b3e7f4bd0cacd762	True
tests/programs/heap_run.wf	4	candidate	0.032074	0	1b4a29a4d7df9ae3d39b49a4b421d70c8d0eaa79f4cdbe03b3e7f4bd0cacd762	True
tests/programs/io_broken_pipe.wf	0	base	0.034467	0	b0dcbaed3034458b4b7938ef9770e41193dced5b643bcef766b249a9d86aab23	True
tests/programs/io_broken_pipe.wf	0	candidate	0.033117	0	b0dcbaed3034458b4b7938ef9770e41193dced5b643bcef766b249a9d86aab23	True
tests/programs/io_broken_pipe.wf	1	candidate	0.032826	0	b0dcbaed3034458b4b7938ef9770e41193dced5b643bcef766b249a9d86aab23	True
tests/programs/io_broken_pipe.wf	1	base	0.034182	0	b0dcbaed3034458b4b7938ef9770e41193dced5b643bcef766b249a9d86aab23	True
tests/programs/io_broken_pipe.wf	2	base	0.031581	0	b0dcbaed3034458b4b7938ef9770e41193dced5b643bcef766b249a9d86aab23	True
tests/programs/io_broken_pipe.wf	2	candidate	0.031551	0	b0dcbaed3034458b4b7938ef9770e41193dced5b643bcef766b249a9d86aab23	True
tests/programs/io_broken_pipe.wf	3	candidate	0.031684	0	b0dcbaed3034458b4b7938ef9770e41193dced5b643bcef766b249a9d86aab23	True
tests/programs/io_broken_pipe.wf	3	base	0.031140	0	b0dcbaed3034458b4b7938ef9770e41193dced5b643bcef766b249a9d86aab23	True
tests/programs/io_broken_pipe.wf	4	base	0.051128	0	b0dcbaed3034458b4b7938ef9770e41193dced5b643bcef766b249a9d86aab23	True
tests/programs/io_broken_pipe.wf	4	candidate	0.032815	0	b0dcbaed3034458b4b7938ef9770e41193dced5b643bcef766b249a9d86aab23	True
tests/programs/io_chunked_read.wf	0	base	0.032747	0	ae31cfc013596bbb7dedb24a33bfcd0fb959ebbbccd81ceac03318b27a6f6dd9	True
tests/programs/io_chunked_read.wf	0	candidate	0.033637	0	ae31cfc013596bbb7dedb24a33bfcd0fb959ebbbccd81ceac03318b27a6f6dd9	True
tests/programs/io_chunked_read.wf	1	candidate	0.031368	0	ae31cfc013596bbb7dedb24a33bfcd0fb959ebbbccd81ceac03318b27a6f6dd9	True
tests/programs/io_chunked_read.wf	1	base	0.035527	0	ae31cfc013596bbb7dedb24a33bfcd0fb959ebbbccd81ceac03318b27a6f6dd9	True
tests/programs/io_chunked_read.wf	2	base	0.035260	0	ae31cfc013596bbb7dedb24a33bfcd0fb959ebbbccd81ceac03318b27a6f6dd9	True
tests/programs/io_chunked_read.wf	2	candidate	0.031549	0	ae31cfc013596bbb7dedb24a33bfcd0fb959ebbbccd81ceac03318b27a6f6dd9	True
tests/programs/io_chunked_read.wf	3	candidate	0.032918	0	ae31cfc013596bbb7dedb24a33bfcd0fb959ebbbccd81ceac03318b27a6f6dd9	True
tests/programs/io_chunked_read.wf	3	base	0.035913	0	ae31cfc013596bbb7dedb24a33bfcd0fb959ebbbccd81ceac03318b27a6f6dd9	True
tests/programs/io_chunked_read.wf	4	base	0.032909	0	ae31cfc013596bbb7dedb24a33bfcd0fb959ebbbccd81ceac03318b27a6f6dd9	True
tests/programs/io_chunked_read.wf	4	candidate	0.033909	0	ae31cfc013596bbb7dedb24a33bfcd0fb959ebbbccd81ceac03318b27a6f6dd9	True
tests/programs/io_complete_first_slice.wf	0	base	0.058316	0	79cd294abeb30ee0dad14aa0c91249bb4f184eb1b9cc5a4fc8683a821bef6152	False
tests/programs/io_complete_first_slice.wf	0	candidate	0.048467	0	e135885b88ea24726d2e2155dd1b366e7e322e497b444a9273929c6ee67ab4d5	False
tests/programs/io_complete_first_slice.wf	1	candidate	0.048077	0	e135885b88ea24726d2e2155dd1b366e7e322e497b444a9273929c6ee67ab4d5	False
tests/programs/io_complete_first_slice.wf	1	base	0.056989	0	79cd294abeb30ee0dad14aa0c91249bb4f184eb1b9cc5a4fc8683a821bef6152	False
tests/programs/io_complete_first_slice.wf	2	base	0.056449	0	79cd294abeb30ee0dad14aa0c91249bb4f184eb1b9cc5a4fc8683a821bef6152	False
tests/programs/io_complete_first_slice.wf	2	candidate	0.067457	0	e135885b88ea24726d2e2155dd1b366e7e322e497b444a9273929c6ee67ab4d5	False
tests/programs/io_complete_first_slice.wf	3	candidate	0.051966	0	e135885b88ea24726d2e2155dd1b366e7e322e497b444a9273929c6ee67ab4d5	False
tests/programs/io_complete_first_slice.wf	3	base	0.059614	0	79cd294abeb30ee0dad14aa0c91249bb4f184eb1b9cc5a4fc8683a821bef6152	False
tests/programs/io_complete_first_slice.wf	4	base	0.057605	0	79cd294abeb30ee0dad14aa0c91249bb4f184eb1b9cc5a4fc8683a821bef6152	False
tests/programs/io_complete_first_slice.wf	4	candidate	0.049389	0	e135885b88ea24726d2e2155dd1b366e7e322e497b444a9273929c6ee67ab4d5	False
tests/programs/io_exact_prefix.wf	0	base	0.032351	0	0f43d4041ed5631c4a8d4b08539fb3271e4dccaea47bd6d661fd0c9293da1523	True
tests/programs/io_exact_prefix.wf	0	candidate	0.033369	0	0f43d4041ed5631c4a8d4b08539fb3271e4dccaea47bd6d661fd0c9293da1523	True
tests/programs/io_exact_prefix.wf	1	candidate	0.031873	0	0f43d4041ed5631c4a8d4b08539fb3271e4dccaea47bd6d661fd0c9293da1523	True
tests/programs/io_exact_prefix.wf	1	base	0.031252	0	0f43d4041ed5631c4a8d4b08539fb3271e4dccaea47bd6d661fd0c9293da1523	True
tests/programs/io_exact_prefix.wf	2	base	0.031993	0	0f43d4041ed5631c4a8d4b08539fb3271e4dccaea47bd6d661fd0c9293da1523	True
tests/programs/io_exact_prefix.wf	2	candidate	0.036568	0	0f43d4041ed5631c4a8d4b08539fb3271e4dccaea47bd6d661fd0c9293da1523	True
tests/programs/io_exact_prefix.wf	3	candidate	0.031335	0	0f43d4041ed5631c4a8d4b08539fb3271e4dccaea47bd6d661fd0c9293da1523	True
tests/programs/io_exact_prefix.wf	3	base	0.031677	0	0f43d4041ed5631c4a8d4b08539fb3271e4dccaea47bd6d661fd0c9293da1523	True
tests/programs/io_exact_prefix.wf	4	base	0.031227	0	0f43d4041ed5631c4a8d4b08539fb3271e4dccaea47bd6d661fd0c9293da1523	True
tests/programs/io_exact_prefix.wf	4	candidate	0.036209	0	0f43d4041ed5631c4a8d4b08539fb3271e4dccaea47bd6d661fd0c9293da1523	True
tests/programs/io_open_and_read.wf	0	base	0.031850	0	f7d6f1fb1f569815d2ac695c9fd8ea3cc5daffec75e6e49a2a64a2c7ee7ec1f4	False
tests/programs/io_open_and_read.wf	0	candidate	0.029975	0	f45ee0b13a45b698dfb708bdca207c9709a8c7c684e730d2c49edaf32836fdfe	False
tests/programs/io_open_and_read.wf	1	candidate	0.029283	0	f45ee0b13a45b698dfb708bdca207c9709a8c7c684e730d2c49edaf32836fdfe	False
tests/programs/io_open_and_read.wf	1	base	0.032872	0	f7d6f1fb1f569815d2ac695c9fd8ea3cc5daffec75e6e49a2a64a2c7ee7ec1f4	False
tests/programs/io_open_and_read.wf	2	base	0.031820	0	f7d6f1fb1f569815d2ac695c9fd8ea3cc5daffec75e6e49a2a64a2c7ee7ec1f4	False
tests/programs/io_open_and_read.wf	2	candidate	0.031889	0	f45ee0b13a45b698dfb708bdca207c9709a8c7c684e730d2c49edaf32836fdfe	False
tests/programs/io_open_and_read.wf	3	candidate	0.030018	0	f45ee0b13a45b698dfb708bdca207c9709a8c7c684e730d2c49edaf32836fdfe	False
tests/programs/io_open_and_read.wf	3	base	0.032227	0	f7d6f1fb1f569815d2ac695c9fd8ea3cc5daffec75e6e49a2a64a2c7ee7ec1f4	False
tests/programs/io_open_and_read.wf	4	base	0.034383	0	f7d6f1fb1f569815d2ac695c9fd8ea3cc5daffec75e6e49a2a64a2c7ee7ec1f4	False
tests/programs/io_open_and_read.wf	4	candidate	0.035281	0	f45ee0b13a45b698dfb708bdca207c9709a8c7c684e730d2c49edaf32836fdfe	False
tests/programs/io_ordered_writes.wf	0	base	0.048424	0	0d4fbf6c9cb8d95ea0914208ae12e85b56ccf038d74ccd55e02e5edf43656a4a	True
tests/programs/io_ordered_writes.wf	0	candidate	0.043095	0	0d4fbf6c9cb8d95ea0914208ae12e85b56ccf038d74ccd55e02e5edf43656a4a	True
tests/programs/io_ordered_writes.wf	1	candidate	0.028840	0	0d4fbf6c9cb8d95ea0914208ae12e85b56ccf038d74ccd55e02e5edf43656a4a	True
tests/programs/io_ordered_writes.wf	1	base	0.028992	0	0d4fbf6c9cb8d95ea0914208ae12e85b56ccf038d74ccd55e02e5edf43656a4a	True
tests/programs/io_ordered_writes.wf	2	base	0.028075	0	0d4fbf6c9cb8d95ea0914208ae12e85b56ccf038d74ccd55e02e5edf43656a4a	True
tests/programs/io_ordered_writes.wf	2	candidate	0.029807	0	0d4fbf6c9cb8d95ea0914208ae12e85b56ccf038d74ccd55e02e5edf43656a4a	True
tests/programs/io_ordered_writes.wf	3	candidate	0.029198	0	0d4fbf6c9cb8d95ea0914208ae12e85b56ccf038d74ccd55e02e5edf43656a4a	True
tests/programs/io_ordered_writes.wf	3	base	0.028488	0	0d4fbf6c9cb8d95ea0914208ae12e85b56ccf038d74ccd55e02e5edf43656a4a	True
tests/programs/io_ordered_writes.wf	4	base	0.029764	0	0d4fbf6c9cb8d95ea0914208ae12e85b56ccf038d74ccd55e02e5edf43656a4a	True
tests/programs/io_ordered_writes.wf	4	candidate	0.041198	0	0d4fbf6c9cb8d95ea0914208ae12e85b56ccf038d74ccd55e02e5edf43656a4a	True
tests/programs/io_propagate_open.wf	0	base	0.033483	0	37acb1bb0f26d0abfb40c2a67c49d039bbd9df7acee7c23e802e2c5c2cbd971a	False
tests/programs/io_propagate_open.wf	0	candidate	0.031385	0	9a510525bb1f036d46a1e48736648611856c49d10e39ce25dbef79977202c401	False
tests/programs/io_propagate_open.wf	1	candidate	0.032792	0	9a510525bb1f036d46a1e48736648611856c49d10e39ce25dbef79977202c401	False
tests/programs/io_propagate_open.wf	1	base	0.031366	0	37acb1bb0f26d0abfb40c2a67c49d039bbd9df7acee7c23e802e2c5c2cbd971a	False
tests/programs/io_propagate_open.wf	2	base	0.031843	0	37acb1bb0f26d0abfb40c2a67c49d039bbd9df7acee7c23e802e2c5c2cbd971a	False
tests/programs/io_propagate_open.wf	2	candidate	0.031346	0	9a510525bb1f036d46a1e48736648611856c49d10e39ce25dbef79977202c401	False
tests/programs/io_propagate_open.wf	3	candidate	0.030393	0	9a510525bb1f036d46a1e48736648611856c49d10e39ce25dbef79977202c401	False
tests/programs/io_propagate_open.wf	3	base	0.031438	0	37acb1bb0f26d0abfb40c2a67c49d039bbd9df7acee7c23e802e2c5c2cbd971a	False
tests/programs/io_propagate_open.wf	4	base	0.031172	0	37acb1bb0f26d0abfb40c2a67c49d039bbd9df7acee7c23e802e2c5c2cbd971a	False
tests/programs/io_propagate_open.wf	4	candidate	0.030016	0	9a510525bb1f036d46a1e48736648611856c49d10e39ce25dbef79977202c401	False
tests/programs/io_vacant_read.wf	0	base	0.033627	0	7daa89d4466356ba899cef52ed2b48c8d69e2f57bff4629e7a48b80b7e6f7e72	False
tests/programs/io_vacant_read.wf	0	candidate	0.032193	0	453ae59df6afc0ef35daf05dcf1dc7651e093ca46bcb0e11506b315ec7f820e3	False
tests/programs/io_vacant_read.wf	1	candidate	0.033858	0	453ae59df6afc0ef35daf05dcf1dc7651e093ca46bcb0e11506b315ec7f820e3	False
tests/programs/io_vacant_read.wf	1	base	0.042559	0	7daa89d4466356ba899cef52ed2b48c8d69e2f57bff4629e7a48b80b7e6f7e72	False
tests/programs/io_vacant_read.wf	2	base	0.035135	0	7daa89d4466356ba899cef52ed2b48c8d69e2f57bff4629e7a48b80b7e6f7e72	False
tests/programs/io_vacant_read.wf	2	candidate	0.036483	0	453ae59df6afc0ef35daf05dcf1dc7651e093ca46bcb0e11506b315ec7f820e3	False
tests/programs/io_vacant_read.wf	3	candidate	0.030701	0	453ae59df6afc0ef35daf05dcf1dc7651e093ca46bcb0e11506b315ec7f820e3	False
tests/programs/io_vacant_read.wf	3	base	0.032602	0	7daa89d4466356ba899cef52ed2b48c8d69e2f57bff4629e7a48b80b7e6f7e72	False
tests/programs/io_vacant_read.wf	4	base	0.032757	0	7daa89d4466356ba899cef52ed2b48c8d69e2f57bff4629e7a48b80b7e6f7e72	False
tests/programs/io_vacant_read.wf	4	candidate	0.037419	0	453ae59df6afc0ef35daf05dcf1dc7651e093ca46bcb0e11506b315ec7f820e3	False
tests/programs/io_write_prefix.wf	0	base	0.034054	0	c5813dd179c73159af2be6359d50b49890645c6e97ffa56c1e7d843b4b5a3097	False
tests/programs/io_write_prefix.wf	0	candidate	0.029678	0	79d30f5ef59edf9a38c3dba91e258e9356eb4bdf4aef8b42a4c7a7275eda04ed	False
tests/programs/io_write_prefix.wf	1	candidate	0.035085	0	79d30f5ef59edf9a38c3dba91e258e9356eb4bdf4aef8b42a4c7a7275eda04ed	False
tests/programs/io_write_prefix.wf	1	base	0.030114	0	c5813dd179c73159af2be6359d50b49890645c6e97ffa56c1e7d843b4b5a3097	False
tests/programs/io_write_prefix.wf	2	base	0.033994	0	c5813dd179c73159af2be6359d50b49890645c6e97ffa56c1e7d843b4b5a3097	False
tests/programs/io_write_prefix.wf	2	candidate	0.030042	0	79d30f5ef59edf9a38c3dba91e258e9356eb4bdf4aef8b42a4c7a7275eda04ed	False
tests/programs/io_write_prefix.wf	3	candidate	0.030678	0	79d30f5ef59edf9a38c3dba91e258e9356eb4bdf4aef8b42a4c7a7275eda04ed	False
tests/programs/io_write_prefix.wf	3	base	0.051125	0	c5813dd179c73159af2be6359d50b49890645c6e97ffa56c1e7d843b4b5a3097	False
tests/programs/io_write_prefix.wf	4	base	0.030030	0	c5813dd179c73159af2be6359d50b49890645c6e97ffa56c1e7d843b4b5a3097	False
tests/programs/io_write_prefix.wf	4	candidate	0.029257	0	79d30f5ef59edf9a38c3dba91e258e9356eb4bdf4aef8b42a4c7a7275eda04ed	False
tests/programs/ipv4_checksum.wf	0	base	0.037039	0	26c96d1012ff7e29c3b9b5d5142a730676575e32ed71763333d8ebe69930ba81	True
tests/programs/ipv4_checksum.wf	0	candidate	0.037308	0	26c96d1012ff7e29c3b9b5d5142a730676575e32ed71763333d8ebe69930ba81	True
tests/programs/ipv4_checksum.wf	1	candidate	0.039658	0	26c96d1012ff7e29c3b9b5d5142a730676575e32ed71763333d8ebe69930ba81	True
tests/programs/ipv4_checksum.wf	1	base	0.036564	0	26c96d1012ff7e29c3b9b5d5142a730676575e32ed71763333d8ebe69930ba81	True
tests/programs/ipv4_checksum.wf	2	base	0.036754	0	26c96d1012ff7e29c3b9b5d5142a730676575e32ed71763333d8ebe69930ba81	True
tests/programs/ipv4_checksum.wf	2	candidate	0.038549	0	26c96d1012ff7e29c3b9b5d5142a730676575e32ed71763333d8ebe69930ba81	True
tests/programs/ipv4_checksum.wf	3	candidate	0.036060	0	26c96d1012ff7e29c3b9b5d5142a730676575e32ed71763333d8ebe69930ba81	True
tests/programs/ipv4_checksum.wf	3	base	0.034625	0	26c96d1012ff7e29c3b9b5d5142a730676575e32ed71763333d8ebe69930ba81	True
tests/programs/ipv4_checksum.wf	4	base	0.036244	0	26c96d1012ff7e29c3b9b5d5142a730676575e32ed71763333d8ebe69930ba81	True
tests/programs/ipv4_checksum.wf	4	candidate	0.036771	0	26c96d1012ff7e29c3b9b5d5142a730676575e32ed71763333d8ebe69930ba81	True
tests/programs/mandelbrot_grid.wf	0	base	0.033340	0	fce6cf75561b025ed716474f38da7feea77813ad69f143e2e9d43910f40d8896	True
tests/programs/mandelbrot_grid.wf	0	candidate	0.038024	0	fce6cf75561b025ed716474f38da7feea77813ad69f143e2e9d43910f40d8896	True
tests/programs/mandelbrot_grid.wf	1	candidate	0.034693	0	fce6cf75561b025ed716474f38da7feea77813ad69f143e2e9d43910f40d8896	True
tests/programs/mandelbrot_grid.wf	1	base	0.033415	0	fce6cf75561b025ed716474f38da7feea77813ad69f143e2e9d43910f40d8896	True
tests/programs/mandelbrot_grid.wf	2	base	0.033581	0	fce6cf75561b025ed716474f38da7feea77813ad69f143e2e9d43910f40d8896	True
tests/programs/mandelbrot_grid.wf	2	candidate	0.032251	0	fce6cf75561b025ed716474f38da7feea77813ad69f143e2e9d43910f40d8896	True
tests/programs/mandelbrot_grid.wf	3	candidate	0.031911	0	fce6cf75561b025ed716474f38da7feea77813ad69f143e2e9d43910f40d8896	True
tests/programs/mandelbrot_grid.wf	3	base	0.032641	0	fce6cf75561b025ed716474f38da7feea77813ad69f143e2e9d43910f40d8896	True
tests/programs/mandelbrot_grid.wf	4	base	0.032551	0	fce6cf75561b025ed716474f38da7feea77813ad69f143e2e9d43910f40d8896	True
tests/programs/mandelbrot_grid.wf	4	candidate	0.032738	0	fce6cf75561b025ed716474f38da7feea77813ad69f143e2e9d43910f40d8896	True
tests/programs/option_slots.wf	0	base	0.193142	0	2d167ac83fb69256ad440f6c6bfb2c36df1744143a94906a12d867a3497a9b8e	True
tests/programs/option_slots.wf	0	candidate	0.192386	0	2d167ac83fb69256ad440f6c6bfb2c36df1744143a94906a12d867a3497a9b8e	True
tests/programs/option_slots.wf	1	candidate	0.191003	0	2d167ac83fb69256ad440f6c6bfb2c36df1744143a94906a12d867a3497a9b8e	True
tests/programs/option_slots.wf	1	base	0.193183	0	2d167ac83fb69256ad440f6c6bfb2c36df1744143a94906a12d867a3497a9b8e	True
tests/programs/option_slots.wf	2	base	0.199447	0	2d167ac83fb69256ad440f6c6bfb2c36df1744143a94906a12d867a3497a9b8e	True
tests/programs/option_slots.wf	2	candidate	0.196288	0	2d167ac83fb69256ad440f6c6bfb2c36df1744143a94906a12d867a3497a9b8e	True
tests/programs/option_slots.wf	3	candidate	0.196104	0	2d167ac83fb69256ad440f6c6bfb2c36df1744143a94906a12d867a3497a9b8e	True
tests/programs/option_slots.wf	3	base	0.199846	0	2d167ac83fb69256ad440f6c6bfb2c36df1744143a94906a12d867a3497a9b8e	True
tests/programs/option_slots.wf	4	base	0.191323	0	2d167ac83fb69256ad440f6c6bfb2c36df1744143a94906a12d867a3497a9b8e	True
tests/programs/option_slots.wf	4	candidate	0.186736	0	2d167ac83fb69256ad440f6c6bfb2c36df1744143a94906a12d867a3497a9b8e	True
tests/programs/owned_link_cursors.wf	0	base	0.038375	0	9618a9a5249a137dd278bbb5b0450b04b0c8ac7a6d09f3a8acaa11bdfef96e3f	True
tests/programs/owned_link_cursors.wf	0	candidate	0.063145	0	9618a9a5249a137dd278bbb5b0450b04b0c8ac7a6d09f3a8acaa11bdfef96e3f	True
tests/programs/owned_link_cursors.wf	1	candidate	0.038040	0	9618a9a5249a137dd278bbb5b0450b04b0c8ac7a6d09f3a8acaa11bdfef96e3f	True
tests/programs/owned_link_cursors.wf	1	base	0.041678	0	9618a9a5249a137dd278bbb5b0450b04b0c8ac7a6d09f3a8acaa11bdfef96e3f	True
tests/programs/owned_link_cursors.wf	2	base	0.038498	0	9618a9a5249a137dd278bbb5b0450b04b0c8ac7a6d09f3a8acaa11bdfef96e3f	True
tests/programs/owned_link_cursors.wf	2	candidate	0.039237	0	9618a9a5249a137dd278bbb5b0450b04b0c8ac7a6d09f3a8acaa11bdfef96e3f	True
tests/programs/owned_link_cursors.wf	3	candidate	0.037844	0	9618a9a5249a137dd278bbb5b0450b04b0c8ac7a6d09f3a8acaa11bdfef96e3f	True
tests/programs/owned_link_cursors.wf	3	base	0.043153	0	9618a9a5249a137dd278bbb5b0450b04b0c8ac7a6d09f3a8acaa11bdfef96e3f	True
tests/programs/owned_link_cursors.wf	4	base	0.041364	0	9618a9a5249a137dd278bbb5b0450b04b0c8ac7a6d09f3a8acaa11bdfef96e3f	True
tests/programs/owned_link_cursors.wf	4	candidate	0.041121	0	9618a9a5249a137dd278bbb5b0450b04b0c8ac7a6d09f3a8acaa11bdfef96e3f	True
tests/programs/par_layout.wf	0	base	0.092460	0	5d722b69ac634a1e3c93d2a6dbf9ed58a216f138d21df14c773b7c4e1b573874	True
tests/programs/par_layout.wf	0	candidate	0.090432	0	5d722b69ac634a1e3c93d2a6dbf9ed58a216f138d21df14c773b7c4e1b573874	True
tests/programs/par_layout.wf	1	candidate	0.089808	0	5d722b69ac634a1e3c93d2a6dbf9ed58a216f138d21df14c773b7c4e1b573874	True
tests/programs/par_layout.wf	1	base	0.089195	0	5d722b69ac634a1e3c93d2a6dbf9ed58a216f138d21df14c773b7c4e1b573874	True
tests/programs/par_layout.wf	2	base	0.090583	0	5d722b69ac634a1e3c93d2a6dbf9ed58a216f138d21df14c773b7c4e1b573874	True
tests/programs/par_layout.wf	2	candidate	0.085937	0	5d722b69ac634a1e3c93d2a6dbf9ed58a216f138d21df14c773b7c4e1b573874	True
tests/programs/par_layout.wf	3	candidate	0.127927	0	5d722b69ac634a1e3c93d2a6dbf9ed58a216f138d21df14c773b7c4e1b573874	True
tests/programs/par_layout.wf	3	base	0.107073	0	5d722b69ac634a1e3c93d2a6dbf9ed58a216f138d21df14c773b7c4e1b573874	True
tests/programs/par_layout.wf	4	base	0.085545	0	5d722b69ac634a1e3c93d2a6dbf9ed58a216f138d21df14c773b7c4e1b573874	True
tests/programs/par_layout.wf	4	candidate	0.097563	0	5d722b69ac634a1e3c93d2a6dbf9ed58a216f138d21df14c773b7c4e1b573874	True
tests/programs/parallel/range_fold.wf	0	base	0.031737	0	c9215e459a0f623ec9dfd62b5c2ae781e001eaee6b2ab8dcab15195345eb2754	False
tests/programs/parallel/range_fold.wf	0	candidate	0.031664	0	cabe349d4468b0639561950b3502c9b3fda2c3687347ea34028dceb410c0d3c3	False
tests/programs/parallel/range_fold.wf	1	candidate	0.033051	0	cabe349d4468b0639561950b3502c9b3fda2c3687347ea34028dceb410c0d3c3	False
tests/programs/parallel/range_fold.wf	1	base	0.033097	0	c9215e459a0f623ec9dfd62b5c2ae781e001eaee6b2ab8dcab15195345eb2754	False
tests/programs/parallel/range_fold.wf	2	base	0.052108	0	c9215e459a0f623ec9dfd62b5c2ae781e001eaee6b2ab8dcab15195345eb2754	False
tests/programs/parallel/range_fold.wf	2	candidate	0.030379	0	cabe349d4468b0639561950b3502c9b3fda2c3687347ea34028dceb410c0d3c3	False
tests/programs/parallel/range_fold.wf	3	candidate	0.032336	0	cabe349d4468b0639561950b3502c9b3fda2c3687347ea34028dceb410c0d3c3	False
tests/programs/parallel/range_fold.wf	3	base	0.031578	0	c9215e459a0f623ec9dfd62b5c2ae781e001eaee6b2ab8dcab15195345eb2754	False
tests/programs/parallel/range_fold.wf	4	base	0.032110	0	c9215e459a0f623ec9dfd62b5c2ae781e001eaee6b2ab8dcab15195345eb2754	False
tests/programs/parallel/range_fold.wf	4	candidate	0.032564	0	cabe349d4468b0639561950b3502c9b3fda2c3687347ea34028dceb410c0d3c3	False
tests/programs/parallel/spine.wf	0	base	0.031631	0	dc57e2e91919f97ec048a6e1b43eab08a2cabfa98944fa111fec3a4d6b48578f	False
tests/programs/parallel/spine.wf	0	candidate	0.032222	0	e69c976d2a1ce60a309888fcf1930a35928cd5f5f068f496b3ca728638b996e2	False
tests/programs/parallel/spine.wf	1	candidate	0.032638	0	e69c976d2a1ce60a309888fcf1930a35928cd5f5f068f496b3ca728638b996e2	False
tests/programs/parallel/spine.wf	1	base	0.032513	0	dc57e2e91919f97ec048a6e1b43eab08a2cabfa98944fa111fec3a4d6b48578f	False
tests/programs/parallel/spine.wf	2	base	0.040101	0	dc57e2e91919f97ec048a6e1b43eab08a2cabfa98944fa111fec3a4d6b48578f	False
tests/programs/parallel/spine.wf	2	candidate	0.034125	0	e69c976d2a1ce60a309888fcf1930a35928cd5f5f068f496b3ca728638b996e2	False
tests/programs/parallel/spine.wf	3	candidate	0.033180	0	e69c976d2a1ce60a309888fcf1930a35928cd5f5f068f496b3ca728638b996e2	False
tests/programs/parallel/spine.wf	3	base	0.035444	0	dc57e2e91919f97ec048a6e1b43eab08a2cabfa98944fa111fec3a4d6b48578f	False
tests/programs/parallel/spine.wf	4	base	0.033236	0	dc57e2e91919f97ec048a6e1b43eab08a2cabfa98944fa111fec3a4d6b48578f	False
tests/programs/parallel/spine.wf	4	candidate	0.032117	0	e69c976d2a1ce60a309888fcf1930a35928cd5f5f068f496b3ca728638b996e2	False
tests/programs/parallel/tree.wf	0	base	0.043852	0	01b359e29e9b322706fed9b4d258f01b652c2cc377dad5115eec39d1d40860b8	False
tests/programs/parallel/tree.wf	0	candidate	0.037694	0	73a0f3aac916165884360d9e997b92a4a740c32b397950cdbd65a8430e73d220	False
tests/programs/parallel/tree.wf	1	candidate	0.036891	0	73a0f3aac916165884360d9e997b92a4a740c32b397950cdbd65a8430e73d220	False
tests/programs/parallel/tree.wf	1	base	0.040591	0	01b359e29e9b322706fed9b4d258f01b652c2cc377dad5115eec39d1d40860b8	False
tests/programs/parallel/tree.wf	2	base	0.039680	0	01b359e29e9b322706fed9b4d258f01b652c2cc377dad5115eec39d1d40860b8	False
tests/programs/parallel/tree.wf	2	candidate	0.061217	0	73a0f3aac916165884360d9e997b92a4a740c32b397950cdbd65a8430e73d220	False
tests/programs/parallel/tree.wf	3	candidate	0.037126	0	73a0f3aac916165884360d9e997b92a4a740c32b397950cdbd65a8430e73d220	False
tests/programs/parallel/tree.wf	3	base	0.044166	0	01b359e29e9b322706fed9b4d258f01b652c2cc377dad5115eec39d1d40860b8	False
tests/programs/parallel/tree.wf	4	base	0.037587	0	01b359e29e9b322706fed9b4d258f01b652c2cc377dad5115eec39d1d40860b8	False
tests/programs/parallel/tree.wf	4	candidate	0.036494	0	73a0f3aac916165884360d9e997b92a4a740c32b397950cdbd65a8430e73d220	False
tests/programs/parallel/window.wf	0	base	0.036045	0	81bec1baebdbdbe1dee1e3c18b3193587751bfb111417aa30f4cb34273359925	False
tests/programs/parallel/window.wf	0	candidate	0.038356	0	aedacc0949058f6a1280b97a4d0b2beba63b49ee5d36c3f1bfa72a74f4f5dfdd	False
tests/programs/parallel/window.wf	1	candidate	0.037568	0	aedacc0949058f6a1280b97a4d0b2beba63b49ee5d36c3f1bfa72a74f4f5dfdd	False
tests/programs/parallel/window.wf	1	base	0.039665	0	81bec1baebdbdbe1dee1e3c18b3193587751bfb111417aa30f4cb34273359925	False
tests/programs/parallel/window.wf	2	base	0.036805	0	81bec1baebdbdbe1dee1e3c18b3193587751bfb111417aa30f4cb34273359925	False
tests/programs/parallel/window.wf	2	candidate	0.036287	0	aedacc0949058f6a1280b97a4d0b2beba63b49ee5d36c3f1bfa72a74f4f5dfdd	False
tests/programs/parallel/window.wf	3	candidate	0.036754	0	aedacc0949058f6a1280b97a4d0b2beba63b49ee5d36c3f1bfa72a74f4f5dfdd	False
tests/programs/parallel/window.wf	3	base	0.035855	0	81bec1baebdbdbe1dee1e3c18b3193587751bfb111417aa30f4cb34273359925	False
tests/programs/parallel/window.wf	4	base	0.037267	0	81bec1baebdbdbe1dee1e3c18b3193587751bfb111417aa30f4cb34273359925	False
tests/programs/parallel/window.wf	4	candidate	0.035455	0	aedacc0949058f6a1280b97a4d0b2beba63b49ee5d36c3f1bfa72a74f4f5dfdd	False
tests/programs/percent_decode.wf	0	base	0.079258	0	c07414350aaee9cafc345919cd336f2d9f0284e213122165633ae4a2b54144e0	True
tests/programs/percent_decode.wf	0	candidate	0.069056	0	c07414350aaee9cafc345919cd336f2d9f0284e213122165633ae4a2b54144e0	True
