canonical_key	item_path	member_name	source_path	primary_contract_id	markers
src/alloc/vec/mod.rs.html#1537|provided_or_inherent_method|try_reserve	alloc::vec::Vec	try_reserve	src/alloc/vec/mod.rs.html#1537	SEQ-TRY-RESERVE-01	stable_safe_seed;allocation_cross_cut;one_hop_helper_return
src/alloc/vec/mod.rs.html#1580|provided_or_inherent_method|try_reserve_exact	alloc::vec::Vec	try_reserve_exact	src/alloc/vec/mod.rs.html#1580	SEQ-TRY-RESERVE-01	stable_safe_seed;allocation_cross_cut;one_hop_helper_return
src/alloc/vec/mod.rs.html#523|provided_or_inherent_method|with_capacity	alloc::vec::Vec	with_capacity	src/alloc/vec/mod.rs.html#523	SEQ-META-01	stable_safe_seed;allocation_cross_cut
src/core/cell.rs.html#1292|provided_or_inherent_method|as_ptr	core::cell::RefCell	as_ptr	src/core/cell.rs.html#1292	RAW-SAFE-PTR-01	stable_safe_seed;raw_obligation
src/core/cell.rs.html#1121|provided_or_inherent_method|borrow	core::cell::RefCell	borrow	src/core/cell.rs.html#1121	REFCELL-BORROW-01	stable_safe_seed;one_hop_helper_return
src/core/cell.rs.html#1221|provided_or_inherent_method|borrow_mut	core::cell::RefCell	borrow_mut	src/core/cell.rs.html#1221	REFCELL-BORROW-01	stable_safe_seed;one_hop_helper_return
src/core/cell.rs.html#1330|provided_or_inherent_method|get_mut	core::cell::RefCell	get_mut	src/core/cell.rs.html#1330	REFCELL-OWNER-01	stable_safe_seed
src/core/cell.rs.html#995|provided_or_inherent_method|into_inner	core::cell::RefCell	into_inner	src/core/cell.rs.html#995	REFCELL-OWNER-01	stable_safe_seed
src/core/cell.rs.html#971|provided_or_inherent_method|new	core::cell::RefCell	new	src/core/cell.rs.html#971	REFCELL-OWNER-01	stable_safe_seed
src/core/cell.rs.html#1025|provided_or_inherent_method|replace	core::cell::RefCell	replace	src/core/cell.rs.html#1025	REFCELL-REPLACE-01	stable_safe_seed
src/core/cell.rs.html#1049|provided_or_inherent_method|replace_with	core::cell::RefCell	replace_with	src/core/cell.rs.html#1049	REFCELL-REPLACE-01	stable_safe_seed
src/core/cell.rs.html#1079|provided_or_inherent_method|swap	core::cell::RefCell	swap	src/core/cell.rs.html#1079	REFCELL-REPLACE-01	stable_safe_seed
src/core/cell.rs.html#1430|provided_or_inherent_method|take	core::cell::RefCell	take	src/core/cell.rs.html#1430	REFCELL-REPLACE-01	stable_safe_seed
src/core/cell.rs.html#1158|provided_or_inherent_method|try_borrow	core::cell::RefCell	try_borrow	src/core/cell.rs.html#1158	REFCELL-TRY-01	stable_safe_seed;one_hop_helper_return
src/core/cell.rs.html#1255|provided_or_inherent_method|try_borrow_mut	core::cell::RefCell	try_borrow_mut	src/core/cell.rs.html#1255	REFCELL-TRY-01	stable_safe_seed;one_hop_helper_return
src/core/array/mod.rs.html#658|provided_or_inherent_method|as_mut_slice	std::array	as_mut_slice	src/core/array/mod.rs.html#658	ARR-VIEW-01	stable_safe_seed
src/core/array/mod.rs.html#650|provided_or_inherent_method|as_slice	std::array	as_slice	src/core/array/mod.rs.html#650	ARR-VIEW-01	stable_safe_seed
src/core/array/mod.rs.html#719|provided_or_inherent_method|each_mut	std::array	each_mut	src/core/array/mod.rs.html#719	ARR-EACH-01	stable_safe_seed
src/core/array/mod.rs.html#688|provided_or_inherent_method|each_ref	std::array	each_ref	src/core/array/mod.rs.html#688	ARR-EACH-01	stable_safe_seed
src/core/array/mod.rs.html#592|provided_or_inherent_method|map	std::array	map	src/core/array/mod.rs.html#592	ARR-MAP-01	stable_safe_seed
src/std/collections/hash/map.rs.html#484|provided_or_inherent_method|capacity	std::collections::hash_map::HashMap	capacity	src/std/collections/hash/map.rs.html#484	HMAP-META-01	stable_safe_seed
src/std/collections/hash/map.rs.html#867|provided_or_inherent_method|clear	std::collections::hash_map::HashMap	clear	src/std/collections/hash/map.rs.html#867	HMAP-DRAIN-01	stable_safe_seed;one_hop_protocol
src/std/collections/hash/map.rs.html#1269|provided_or_inherent_method|contains_key	std::collections::hash_map::HashMap	contains_key	src/std/collections/hash/map.rs.html#1269	HMAP-LOOKUP-01	stable_safe_seed
src/std/collections/hash/map.rs.html#776|provided_or_inherent_method|drain	std::collections::hash_map::HashMap	drain	src/std/collections/hash/map.rs.html#776	HMAP-DRAIN-01	stable_safe_seed;one_hop_protocol;one_hop_helper_return
src/std/collections/hash/map.rs.html#1013|provided_or_inherent_method|entry	std::collections::hash_map::HashMap	entry	src/std/collections/hash/map.rs.html#1013	MAP-ENTRY-01	stable_safe_seed;one_hop_protocol;one_hop_helper_return
src/std/collections/hash/map.rs.html#816|provided_or_inherent_method|extract_if	std::collections::hash_map::HashMap	extract_if	src/std/collections/hash/map.rs.html#816	HMAP-FILTER-01	stable_safe_seed;one_hop_helper_return
src/std/collections/hash/map.rs.html#1035|provided_or_inherent_method|get	std::collections::hash_map::HashMap	get	src/std/collections/hash/map.rs.html#1035	HMAP-LOOKUP-01	stable_safe_seed
src/std/collections/hash/map.rs.html#1172|provided_or_inherent_method|get_disjoint_mut	std::collections::hash_map::HashMap	get_disjoint_mut	src/std/collections/hash/map.rs.html#1172	HMAP-DISJOINT-01	stable_safe_seed
src/std/collections/hash/map.rs.html#1093|provided_or_inherent_method|get_key_value	std::collections::hash_map::HashMap	get_key_value	src/std/collections/hash/map.rs.html#1093	HMAP-LOOKUP-01	stable_safe_seed
src/std/collections/hash/map.rs.html#1297|provided_or_inherent_method|get_mut	std::collections::hash_map::HashMap	get_mut	src/std/collections/hash/map.rs.html#1297	HMAP-LOOKUP-01	stable_safe_seed
src/std/collections/hash/map.rs.html#885|provided_or_inherent_method|hasher	std::collections::hash_map::HashMap	hasher	src/std/collections/hash/map.rs.html#885	HMAP-META-01	stable_safe_seed
src/std/collections/hash/map.rs.html#1333|provided_or_inherent_method|insert	std::collections::hash_map::HashMap	insert	src/std/collections/hash/map.rs.html#1333	HMAP-INSERT-01	stable_safe_seed
src/std/collections/hash/map.rs.html#547|provided_or_inherent_method|into_keys	std::collections::hash_map::HashMap	into_keys	src/std/collections/hash/map.rs.html#547	HMAP-ITER-01	stable_safe_seed;one_hop_protocol;one_hop_helper_return
src/std/collections/hash/map.rs.html#643|provided_or_inherent_method|into_values	std::collections::hash_map::HashMap	into_values	src/std/collections/hash/map.rs.html#643	HMAP-ITER-01	stable_safe_seed;one_hop_protocol;one_hop_helper_return
src/std/collections/hash/map.rs.html#746|provided_or_inherent_method|is_empty	std::collections::hash_map::HashMap	is_empty	src/std/collections/hash/map.rs.html#746	HMAP-META-01	stable_safe_seed
src/std/collections/hash/map.rs.html#676|provided_or_inherent_method|iter	std::collections::hash_map::HashMap	iter	src/std/collections/hash/map.rs.html#676	HMAP-ITER-01	stable_safe_seed;one_hop_protocol;one_hop_helper_return
src/std/collections/hash/map.rs.html#711|provided_or_inherent_method|iter_mut	std::collections::hash_map::HashMap	iter_mut	src/std/collections/hash/map.rs.html#711	HMAP-ITER-01	stable_safe_seed;one_hop_protocol;one_hop_helper_return
src/std/collections/hash/map.rs.html#514|provided_or_inherent_method|keys	std::collections::hash_map::HashMap	keys	src/std/collections/hash/map.rs.html#514	HMAP-ITER-01	stable_safe_seed;one_hop_protocol;one_hop_helper_return
src/std/collections/hash/map.rs.html#728|provided_or_inherent_method|len	std::collections::hash_map::HashMap	len	src/std/collections/hash/map.rs.html#728	HMAP-META-01	stable_safe_seed
src/std/collections/hash/map.rs.html#270|provided_or_inherent_method|new	std::collections::hash_map::HashMap	new	src/std/collections/hash/map.rs.html#270	HMAP-META-01	stable_safe_seed
src/std/collections/hash/map.rs.html#1391|provided_or_inherent_method|remove	std::collections::hash_map::HashMap	remove	src/std/collections/hash/map.rs.html#1391	HMAP-REMOVE-01	stable_safe_seed
src/std/collections/hash/map.rs.html#1420|provided_or_inherent_method|remove_entry	std::collections::hash_map::HashMap	remove_entry	src/std/collections/hash/map.rs.html#1420	HMAP-REMOVE-01	stable_safe_seed
src/std/collections/hash/map.rs.html#915|provided_or_inherent_method|reserve	std::collections::hash_map::HashMap	reserve	src/std/collections/hash/map.rs.html#915	HMAP-RESERVE-01	stable_safe_seed;allocation_cross_cut
src/std/collections/hash/map.rs.html#845|provided_or_inherent_method|retain	std::collections::hash_map::HashMap	retain	src/std/collections/hash/map.rs.html#845	HMAP-FILTER-01	stable_safe_seed
src/std/collections/hash/map.rs.html#989|provided_or_inherent_method|shrink_to	std::collections::hash_map::HashMap	shrink_to	src/std/collections/hash/map.rs.html#989	HMAP-RESERVE-01	stable_safe_seed;allocation_cross_cut
src/std/collections/hash/map.rs.html#963|provided_or_inherent_method|shrink_to_fit	std::collections::hash_map::HashMap	shrink_to_fit	src/std/collections/hash/map.rs.html#963	HMAP-RESERVE-01	stable_safe_seed;allocation_cross_cut
src/std/collections/hash/map.rs.html#941|provided_or_inherent_method|try_reserve	std::collections::hash_map::HashMap	try_reserve	src/std/collections/hash/map.rs.html#941	HMAP-RESERVE-01	stable_safe_seed;allocation_cross_cut;one_hop_helper_return
src/std/collections/hash/map.rs.html#577|provided_or_inherent_method|values	std::collections::hash_map::HashMap	values	src/std/collections/hash/map.rs.html#577	HMAP-ITER-01	stable_safe_seed;one_hop_protocol;one_hop_helper_return
src/std/collections/hash/map.rs.html#610|provided_or_inherent_method|values_mut	std::collections::hash_map::HashMap	values_mut	src/std/collections/hash/map.rs.html#610	HMAP-ITER-01	stable_safe_seed;one_hop_protocol;one_hop_helper_return
src/std/collections/hash/map.rs.html#289|provided_or_inherent_method|with_capacity	std::collections::hash_map::HashMap	with_capacity	src/std/collections/hash/map.rs.html#289	HMAP-META-01	stable_safe_seed;allocation_cross_cut
src/std/collections/hash/map.rs.html#400|provided_or_inherent_method|with_capacity_and_hasher	std::collections::hash_map::HashMap	with_capacity_and_hasher	src/std/collections/hash/map.rs.html#400	HMAP-META-01	stable_safe_seed;allocation_cross_cut
src/std/collections/hash/map.rs.html#368|provided_or_inherent_method|with_hasher	std::collections::hash_map::HashMap	with_hasher	src/std/collections/hash/map.rs.html#368	HMAP-META-01	stable_safe_seed
src/std/collections/hash/set.rs.html#359|provided_or_inherent_method|capacity	std::collections::hash_set::HashSet	capacity	src/std/collections/hash/set.rs.html#359	HSET-META-01	stable_safe_seed
src/std/collections/hash/set.rs.html#539|provided_or_inherent_method|clear	std::collections::hash_set::HashSet	clear	src/std/collections/hash/set.rs.html#539	HSET-DRAIN-01	stable_safe_seed;one_hop_protocol
src/std/collections/hash/set.rs.html#806|provided_or_inherent_method|contains	std::collections::hash_set::HashSet	contains	src/std/collections/hash/set.rs.html#806	HSET-LOOKUP-01	stable_safe_seed
src/std/collections/hash/set.rs.html#690|provided_or_inherent_method|difference	std::collections::hash_set::HashSet	difference	src/std/collections/hash/set.rs.html#690	SET-ALG-02	stable_safe_seed;one_hop_helper_return
src/std/collections/hash/set.rs.html#453|provided_or_inherent_method|drain	std::collections::hash_set::HashSet	drain	src/std/collections/hash/set.rs.html#453	HSET-DRAIN-01	stable_safe_seed;one_hop_protocol;one_hop_helper_return
src/std/collections/hash/set.rs.html#490|provided_or_inherent_method|extract_if	std::collections::hash_set::HashSet	extract_if	src/std/collections/hash/set.rs.html#490	HSET-FILTER-01	stable_safe_seed;one_hop_helper_return
src/std/collections/hash/set.rs.html#831|provided_or_inherent_method|get	std::collections::hash_set::HashSet	get	src/std/collections/hash/set.rs.html#831	HSET-LOOKUP-01	stable_safe_seed
src/std/collections/hash/set.rs.html#557|provided_or_inherent_method|hasher	std::collections::hash_set::HashSet	hasher	src/std/collections/hash/set.rs.html#557	HSET-META-01	stable_safe_seed
src/std/collections/hash/set.rs.html#1034|provided_or_inherent_method|insert	std::collections::hash_set::HashSet	insert	src/std/collections/hash/set.rs.html#1034	HSET-INSERT-01	stable_safe_seed
src/std/collections/hash/set.rs.html#752|provided_or_inherent_method|intersection	std::collections::hash_set::HashSet	intersection	src/std/collections/hash/set.rs.html#752	SET-ALG-02	stable_safe_seed;one_hop_helper_return
src/std/collections/hash/set.rs.html#955|provided_or_inherent_method|is_disjoint	std::collections::hash_set::HashSet	is_disjoint	src/std/collections/hash/set.rs.html#955	SET-REL-01	stable_safe_seed
src/std/collections/hash/set.rs.html#424|provided_or_inherent_method|is_empty	std::collections::hash_set::HashSet	is_empty	src/std/collections/hash/set.rs.html#424	HSET-META-01	stable_safe_seed
src/std/collections/hash/set.rs.html#981|provided_or_inherent_method|is_subset	std::collections::hash_set::HashSet	is_subset	src/std/collections/hash/set.rs.html#981	SET-REL-01	stable_safe_seed
src/std/collections/hash/set.rs.html#1007|provided_or_inherent_method|is_superset	std::collections::hash_set::HashSet	is_superset	src/std/collections/hash/set.rs.html#1007	SET-REL-01	stable_safe_seed
src/std/collections/hash/set.rs.html#388|provided_or_inherent_method|iter	std::collections::hash_set::HashSet	iter	src/std/collections/hash/set.rs.html#388	HSET-ITER-01	stable_safe_seed;one_hop_protocol;one_hop_helper_return
src/std/collections/hash/set.rs.html#406|provided_or_inherent_method|len	std::collections::hash_set::HashSet	len	src/std/collections/hash/set.rs.html#406	HSET-META-01	stable_safe_seed
src/std/collections/hash/set.rs.html#149|provided_or_inherent_method|new	std::collections::hash_set::HashSet	new	src/std/collections/hash/set.rs.html#149	HSET-META-01	stable_safe_seed
src/std/collections/hash/set.rs.html#1081|provided_or_inherent_method|remove	std::collections::hash_set::HashSet	remove	src/std/collections/hash/set.rs.html#1081	HSET-REMOVE-01	stable_safe_seed
src/std/collections/hash/set.rs.html#1056|provided_or_inherent_method|replace	std::collections::hash_set::HashSet	replace	src/std/collections/hash/set.rs.html#1056	HSET-INSERT-01	stable_safe_seed
src/std/collections/hash/set.rs.html#588|provided_or_inherent_method|reserve	std::collections::hash_set::HashSet	reserve	src/std/collections/hash/set.rs.html#588	HSET-RESERVE-01	stable_safe_seed;allocation_cross_cut
src/std/collections/hash/set.rs.html#518|provided_or_inherent_method|retain	std::collections::hash_set::HashSet	retain	src/std/collections/hash/set.rs.html#518	HSET-FILTER-01	stable_safe_seed
src/std/collections/hash/set.rs.html#660|provided_or_inherent_method|shrink_to	std::collections::hash_set::HashSet	shrink_to	src/std/collections/hash/set.rs.html#660	HSET-RESERVE-01	stable_safe_seed;allocation_cross_cut
src/std/collections/hash/set.rs.html#635|provided_or_inherent_method|shrink_to_fit	std::collections::hash_set::HashSet	shrink_to_fit	src/std/collections/hash/set.rs.html#635	HSET-RESERVE-01	stable_safe_seed;allocation_cross_cut
src/std/collections/hash/set.rs.html#718|provided_or_inherent_method|symmetric_difference	std::collections::hash_set::HashSet	symmetric_difference	src/std/collections/hash/set.rs.html#718	SET-ALG-02	stable_safe_seed;one_hop_helper_return
src/std/collections/hash/set.rs.html#1106|provided_or_inherent_method|take	std::collections::hash_set::HashSet	take	src/std/collections/hash/set.rs.html#1106	HSET-REMOVE-01	stable_safe_seed
src/std/collections/hash/set.rs.html#613|provided_or_inherent_method|try_reserve	std::collections::hash_set::HashSet	try_reserve	src/std/collections/hash/set.rs.html#613	HSET-RESERVE-01	stable_safe_seed;allocation_cross_cut;one_hop_helper_return
src/std/collections/hash/set.rs.html#781|provided_or_inherent_method|union	std::collections::hash_set::HashSet	union	src/std/collections/hash/set.rs.html#781	SET-ALG-02	stable_safe_seed;one_hop_helper_return
src/std/collections/hash/set.rs.html#169|provided_or_inherent_method|with_capacity	std::collections::hash_set::HashSet	with_capacity	src/std/collections/hash/set.rs.html#169	HSET-META-01	stable_safe_seed;allocation_cross_cut
src/std/collections/hash/set.rs.html#278|provided_or_inherent_method|with_capacity_and_hasher	std::collections::hash_set::HashSet	with_capacity_and_hasher	src/std/collections/hash/set.rs.html#278	HSET-META-01	stable_safe_seed;allocation_cross_cut
src/std/collections/hash/set.rs.html#246|provided_or_inherent_method|with_hasher	std::collections::hash_set::HashSet	with_hasher	src/std/collections/hash/set.rs.html#246	HSET-META-01	stable_safe_seed
src/core/slice/mod.rs.html#1647|provided_or_inherent_method|array_windows	std::slice	array_windows	src/core/slice/mod.rs.html#1647	VIEW-WINDOW-01	stable_safe_seed;one_hop_helper_return
src/core/slice/mod.rs.html#851|provided_or_inherent_method|as_array	std::slice	as_array	src/core/slice/mod.rs.html#851	VIEW-ARRAY-01	stable_safe_seed
src/core/slice/mod.rs.html#1397|provided_or_inherent_method|as_chunks	std::slice	as_chunks	src/core/slice/mod.rs.html#1397	VIEW-ARRAY-CHUNKS-01	stable_safe_seed
src/core/slice/mod.rs.html#1553|provided_or_inherent_method|as_chunks_mut	std::slice	as_chunks_mut	src/core/slice/mod.rs.html#1553	VIEW-ARRAY-CHUNKS-01	stable_safe_seed
src/core/slice/mod.rs.html#5446|provided_or_inherent_method|as_flattened	std::slice	as_flattened	src/core/slice/mod.rs.html#5446	VIEW-ARRAY-CHUNKS-01	stable_safe_seed
src/core/slice/mod.rs.html#5488|provided_or_inherent_method|as_flattened_mut	std::slice	as_flattened_mut	src/core/slice/mod.rs.html#5488	VIEW-ARRAY-CHUNKS-01	stable_safe_seed
src/core/slice/mod.rs.html#870|provided_or_inherent_method|as_mut_array	std::slice	as_mut_array	src/core/slice/mod.rs.html#870	VIEW-ARRAY-01	stable_safe_seed
src/core/slice/mod.rs.html#758|provided_or_inherent_method|as_mut_ptr	std::slice	as_mut_ptr	src/core/slice/mod.rs.html#758	RAW-SAFE-PTR-01	stable_safe_seed;raw_obligation
src/core/slice/mod.rs.html#837|provided_or_inherent_method|as_mut_ptr_range	std::slice	as_mut_ptr_range	src/core/slice/mod.rs.html#837	RAW-SAFE-PTR-01	stable_safe_seed;raw_obligation;one_hop_helper_return
src/core/slice/mod.rs.html#726|provided_or_inherent_method|as_ptr	std::slice	as_ptr	src/core/slice/mod.rs.html#726	RAW-SAFE-PTR-01	stable_safe_seed;raw_obligation
src/core/slice/mod.rs.html#794|provided_or_inherent_method|as_ptr_range	std::slice	as_ptr_range	src/core/slice/mod.rs.html#794	RAW-SAFE-PTR-01	stable_safe_seed;raw_obligation;one_hop_helper_return
src/core/slice/mod.rs.html#1444|provided_or_inherent_method|as_rchunks	std::slice	as_rchunks	src/core/slice/mod.rs.html#1444	VIEW-ARRAY-CHUNKS-01	stable_safe_seed
src/core/slice/mod.rs.html#1606|provided_or_inherent_method|as_rchunks_mut	std::slice	as_rchunks_mut	src/core/slice/mod.rs.html#1606	VIEW-ARRAY-CHUNKS-01	stable_safe_seed
src/core/slice/mod.rs.html#2920|provided_or_inherent_method|binary_search	std::slice	binary_search	src/core/slice/mod.rs.html#2920	VIEW-SEARCH-02	stable_safe_seed
src/core/slice/mod.rs.html#2971|provided_or_inherent_method|binary_search_by	std::slice	binary_search_by	src/core/slice/mod.rs.html#2971	VIEW-SEARCH-02	stable_safe_seed
src/core/slice/mod.rs.html#3072|provided_or_inherent_method|binary_search_by_key	std::slice	binary_search_by_key	src/core/slice/mod.rs.html#3072	VIEW-SEARCH-02	stable_safe_seed
src/core/slice/mod.rs.html#1865|provided_or_inherent_method|chunk_by	std::slice	chunk_by	src/core/slice/mod.rs.html#1865	VIEW-CHUNKBY-01	stable_safe_seed;one_hop_helper_return
src/core/slice/mod.rs.html#1907|provided_or_inherent_method|chunk_by_mut	std::slice	chunk_by_mut	src/core/slice/mod.rs.html#1907	VIEW-CHUNKBY-01	stable_safe_seed;one_hop_helper_return
src/core/slice/mod.rs.html#1156|provided_or_inherent_method|chunks	std::slice	chunks	src/core/slice/mod.rs.html#1156	VIEW-CHUNKS-01	stable_safe_seed;one_hop_helper_return
src/core/slice/mod.rs.html#1243|provided_or_inherent_method|chunks_exact	std::slice	chunks_exact	src/core/slice/mod.rs.html#1243	VIEW-CHUNKS-01	stable_safe_seed;one_hop_helper_return
src/core/slice/mod.rs.html#1291|provided_or_inherent_method|chunks_exact_mut	std::slice	chunks_exact_mut	src/core/slice/mod.rs.html#1291	VIEW-CHUNKS-01	stable_safe_seed;one_hop_helper_return
src/core/slice/mod.rs.html#1200|provided_or_inherent_method|chunks_mut	std::slice	chunks_mut	src/core/slice/mod.rs.html#1200	VIEW-CHUNKS-01	stable_safe_seed;one_hop_helper_return
src/core/slice/mod.rs.html#4255|provided_or_inherent_method|clone_from_slice	std::slice	clone_from_slice	src/core/slice/mod.rs.html#4255	VIEW-CLONE-01	stable_safe_seed
src/alloc/slice.rs.html#577|provided_or_inherent_method|concat	std::slice	concat	src/alloc/slice.rs.html#577	VIEW-CONCAT-01	stable_safe_seed
src/alloc/slice.rs.html#616|provided_or_inherent_method|connect	std::slice	connect	src/alloc/slice.rs.html#616	VIEW-CONCAT-01	stable_safe_seed
src/core/slice/mod.rs.html#2590|provided_or_inherent_method|contains	std::slice	contains	src/core/slice/mod.rs.html#2590	VIEW-SEARCH-01	stable_safe_seed
src/core/slice/mod.rs.html#4321|provided_or_inherent_method|copy_from_slice	std::slice	copy_from_slice	src/core/slice/mod.rs.html#4321	VIEW-COPY-01	stable_safe_seed
src/core/slice/mod.rs.html#4355|provided_or_inherent_method|copy_within	std::slice	copy_within	src/core/slice/mod.rs.html#4355	VIEW-COPY-01	stable_safe_seed
src/core/slice/mod.rs.html#5261|provided_or_inherent_method|element_offset	std::slice	element_offset	src/core/slice/mod.rs.html#5261	VIEW-ELEMENT-OFFSET-01	stable_safe_seed
src/core/slice/mod.rs.html#2651|provided_or_inherent_method|ends_with	std::slice	ends_with	src/core/slice/mod.rs.html#2651	VIEW-SEARCH-01	stable_safe_seed
src/core/slice/ascii.rs.html#60|provided_or_inherent_method|eq_ignore_ascii_case	std::slice	eq_ignore_ascii_case	src/core/slice/ascii.rs.html#60	BYTE-ASCII-01	stable_safe_seed
src/core/slice/ascii.rs.html#218|provided_or_inherent_method|escape_ascii	std::slice	escape_ascii	src/core/slice/ascii.rs.html#218	BYTE-ASCII-05	stable_safe_seed;one_hop_helper_return
src/core/slice/mod.rs.html#4167|provided_or_inherent_method|fill	std::slice	fill	src/core/slice/mod.rs.html#4167	VIEW-FILL-01	stable_safe_seed
src/core/slice/mod.rs.html#4191|provided_or_inherent_method|fill_with	std::slice	fill_with	src/core/slice/mod.rs.html#4191	VIEW-FILL-01	stable_safe_seed
src/core/slice/mod.rs.html#155|provided_or_inherent_method|first	std::slice	first	src/core/slice/mod.rs.html#155	VIEW-END-01	stable_safe_seed
src/core/slice/mod.rs.html#327|provided_or_inherent_method|first_chunk	std::slice	first_chunk	src/core/slice/mod.rs.html#327	VIEW-END-CHUNK-01	stable_safe_seed
src/core/slice/mod.rs.html#357|provided_or_inherent_method|first_chunk_mut	std::slice	first_chunk_mut	src/core/slice/mod.rs.html#357	VIEW-END-CHUNK-01	stable_safe_seed
src/core/slice/mod.rs.html#178|provided_or_inherent_method|first_mut	std::slice	first_mut	src/core/slice/mod.rs.html#178	VIEW-END-01	stable_safe_seed
src/core/slice/mod.rs.html#572|provided_or_inherent_method|get	std::slice	get	src/core/slice/mod.rs.html#572	VIEW-GET-01	stable_safe_seed
src/core/slice/mod.rs.html#5210|provided_or_inherent_method|get_disjoint_mut	std::slice	get_disjoint_mut	src/core/slice/mod.rs.html#5210	VIEW-DISJOINT-01	stable_safe_seed;one_hop_helper_return
src/core/slice/mod.rs.html#599|provided_or_inherent_method|get_mut	std::slice	get_mut	src/core/slice/mod.rs.html#599	VIEW-GET-02	stable_safe_seed
src/alloc/slice.rs.html#480|provided_or_inherent_method|into_vec	std::slice	into_vec	src/alloc/slice.rs.html#480	VIEW-ALLOC-01	stable_safe_seed
src/core/slice/ascii.rs.html#18|provided_or_inherent_method|is_ascii	std::slice	is_ascii	src/core/slice/ascii.rs.html#18	BYTE-ASCII-01	stable_safe_seed
src/core/slice/mod.rs.html#136|provided_or_inherent_method|is_empty	std::slice	is_empty	src/core/slice/mod.rs.html#136	VIEW-META-01	stable_safe_seed
src/core/slice/mod.rs.html#4729|provided_or_inherent_method|is_sorted	std::slice	is_sorted	src/core/slice/mod.rs.html#4729	VIEW-ORDER-CHECK-01	stable_safe_seed
src/core/slice/mod.rs.html#4772|provided_or_inherent_method|is_sorted_by	std::slice	is_sorted_by	src/core/slice/mod.rs.html#4772	VIEW-ORDER-CHECK-01	stable_safe_seed
src/core/slice/mod.rs.html#4796|provided_or_inherent_method|is_sorted_by_key	std::slice	is_sorted_by_key	src/core/slice/mod.rs.html#4796	VIEW-ORDER-CHECK-01	stable_safe_seed
src/core/slice/mod.rs.html#1041|provided_or_inherent_method|iter	std::slice	iter	src/core/slice/mod.rs.html#1041	VIEW-ITER-01	stable_safe_seed;one_hop_protocol;one_hop_helper_return
src/core/slice/mod.rs.html#1061|provided_or_inherent_method|iter_mut	std::slice	iter_mut	src/core/slice/mod.rs.html#1061	VIEW-ITER-01	stable_safe_seed;one_hop_protocol;one_hop_helper_return
src/alloc/slice.rs.html#596|provided_or_inherent_method|join	std::slice	join	src/alloc/slice.rs.html#596	VIEW-CONCAT-01	stable_safe_seed
src/core/slice/mod.rs.html#281|provided_or_inherent_method|last	std::slice	last	src/core/slice/mod.rs.html#281	VIEW-END-01	stable_safe_seed
src/core/slice/mod.rs.html#509|provided_or_inherent_method|last_chunk	std::slice	last_chunk	src/core/slice/mod.rs.html#509	VIEW-END-CHUNK-01	stable_safe_seed
src/core/slice/mod.rs.html#539|provided_or_inherent_method|last_chunk_mut	std::slice	last_chunk_mut	src/core/slice/mod.rs.html#539	VIEW-END-CHUNK-01	stable_safe_seed
src/core/slice/mod.rs.html#304|provided_or_inherent_method|last_mut	std::slice	last_mut	src/core/slice/mod.rs.html#304	VIEW-END-01	stable_safe_seed
src/core/slice/mod.rs.html#116|provided_or_inherent_method|len	std::slice	len	src/core/slice/mod.rs.html#116	VIEW-META-01	stable_safe_seed
src/core/slice/ascii.rs.html#195|provided_or_inherent_method|make_ascii_lowercase	std::slice	make_ascii_lowercase	src/core/slice/ascii.rs.html#195	BYTE-ASCII-02	stable_safe_seed
src/core/slice/ascii.rs.html#173|provided_or_inherent_method|make_ascii_uppercase	std::slice	make_ascii_uppercase	src/core/slice/ascii.rs.html#173	BYTE-ASCII-02	stable_safe_seed
src/core/slice/mod.rs.html#4855|provided_or_inherent_method|partition_point	std::slice	partition_point	src/core/slice/mod.rs.html#4855	VIEW-SEARCH-02	stable_safe_seed
src/core/slice/mod.rs.html#1687|provided_or_inherent_method|rchunks	std::slice	rchunks	src/core/slice/mod.rs.html#1687	VIEW-CHUNKS-01	stable_safe_seed;one_hop_helper_return
src/core/slice/mod.rs.html#1776|provided_or_inherent_method|rchunks_exact	std::slice	rchunks_exact	src/core/slice/mod.rs.html#1776	VIEW-CHUNKS-01	stable_safe_seed;one_hop_helper_return
src/core/slice/mod.rs.html#1825|provided_or_inherent_method|rchunks_exact_mut	std::slice	rchunks_exact_mut	src/core/slice/mod.rs.html#1825	VIEW-CHUNKS-01	stable_safe_seed;one_hop_helper_return
src/core/slice/mod.rs.html#1731|provided_or_inherent_method|rchunks_mut	std::slice	rchunks_mut	src/core/slice/mod.rs.html#1731	VIEW-CHUNKS-01	stable_safe_seed;one_hop_helper_return
src/alloc/slice.rs.html#509|provided_or_inherent_method|repeat	std::slice	repeat	src/alloc/slice.rs.html#509	VIEW-CONCAT-01	stable_safe_seed
src/core/slice/mod.rs.html#979|provided_or_inherent_method|reverse	std::slice	reverse	src/core/slice/mod.rs.html#979	VIEW-REORDER-01	stable_safe_seed
src/core/slice/mod.rs.html#3885|provided_or_inherent_method|rotate_left	std::slice	rotate_left	src/core/slice/mod.rs.html#3885	VIEW-REORDER-01	stable_safe_seed
src/core/slice/mod.rs.html#3931|provided_or_inherent_method|rotate_right	std::slice	rotate_right	src/core/slice/mod.rs.html#3931	VIEW-REORDER-01	stable_safe_seed
